"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",10041100,"Saarbrücken, Landeshauptstadt",176926,0.739683,4,8,2
"2",10041511,"Friedrichsthal, Stadt",10232,0.690715,3,6,2
"3",10041512,"Großrosseln",8095,0.662307,2,4,2
"4",10041513,"Heusweiler",18073,0.665434,3,5,2
"5",10041514,"Kleinblittersdorf",11098,0.675767,3,6,2
"6",10041515,"Püttlingen, Stadt",18707,0.657033,2,4,2
"7",10041516,"Quierschied",13117,0.664906,2,4,2
"8",10041517,"Riegelsberg",14514,0.631639,2,3,2
"9",10041518,"Sulzbach/ Saar, Stadt",16191,0.717692,4,8,2
"10",10041519,"Völklingen, Stadt",38651,0.720557,4,8,2
"11",10042111,"Beckingen",15076,0.712499,4,7,2
"12",10042112,"Losheim am See",15809,0.730527,4,8,2
"13",10042113,"Merzig, Kreisstadt",29615,0.750569,5,9,3
"14",10042114,"Mettlach",12125,0.758379,5,9,3
"15",10042115,"Perl",8222,0.825574,5,10,3
"16",10042116,"Wadern, Stadt",15768,0.721652,4,8,2
"17",10042117,"Weiskirchen",6372,0.737885,4,8,2
"18",10043111,"Eppelborn",17223,0.746218,5,9,3
"19",10043112,"Illingen",16491,0.764508,5,10,3
"20",10043113,"Merchweiler",9965,0.7824,5,10,3
"21",10043114,"Neunkirchen, Kreisstadt",45794,0.823011,5,10,3
"22",10043115,"Ottweiler, Stadt",14612,0.76119,5,9,3
"23",10043116,"Schiffweiler",15780,0.778335,5,10,3
"24",10043117,"Spiesen-Elversberg",13156,0.754323,5,9,3
"25",10044111,"Dillingen/ Saar, Stadt",20040,0.713952,4,7,2
"26",10044112,"Lebach, Stadt",19261,0.690158,3,6,2
"27",10044113,"Nalbach",9156,0.654206,2,4,2
"28",10044114,"Rehlingen-Siersburg",14387,0.679468,3,6,2
"29",10044115,"Saarlouis, Kreisstadt",34248,0.704695,4,7,2
"30",10044116,"Saarwellingen",13289,0.663121,2,4,2
"31",10044117,"Schmelz",16315,0.680213,3,6,2
"32",10044118,"Schwalbach",17147,0.675025,3,5,2
"33",10044119,"Überherrn",11467,0.665784,3,5,2
"34",10044120,"Wadgassen",17540,0.675262,3,5,2
"35",10044121,"Wallerfangen",9321,0.670554,3,5,2
"36",10044122,"Bous",7000,0.697667,4,7,2
"37",10044123,"Ensdorf",6461,0.695634,4,7,2
"38",10045111,"Bexbach, Stadt",17618,0.535487,1,1,1
"39",10045112,"Blieskastel, Stadt",20845,0.537527,1,1,1
"40",10045113,"Gersheim",6586,0.537541,1,2,1
"41",10045114,"Homburg, Kreisstadt",41504,0.562857,1,2,1
"42",10045115,"Kirkel",10042,0.511466,1,1,1
"43",10045116,"Mandelbachtal",10825,0.517869,1,1,1
"44",10045117,"St. Ingbert, Stadt",36112,0.531219,1,1,1
"45",10046111,"Freisen",8009,0.621365,2,3,2
"46",10046112,"Marpingen",10266,0.60936,1,2,1
"47",10046113,"Namborn",7193,0.613125,2,3,2
"48",10046114,"Nohfelden",9964,0.612515,2,3,2
"49",10046115,"Nonnweiler",8690,0.607803,1,2,1
"50",10046116,"Oberthal",6059,0.617075,2,3,2
"51",10046117,"St. Wendel, Kreisstadt",25887,0.620121,2,3,2
"52",10046118,"Tholey",12191,0.61162,1,2,1
