"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",15001000,"Dessau-Roßlau, Stadt",83061,0.788916,1,2,1
"2",15002000,"Halle (Saale), Stadt",232470,0.841329,2,4,2
"3",15003000,"Magdeburg, Landeshauptstadt",232306,0.803265,2,3,2
"4",15081030,"Arendsee (Altmark), Stadt",7023,0.938331,5,9,3
"5",15081135,"Gardelegen, Hansestadt",23144,0.866417,3,6,2
"6",15081240,"Kalbe (Milde), Stadt",7799,0.915569,4,8,2
"7",15081280,"Klötze, Stadt",10292,0.833269,2,4,2
"8",15081455,"Salzwedel, Hansestadt",24084,0.910668,4,8,2
"9",15081951,"Beetzendorf-Diesdorf",13729,0.86631,3,5,2
"10",15082005,"Aken (Elbe), Stadt",7774,0.915105,4,8,2
"11",15082015,"Bitterfeld-Wolfen, Stadt",40779,0.940926,5,10,3
"12",15082180,"Köthen (Anhalt), Stadt",26384,0.942277,5,10,3
"13",15082241,"Muldestausee",11828,0.855189,3,5,2
"14",15082256,"Osternienburger Land",8933,0.911337,4,8,2
"15",15082301,"Raguhn-Jeßnitz, Stadt",9540,0.878687,4,7,2
"16",15082340,"Sandersdorf",14521,0.866638,3,6,2
"17",15082377,"Südliches Anhalt, Stadt",13881,0.900067,4,7,2
"18",15082430,"Zerbst/Anhalt, Stadt",21975,0.858029,3,5,2
"19",15082440,"Zörbig, Stadt",9461,0.869731,3,6,2
"20",15083040,"Barleben",9133,0.736998,1,1,1
"21",15083270,"Haldensleben, Stadt",19345,0.787992,1,2,1
"22",15083298,"Hohe Börde",18076,0.759669,1,1,1
"23",15083390,"Niedere Börde",7097,0.764674,1,2,1
"24",15083411,"Oebisfelde-Weferlingen, Stadt",13748,0.75284,1,1,1
"25",15083415,"Oschersleben (Bode), Stadt",19726,0.848494,3,5,2
"26",15083490,"Sülzetal",9013,0.768407,1,2,1
"27",15083531,"Wanzleben-Börde, Stadt",14287,0.806966,2,3,2
"28",15083565,"Wolmirstedt, Stadt",11502,0.799797,2,3,2
"29",15083951,"Elbe-Heide",13439,0.762881,1,2,1
"30",15083952,"Flechtingen",13563,0.757171,1,1,1
"31",15083953,"Obere Aller",14985,0.782634,1,2,1
"32",15083954,"Westliche Börde",8915,0.827443,2,4,2
"33",15084130,"Elsteraue",8513,0.89817,4,7,2
"34",15084235,"Hohenmölsen, Stadt",9851,0.914705,4,8,2
"35",15084315,"Lützen, Stadt",8695,0.881169,4,7,2
"36",15084355,"Naumburg (Saale), Stadt",32756,0.933016,5,9,3
"37",15084490,"Teuchern, Stadt",8354,0.911123,4,8,2
"38",15084550,"Weißenfels, Stadt",39918,0.921827,5,9,3
"39",15084590,"Zeitz, Stadt",29284,0.966313,5,10,3
"40",15084951,"An der Finne",12036,0.904062,4,8,2
"41",15084952,"Droyßiger-Zeitzer Forst",9201,0.87703,3,6,2
"42",15084953,"Unstruttal",16103,0.902298,4,8,2
"43",15084954,"Wethautal",9344,0.87052,3,6,2
"44",15085040,"Ballenstedt, Stadt",9241,0.843832,3,5,2
"45",15085055,"Blankenburg (Harz), Stadt",20509,0.812817,2,3,2
"46",15085110,"Falkenstein/Harz, Stadt",5552,0.871816,3,6,2
"47",15085135,"Halberstadt, Stadt",40440,0.844248,3,5,2
"48",15085145,"Harzgerode, Stadt",8196,0.837372,2,4,2
"49",15085185,"Huy",7454,0.842204,2,4,2
"50",15085190,"Ilsenburg (Harz), Stadt",9432,0.732838,1,1,1
"51",15085227,"Nordharz",7914,0.745863,1,1,1
"52",15085228,"Oberharz am Brocken, Stadt",10975,0.794103,1,2,1
"53",15085230,"Osterwieck, Stadt",11376,0.772251,1,2,1
"54",15085235,"Quedlinburg, Stadt",24742,0.876746,3,6,2
"55",15085330,"Thale, Stadt",17832,0.835764,2,4,2
"56",15085370,"Wernigerode, Stadt",33319,0.78432,1,2,1
"57",15085951,"Vorharz",12636,0.826244,2,4,2
"58",15086005,"Biederitz",8513,0.797395,2,3,2
"59",15086015,"Burg, Stadt",22680,0.872991,3,6,2
"60",15086035,"Elbe-Parey",6793,0.896794,4,7,2
"61",15086040,"Genthin, Stadt",14466,0.900464,4,7,2
"62",15086055,"Gommern, Stadt",10568,0.840782,2,4,2
"63",15086080,"Jerichow, Stadt",7073,0.886697,4,7,2
"64",15086140,"Möckern, Stadt",13178,0.850243,3,5,2
"65",15086145,"Möser",8088,0.788042,1,2,1
"66",15087015,"Allstedt, Stadt",7996,0.882509,4,7,2
"67",15087031,"Arnstein, Stadt",6940,0.871552,3,6,2
"68",15087130,"Eisleben, Lutherstadt",24346,0.919673,4,8,2
"69",15087165,"Gerbstedt, Stadt",7527,0.893154,4,7,2
"70",15087220,"Hettstedt, Stadt",14495,0.93025,5,9,3
"71",15087275,"Mansfeld, Stadt",9203,0.863853,3,5,2
"72",15087370,"Sangerhausen, Stadt",27546,0.895582,4,7,2
"73",15087386,"Seegebiet Mansfelder Land",9255,0.876962,3,6,2
"74",15087412,"Südharz",9759,0.874517,3,6,2
"75",15087951,"Goldene Aue",9789,0.876384,3,6,2
"76",15087952,"Mansfelder Grund-Helbra",15198,0.881974,4,7,2
"77",15088020,"Bad Dürrenberg, Stadt",11728,0.826156,2,4,2
"78",15088025,"Bad Lauchstädt, Goethestadt",8869,0.795288,1,2,1
"79",15088065,"Braunsbedra, Stadt",11285,0.847922,3,5,2
"80",15088150,"Kabelsketal",8828,0.73621,1,1,1
"81",15088195,"Landsberg, Stadt",15045,0.747789,1,1,1
"82",15088205,"Leuna, Stadt",13842,0.776874,1,2,1
"83",15088216,"Wettin-Löbejün, Stadt",10110,0.800479,2,3,2
"84",15088220,"Merseburg, Stadt",33317,0.838953,2,4,2
"85",15088235,"Mücheln (Geiseltal), Stadt",8967,0.852926,3,5,2
"86",15088295,"Petersberg",9742,0.760037,1,1,1
"87",15088305,"Querfurt, Stadt",11065,0.851014,3,5,2
"88",15088319,"Salzatal",11698,0.751799,1,1,1
"89",15088330,"Schkopau",10903,0.706066,1,1,1
"90",15088365,"Teutschenthal",13078,0.743138,1,1,1
"91",15088951,"Weida-Land",8033,0.810662,2,3,2
"92",15089015,"Aschersleben, Stadt",27701,1,5,10,3
"93",15089026,"Barby, Stadt",8654,0.941502,5,10,3
"94",15089030,"Bernburg (Saale), Stadt",33633,0.923053,5,9,3
"95",15089042,"Bördeland",7681,0.897934,4,7,2
"96",15089055,"Calbe (Saale), Stadt",8991,0.974023,5,10,3
"97",15089175,"Hecklingen, Stadt",7212,0.916609,4,8,2
"98",15089195,"Könnern, Stadt",8570,0.929625,5,9,3
"99",15089235,"Nienburg (Saale), Stadt",6519,0.924259,5,9,3
"100",15089305,"Schönebeck (Elbe), Stadt",31303,0.957304,5,10,3
"101",15089307,"Seeland, Stadt",8401,0.938883,5,9,3
"102",15089310,"Staßfurt, Stadt",26804,0.971089,5,10,3
"103",15089951,"Egelner Mulde",11024,0.950866,5,10,3
"104",15089952,"Saale-Wipper",10257,0.925289,5,9,3
"105",15090070,"Bismark (Altmark), Stadt",8501,0.90603,4,8,2
"106",15090225,"Havelberg, Hansestadt",6646,0.977435,5,10,3
"107",15090415,"Osterburg (Altmark), Hansestadt",10168,0.931465,5,9,3
"108",15090535,"Stendal, Hansestadt",40079,0.925257,5,9,3
"109",15090546,"Tangerhütte, Stadt",11086,0.920634,4,8,2
"110",15090550,"Tangermünde, Stadt",10426,0.915018,4,8,2
"111",15090951,"Arneburg-Goldbeck",9165,0.923636,5,9,3
"112",15090952,"Elbe-Havel-Land",8397,0.945474,5,10,3
"113",15090953,"Seehausen (Altmark)",10200,0.960025,5,10,3
"114",15091010,"Annaburg, Stadt",7041,0.835627,2,4,2
"115",15091020,"Bad Schmiedeberg, Stadt",8545,0.796206,2,3,2
"116",15091060,"Coswig (Anhalt), Stadt",12179,0.797228,2,3,2
"117",15091110,"Gräfenhainichen, Stadt",12076,0.856883,3,5,2
"118",15091145,"Jessen (Elster), Stadt",14261,0.796388,2,3,2
"119",15091160,"Kemberg, Stadt",10045,0.811802,2,3,2
"120",15091241,"Oranienbaum-Wörlitz, Stadt",8592,0.800169,2,3,2
"121",15091375,"Wittenberg, Lutherstadt",46621,0.83705,2,4,2
