"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",15001000,"Dessau-Roßlau, Stadt",83061,0.81165,2,3,2
"2",15002000,"Halle (Saale), Stadt",232470,0.847972,2,4,2
"3",15003000,"Magdeburg, Landeshauptstadt",232306,0.828293,2,4,2
"4",15081030,"Arendsee (Altmark), Stadt",7023,0.953973,5,10,3
"5",15081135,"Gardelegen, Hansestadt",23144,0.902764,4,7,2
"6",15081240,"Kalbe (Milde), Stadt",7799,0.951196,5,10,3
"7",15081280,"Klötze, Stadt",10292,0.86688,3,6,2
"8",15081455,"Salzwedel, Hansestadt",24084,0.934911,5,9,3
"9",15081951,"Beetzendorf-Diesdorf",13729,0.894601,4,7,2
"10",15082005,"Aken (Elbe), Stadt",7774,0.892682,4,7,2
"11",15082015,"Bitterfeld-Wolfen, Stadt",40779,0.914518,4,8,2
"12",15082180,"Köthen (Anhalt), Stadt",26384,0.927251,5,9,3
"13",15082241,"Muldestausee",11828,0.826913,2,3,2
"14",15082256,"Osternienburger Land",8933,0.890768,4,7,2
"15",15082301,"Raguhn-Jeßnitz, Stadt",9540,0.85137,2,4,2
"16",15082340,"Sandersdorf",14521,0.850883,2,4,2
"17",15082377,"Südliches Anhalt, Stadt",13881,0.862267,3,5,2
"18",15082430,"Zerbst/Anhalt, Stadt",21975,0.861605,3,5,2
"19",15082440,"Zörbig, Stadt",9461,0.851347,2,4,2
"20",15083040,"Barleben",9133,0.703941,1,1,1
"21",15083270,"Haldensleben, Stadt",19345,0.8004,1,2,1
"22",15083298,"Hohe Börde",18076,0.773582,1,2,1
"23",15083390,"Niedere Börde",7097,0.780227,1,2,1
"24",15083411,"Oebisfelde-Weferlingen, Stadt",13748,0.764955,1,1,1
"25",15083415,"Oschersleben (Bode), Stadt",19726,0.857726,3,5,2
"26",15083490,"Sülzetal",9013,0.769203,1,1,1
"27",15083531,"Wanzleben-Börde, Stadt",14287,0.812799,2,3,2
"28",15083565,"Wolmirstedt, Stadt",11502,0.801131,1,2,1
"29",15083951,"Elbe-Heide",13439,0.773173,1,1,1
"30",15083952,"Flechtingen",13563,0.770027,1,1,1
"31",15083953,"Obere Aller",14985,0.78216,1,2,1
"32",15083954,"Westliche Börde",8915,0.835662,2,4,2
"33",15084130,"Elsteraue",8513,0.88862,3,6,2
"34",15084235,"Hohenmölsen, Stadt",9851,0.902636,4,7,2
"35",15084315,"Lützen, Stadt",8695,0.870501,3,6,2
"36",15084355,"Naumburg (Saale), Stadt",32756,0.921029,4,8,2
"37",15084490,"Teuchern, Stadt",8354,0.898036,4,7,2
"38",15084550,"Weißenfels, Stadt",39918,0.917698,4,8,2
"39",15084590,"Zeitz, Stadt",29284,0.972091,5,10,3
"40",15084951,"An der Finne",12036,0.897788,4,7,2
"41",15084952,"Droyßiger-Zeitzer Forst",9201,0.868908,3,6,2
"42",15084953,"Unstruttal",16103,0.890676,4,7,2
"43",15084954,"Wethautal",9344,0.855768,3,5,2
"44",15085040,"Ballenstedt, Stadt",9241,0.872955,3,6,2
"45",15085055,"Blankenburg (Harz), Stadt",20509,0.82752,2,4,2
"46",15085110,"Falkenstein/Harz, Stadt",5552,0.877722,3,6,2
"47",15085135,"Halberstadt, Stadt",40440,0.87583,3,6,2
"48",15085145,"Harzgerode, Stadt",8196,0.854127,3,5,2
"49",15085185,"Huy",7454,0.857887,3,5,2
"50",15085190,"Ilsenburg (Harz), Stadt",9432,0.753448,1,1,1
"51",15085227,"Nordharz",7914,0.76494,1,1,1
"52",15085228,"Oberharz am Brocken, Stadt",10975,0.806901,2,3,2
"53",15085230,"Osterwieck, Stadt",11376,0.807775,2,3,2
"54",15085235,"Quedlinburg, Stadt",24742,0.913395,4,8,2
"55",15085330,"Thale, Stadt",17832,0.860513,3,5,2
"56",15085370,"Wernigerode, Stadt",33319,0.805866,2,3,2
"57",15085951,"Vorharz",12636,0.839878,2,4,2
"58",15086005,"Biederitz",8513,0.77391,1,2,1
"59",15086015,"Burg, Stadt",22680,0.84936,2,4,2
"60",15086035,"Elbe-Parey",6793,0.861513,3,5,2
"61",15086040,"Genthin, Stadt",14466,0.874261,3,6,2
"62",15086055,"Gommern, Stadt",10568,0.80452,2,3,2
"63",15086080,"Jerichow, Stadt",7073,0.855907,3,5,2
"64",15086140,"Möckern, Stadt",13178,0.824414,2,3,2
"65",15086145,"Möser",8088,0.763645,1,1,1
"66",15087015,"Allstedt, Stadt",7996,0.928601,5,9,3
"67",15087031,"Arnstein, Stadt",6940,0.899351,4,7,2
"68",15087130,"Eisleben, Lutherstadt",24346,0.970046,5,10,3
"69",15087165,"Gerbstedt, Stadt",7527,0.936968,5,9,3
"70",15087220,"Hettstedt, Stadt",14495,0.967186,5,10,3
"71",15087275,"Mansfeld, Stadt",9203,0.886399,3,6,2
"72",15087370,"Sangerhausen, Stadt",27546,0.913807,4,8,2
"73",15087386,"Seegebiet Mansfelder Land",9255,0.9197,4,8,2
"74",15087412,"Südharz",9759,0.913668,4,8,2
"75",15087951,"Goldene Aue",9789,0.920393,4,8,2
"76",15087952,"Mansfelder Grund-Helbra",15198,0.931774,5,9,3
"77",15088020,"Bad Dürrenberg, Stadt",11728,0.852823,3,5,2
"78",15088025,"Bad Lauchstädt, Goethestadt",8869,0.828172,2,4,2
"79",15088065,"Braunsbedra, Stadt",11285,0.867091,3,6,2
"80",15088150,"Kabelsketal",8828,0.771231,1,1,1
"81",15088195,"Landsberg, Stadt",15045,0.770124,1,1,1
"82",15088205,"Leuna, Stadt",13842,0.815352,2,3,2
"83",15088216,"Wettin-Löbejün, Stadt",10110,0.82592,2,3,2
"84",15088220,"Merseburg, Stadt",33317,0.855706,3,5,2
"85",15088235,"Mücheln (Geiseltal), Stadt",8967,0.885107,3,6,2
"86",15088295,"Petersberg",9742,0.784123,1,2,1
"87",15088305,"Querfurt, Stadt",11065,0.904268,4,7,2
"88",15088319,"Salzatal",11698,0.773478,1,1,1
"89",15088330,"Schkopau",10903,0.787606,1,2,1
"90",15088365,"Teutschenthal",13078,0.773059,1,1,1
"91",15088951,"Weida-Land",8033,0.85915,3,5,2
"92",15089015,"Aschersleben, Stadt",27701,0.974531,5,10,3
"93",15089026,"Barby, Stadt",8654,0.918733,4,8,2
"94",15089030,"Bernburg (Saale), Stadt",33633,0.920551,4,8,2
"95",15089042,"Bördeland",7681,0.880552,3,6,2
"96",15089055,"Calbe (Saale), Stadt",8991,0.954098,5,10,3
"97",15089175,"Hecklingen, Stadt",7212,0.90869,4,7,2
"98",15089195,"Könnern, Stadt",8570,0.920668,4,8,2
"99",15089235,"Nienburg (Saale), Stadt",6519,0.91062,4,7,2
"100",15089305,"Schönebeck (Elbe), Stadt",31303,0.928978,5,9,3
"101",15089307,"Seeland, Stadt",8401,0.917542,4,8,2
"102",15089310,"Staßfurt, Stadt",26804,0.946354,5,10,3
"103",15089951,"Egelner Mulde",11024,0.929052,5,9,3
"104",15089952,"Saale-Wipper",10257,0.924167,5,9,3
"105",15090070,"Bismark (Altmark), Stadt",8501,0.923278,4,8,2
"106",15090225,"Havelberg, Hansestadt",6646,0.991092,5,10,3
"107",15090415,"Osterburg (Altmark), Hansestadt",10168,0.939535,5,9,3
"108",15090535,"Stendal, Hansestadt",40079,0.958483,5,10,3
"109",15090546,"Tangerhütte, Stadt",11086,0.944425,5,9,3
"110",15090550,"Tangermünde, Stadt",10426,0.941066,5,9,3
"111",15090951,"Arneburg-Goldbeck",9165,0.941842,5,9,3
"112",15090952,"Elbe-Havel-Land",8397,0.953209,5,10,3
"113",15090953,"Seehausen (Altmark)",10200,0.96856,5,10,3
"114",15091010,"Annaburg, Stadt",7041,0.833309,2,4,2
"115",15091020,"Bad Schmiedeberg, Stadt",8545,0.793511,1,2,1
"116",15091060,"Coswig (Anhalt), Stadt",12179,0.802321,1,2,1
"117",15091110,"Gräfenhainichen, Stadt",12076,0.840918,2,4,2
"118",15091145,"Jessen (Elster), Stadt",14261,0.794284,1,2,1
"119",15091160,"Kemberg, Stadt",10045,0.806665,2,3,2
"120",15091241,"Oranienbaum-Wörlitz, Stadt",8592,0.800754,1,2,1
"121",15091375,"Wittenberg, Lutherstadt",46621,0.820658,2,3,2
"122",15091391,"Zahna-Elster, Stadt",9361,0.80694,2,3,2
