"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",7111,"Koblenz, kreisfreie Stadt",111434,0.567577,2,3,2
"2",7131,"Ahrweiler",126643,0.557452,1,2,1
"3",7132,"Altenkirchen (Westerwald)",128228,0.706228,5,9,3
"4",7133,"Bad Kreuznach",155944,0.663134,4,8,2
"5",7134,"Birkenfeld",80591,0.778184,5,10,3
"6",7135,"Cochem-Zell",62041,0.661653,4,8,2
"7",7137,"Mayen-Koblenz",210441,0.614691,3,5,2
"8",7138,"Neuwied",179317,0.600491,2,4,2
"9",7140,"Rhein-Hunsrück-Kreis",101945,0.631104,3,6,2
"10",7141,"Rhein-Lahn-Kreis",121487,0.636778,4,7,2
"11",7143,"Westerwaldkreis",199131,0.636353,3,6,2
"12",7211,"Trier, kreisfreie Stadt",108472,0.651973,4,7,2
"13",7231,"Bernkastel-Wittlich",110981,0.615663,3,5,2
"14",7232,"Eifelkreis Bitburg-Prüm",96408,0.633271,3,6,2
"15",7233,"Vulkaneifel",60775,0.607634,3,5,2
"16",7235,"Trier-Saarburg",145227,0.650025,4,7,2
"17",7311,"Frankenthal (Pfalz), kreisfreie Stadt",47724,0.600513,2,4,2
"18",7312,"Kaiserslautern, kreisfreie Stadt",97382,0.688972,5,9,3
"19",7313,"Landau in der Pfalz, kreisfreie Stadt",44465,0.59315,2,4,2
"20",7314,"Ludwigshafen am Rhein, kreisfreie Stadt",163832,0.634137,3,6,2
"21",7315,"Mainz, kreisfreie Stadt",206991,0.281241,1,1,1
"22",7316,"Neustadt an der Weinstraße, kreisfreie Stadt",52564,0.562216,2,3,2
"23",7317,"Pirmasens, kreisfreie Stadt",40046,0.984956,5,10,3
"24",7318,"Speyer, kreisfreie Stadt",49855,0.534282,1,2,1
"25",7319,"Worms, kreisfreie Stadt",81010,0.738496,5,10,3
"26",7320,"Zweibrücken, kreisfreie Stadt",34011,0.63071,3,5,2
"27",7331,"Alzey-Worms",125998,0.587348,2,3,2
"28",7332,"Bad Dürkheim",131530,0.507324,1,2,1
"29",7333,"Donnersbergkreis",74962,0.682629,4,8,2
"30",7334,"Germersheim",126266,0.56039,2,3,2
"31",7335,"Kaiserslautern",104288,0.70998,5,10,3
"32",7336,"Kusel",70883,0.697206,5,9,3
"33",7337,"Südliche Weinstraße",109735,0.554971,1,2,1
"34",7338,"Rhein-Pfalz-Kreis",150051,0.453382,1,1,1
"35",7339,"Mainz-Bingen",204514,0.363239,1,1,1
"36",7340,"Südwestpfalz",96410,0.684418,4,8,2
