"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",1001000,"Flensburg, Stadt",84694,0.816592,5,10,3
"2",1002000,"Kiel, Landeshauptstadt",243148,0.678678,3,6,2
"3",1003000,"Lübeck, Hansestadt",214420,0.785128,5,10,3
"4",1004000,"Neumünster, Stadt",77588,0.874109,5,10,3
"5",1051011,"Brunsbüttel, Stadt",12642,0.783711,5,10,3
"6",1051044,"Heide, Stadt",21303,0.826799,5,10,3
"7",1051963,"Burg-St. Michaelisdonn",15915,0.802822,5,10,3
"8",1051966,"Marne-Nordsee",12937,0.798129,5,10,3
"9",1051969,"Eider",18704,0.80826,5,10,3
"10",1051972,"Heider Umland",15755,0.758019,5,9,3
"11",1051975,"Mitteldithmarschen",23057,0.792578,5,10,3
"12",1051978,"Büsum-Wesselburen",12372,0.818112,5,10,3
"13",1053032,"Geesthacht, Stadt",29676,0.653937,3,5,2
"14",1053083,"Lauenburg/ Elbe, Stadt",11277,0.739718,4,8,2
"15",1053090,"Mölln, Stadt",18622,0.687956,3,6,2
"16",1053100,"Ratzeburg, Stadt",14104,0.691588,4,7,2
"17",1053116,"Schwarzenbek, Stadt",15523,0.661633,3,6,2
"18",1053129,"Wentorf bei Hamburg",12221,0.575618,2,3,2
"19",1053908,"Berkenthin",8432,0.608447,2,4,2
"20",1053913,"Breitenfelde",6356,0.632768,2,4,2
"21",1053918,"Büchen",13632,0.639905,3,5,2
"22",1053923,"Hohe Elbgeest",19522,0.584194,2,3,2
"23",1053943,"Lütau",3926,0.649597,3,5,2
"24",1053958,"Lauenburgische Seen",13126,0.629704,2,4,2
"25",1053973,"Schwarzenbek-Land",9112,0.594396,2,3,2
"26",1053991,"Sandesneben-Nusse",15174,0.626055,2,4,2
"27",1054033,"Friedrichstadt, Stadt",2491,0.790221,5,10,3
"28",1054056,"Husum, Stadt",22215,0.758477,5,9,3
"29",1054108,"Reußenköge",325,0.652622,3,5,2
"30",1054138,"Tönning, Stadt",4852,0.751436,5,9,3
"31",1054168,"Sylt",13409,0.589966,2,3,2
"32",1054917,"Eiderstedt",11237,0.724119,4,7,2
"33",1054939,"Landschaft Sylt",4304,0.626484,2,4,2
"34",1054953,"Viöl",9082,0.729696,4,8,2
"35",1054959,"Pellworm",1408,0.732074,4,8,2
"36",1054988,"Föhr-Amrum",10535,0.659021,3,6,2
"37",1054989,"Südtondern",39185,0.735401,4,8,2
"38",1054992,"Nordsee-Treene",22917,0.729895,4,8,2
"39",1054994,"Mittleres Nordfriesland",20243,0.737596,4,8,2
"40",1055001,"Ahrensbök",8248,0.733975,4,8,2
"41",1055004,"Bad Schwartau, Stadt",19817,0.705381,4,7,2
"42",1055010,"Dahme",1301,0.79908,5,10,3
"43",1055012,"Eutin, Stadt",16781,0.759998,5,9,3
"44",1055016,"Grömitz",6942,0.771233,5,9,3
"45",1055018,"Grube",982,0.733878,4,8,2
"46",1055021,"Heiligenhafen, Stadt",9139,0.773727,5,9,3
"47",1055025,"Kellenhusen (Ostsee)",1019,0.795286,5,10,3
"48",1055028,"Malente",10453,0.768421,5,9,3
"49",1055032,"Neustadt in Holstein, Stadt",15012,0.72837,4,7,2
"50",1055033,"Oldenburg in Holstein, Stadt",9774,0.746487,4,8,2
"51",1055035,"Ratekau",15193,0.70238,4,7,2
"52",1055040,"Stockelsdorf",16554,0.677976,3,6,2
"53",1055041,"Süsel",5191,0.73523,4,8,2
"54",1055042,"Timmendorfer Strand",8792,0.73025,4,8,2
"55",1055044,"Scharbeutz",10784,0.713299,4,7,2
"56",1055046,"Fehmarn, Stadt",12410,0.735344,4,8,2
"57",1055943,"Oldenburg-Land",9233,0.743726,4,8,2
"58",1055946,"Lensahn",8514,0.750976,5,9,3
"59",1055991,"Ostholstein-Mitte",8851,0.729368,4,7,2
"60",1056002,"Barmstedt, Stadt",10108,0.566142,2,3,2
"61",1056005,"Bönningstedt",4466,0.488903,1,1,1
"62",1056015,"Elmshorn, Stadt",47907,0.566508,2,3,2
"63",1056018,"Halstenbek",17085,0.491848,1,2,1
"64",1056021,"Hasloh",3479,0.498116,1,2,1
"65",1056025,"Helgoland",1356,0.451229,1,1,1
"66",1056039,"Pinneberg, Stadt",42002,0.539848,1,2,1
"67",1056041,"Quickborn, Stadt",20443,0.511298,1,2,1
"68",1056043,"Rellingen",13912,0.484733,1,1,1
"69",1056044,"Schenefeld, Stadt",18779,0.509278,1,2,1
"70",1056048,"Tornesch, Stadt",12814,0.517605,1,2,1
"71",1056049,"Uetersen, Stadt",17968,0.571232,2,3,2
"72",1056050,"Wedel, Stadt",32574,0.540213,1,2,1
"73",1056916,"Elmshorn-Land",12618,0.525728,1,2,1
"74",1056928,"Haseldorf",4128,0.504451,1,2,1
"75",1056936,"Hörnerkirchen",3977,0.551937,1,2,1
"76",1056942,"Moorrege",18841,0.508972,1,2,1
"77",1056960,"Rantzau",8474,0.525967,1,2,1
"78",1056987,"Pinnau",13156,0.48957,1,2,1
"79",1057001,"Ascheberg (Holstein)",3012,0.682332,3,6,2
"80",1057008,"Bönebüttel",2045,0.609593,2,4,2
"81",1057009,"Bösdorf",1326,0.682235,3,6,2
"82",1057057,"Plön, Stadt",8722,0.702023,4,7,2
"83",1057062,"Preetz, Stadt",15671,0.685109,3,6,2
"84",1057091,"Schwentinental, Stadt",13369,0.622362,2,4,2
"85",1057927,"Amt Lütjenburg",15473,0.709396,4,7,2
"86",1057939,"Großer Plöner See",7820,0.706913,4,7,2
"87",1057947,"Preetz-Land",9436,0.640052,3,5,2
"88",1057955,"Probstei",21333,0.671821,3,6,2
"89",1057975,"Selent/ Schlesen",5485,0.654812,3,5,2
"90",1057982,"Schrevenborn",18560,0.633171,2,4,2
"91",1057985,"Bokhorst-Wankendorf",7978,0.665979,3,6,2
"92",1058005,"Altenholz",9872,0.596791,2,3,2
"93",1058034,"Büdelsdorf, Stadt",9991,0.637458,3,5,2
"94",1058043,"Eckernförde, Stadt",21784,0.669847,3,6,2
"95",1058092,"Kronshagen",11731,0.60719,2,3,2
"96",1058135,"Rendsburg, Stadt",27266,0.70915,4,7,2
"97",1058169,"Wasbek",2239,0.599979,2,3,2
"98",1058903,"Achterwehr",11067,0.596177,2,3,2
"99",1058922,"Dänischenhagen",9038,0.59508,2,3,2
"100",1058924,"Dänischer Wohld",16455,0.618074,2,4,2
"101",1058930,"Flintbek",8078,0.613406,2,4,2
"102",1058933,"Fockbek",10644,0.611781,2,4,2
"103",1058947,"Hohner Harde",8612,0.64277,3,5,2
"104",1058953,"Jevenstedt",11485,0.635396,3,5,2
"105",1058959,"Molfsee",8586,0.578835,2,3,2
"106",1058964,"Nortorfer  Land",18248,0.630372,2,4,2
"107",1058988,"Eiderkanal",12639,0.629108,2,4,2
"108",1058989,"Bordesholm",14266,0.63532,3,5,2
"109",1058990,"Hüttener Berge",14245,0.633548,3,5,2
"110",1058993,"Schlei-Ostsee",18599,0.651433,3,5,2
"111",1058995,"Mittelholstein",23783,0.655637,3,5,2
"112",1059045,"Kappeln, Stadt",8687,0.811012,5,10,3
"113",1059075,"Schleswig, Stadt",24035,0.822894,5,10,3
"114",1059113,"Glücksburg (Ostsee), Stadt",5820,0.743755,4,8,2
"115",1059120,"Harrislee",11190,0.774638,5,9,3
"116",1059183,"Handewitt",10982,0.728902,4,7,2
"117",1059912,"Eggebek",8512,0.773185,5,9,3
"118",1059915,"Haddeby",8780,0.726061,4,7,2
"119",1059919,"Hürup",8579,0.732964,4,8,2
"120",1059920,"Kappeln-Land",1400,0.766057,5,9,3
"121",1059937,"Langballig",8004,0.731264,4,8,2
"122",1059940,"Oeversee",10147,0.764456,5,9,3
"123",1059949,"Amt Mittelangeln",9808,0.773209,5,9,3
"124",1059952,"Schafflund",12342,0.75867,5,9,3
"125",1059974,"Süderbrarup",11144,0.787419,5,10,3
"126",1059987,"Südangeln",13240,0.758134,5,9,3
"127",1059990,"Geltinger Bucht",12424,0.779635,5,10,3
"128",1059993,"Arensharde",13970,0.755171,5,9,3
"129",1059996,"Kropp-Stapelholm",16529,0.777137,5,9,3
"130",1060004,"Bad Bramstedt, Stadt",13759,0.63437,3,5,2
"131",1060005,"Bad Segeberg, Stadt",16971,0.632608,2,4,2
"132",1060019,"Ellerau",6051,0.570813,2,3,2
"133",1060039,"Henstedt-Ulzburg",27517,0.564227,1,2,1
"134",1060044,"Kaltenkirchen, Stadt",20145,0.622249,2,4,2
"135",1060063,"Norderstedt, Stadt",76030,0.566077,1,2,1
"136",1060092,"Wahlstedt, Stadt",9284,0.65098,3,5,2
"137",1060905,"Bad Bramstedt-Land",10818,0.61893,2,4,2
"138",1060924,"Bornhöved",10735,0.65606,3,6,2
"139",1060934,"Itzstedt",18812,0.52396,1,2,1
"140",1060943,"Kaltenkirchen-Land",10650,0.607418,2,3,2
"141",1060948,"Kisdorf",10702,0.580734,2,3,2
"142",1060953,"Leezen",8577,0.606045,2,3,2
"143",1060963,"Boostedt-Rickling",11644,0.625233,2,4,2
"144",1060986,"Trave-Land",19718,0.637264,3,5,2
