"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",1001000,"Flensburg, Stadt",84694,0.769248,5,10,3
"2",1002000,"Kiel, Landeshauptstadt",243148,0.622632,3,5,2
"3",1003000,"Lübeck, Hansestadt",214420,0.771103,5,10,3
"4",1004000,"Neumünster, Stadt",77588,0.763336,5,10,3
"5",1051011,"Brunsbüttel, Stadt",12642,0.754545,5,10,3
"6",1051044,"Heide, Stadt",21303,0.793578,5,10,3
"7",1051963,"Burg-St. Michaelisdonn",15915,0.772425,5,10,3
"8",1051966,"Marne-Nordsee",12937,0.775346,5,10,3
"9",1051969,"Eider",18704,0.794943,5,10,3
"10",1051972,"Heider Umland",15755,0.753259,5,10,3
"11",1051975,"Mitteldithmarschen",23057,0.782598,5,10,3
"12",1051978,"Büsum-Wesselburen",12372,0.807037,5,10,3
"13",1053032,"Geesthacht, Stadt",29676,0.613555,3,5,2
"14",1053083,"Lauenburg/ Elbe, Stadt",11277,0.677133,3,6,2
"15",1053090,"Mölln, Stadt",18622,0.652661,3,6,2
"16",1053100,"Ratzeburg, Stadt",14104,0.66391,3,6,2
"17",1053116,"Schwarzenbek, Stadt",15523,0.624055,3,5,2
"18",1053129,"Wentorf bei Hamburg",12221,0.586459,2,3,2
"19",1053908,"Berkenthin",8432,0.596581,2,4,2
"20",1053913,"Breitenfelde",6356,0.624747,3,5,2
"21",1053918,"Büchen",13632,0.632104,3,5,2
"22",1053923,"Hohe Elbgeest",19522,0.579017,2,3,2
"23",1053943,"Lütau",3926,0.63302,3,5,2
"24",1053958,"Lauenburgische Seen",13126,0.631629,3,5,2
"25",1053973,"Schwarzenbek-Land",9112,0.5974,2,4,2
"26",1053991,"Sandesneben-Nusse",15174,0.620357,3,5,2
"27",1054033,"Friedrichstadt, Stadt",2491,0.722955,4,8,2
"28",1054056,"Husum, Stadt",22215,0.689393,4,7,2
"29",1054108,"Reußenköge",325,0.732066,5,9,3
"30",1054138,"Tönning, Stadt",4852,0.701753,4,7,2
"31",1054168,"Sylt",13409,0.620146,3,5,2
"32",1054917,"Eiderstedt",11237,0.70766,4,8,2
"33",1054939,"Landschaft Sylt",4304,0.68834,4,7,2
"34",1054953,"Viöl",9082,0.695705,4,7,2
"35",1054959,"Pellworm",1408,0.691679,4,7,2
"36",1054988,"Föhr-Amrum",10535,0.643462,3,6,2
"37",1054989,"Südtondern",39185,0.683877,4,7,2
"38",1054992,"Nordsee-Treene",22917,0.695829,4,7,2
"39",1054994,"Mittleres Nordfriesland",20243,0.69866,4,7,2
"40",1055001,"Ahrensbök",8248,0.734089,5,9,3
"41",1055004,"Bad Schwartau, Stadt",19817,0.700942,4,7,2
"42",1055010,"Dahme",1301,0.785734,5,10,3
"43",1055012,"Eutin, Stadt",16781,0.73258,5,9,3
"44",1055016,"Grömitz",6942,0.786181,5,10,3
"45",1055018,"Grube",982,0.737523,5,9,3
"46",1055021,"Heiligenhafen, Stadt",9139,0.756012,5,10,3
"47",1055025,"Kellenhusen (Ostsee)",1019,0.793648,5,10,3
"48",1055028,"Malente",10453,0.742722,5,9,3
"49",1055032,"Neustadt in Holstein, Stadt",15012,0.742618,5,9,3
"50",1055033,"Oldenburg in Holstein, Stadt",9774,0.719094,4,8,2
"51",1055035,"Ratekau",15193,0.723512,4,8,2
"52",1055040,"Stockelsdorf",16554,0.695453,4,7,2
"53",1055041,"Süsel",5191,0.746417,5,9,3
"54",1055042,"Timmendorfer Strand",8792,0.744583,5,9,3
"55",1055044,"Scharbeutz",10784,0.75134,5,9,3
"56",1055046,"Fehmarn, Stadt",12410,0.753379,5,10,3
"57",1055943,"Oldenburg-Land",9233,0.751562,5,10,3
"58",1055946,"Lensahn",8514,0.747274,5,9,3
"59",1055991,"Ostholstein-Mitte",8851,0.745532,5,9,3
"60",1056002,"Barmstedt, Stadt",10108,0.507965,1,2,1
"61",1056005,"Bönningstedt",4466,0.45691,1,2,1
"62",1056015,"Elmshorn, Stadt",47907,0.523065,2,3,2
"63",1056018,"Halstenbek",17085,0.436031,1,2,1
"64",1056021,"Hasloh",3479,0.450865,1,2,1
"65",1056025,"Helgoland",1356,0.395826,1,1,1
"66",1056039,"Pinneberg, Stadt",42002,0.48906,1,2,1
"67",1056041,"Quickborn, Stadt",20443,0.463483,1,2,1
"68",1056043,"Rellingen",13912,0.433323,1,1,1
"69",1056044,"Schenefeld, Stadt",18779,0.455799,1,2,1
"70",1056048,"Tornesch, Stadt",12814,0.469307,1,2,1
"71",1056049,"Uetersen, Stadt",17968,0.498888,1,2,1
"72",1056050,"Wedel, Stadt",32574,0.478513,1,2,1
"73",1056916,"Elmshorn-Land",12618,0.481615,1,2,1
"74",1056928,"Haseldorf",4128,0.464263,1,2,1
"75",1056936,"Hörnerkirchen",3977,0.512791,2,3,2
"76",1056942,"Moorrege",18841,0.48985,1,2,1
"77",1056960,"Rantzau",8474,0.475982,1,2,1
"78",1056987,"Pinnau",13156,0.46049,1,2,1
"79",1057001,"Ascheberg (Holstein)",3012,0.66829,3,6,2
"80",1057008,"Bönebüttel",2045,0.61969,3,5,2
