"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",1001000,"Flensburg, Stadt",84694,0.832135,5,10,3
"2",1002000,"Kiel, Landeshauptstadt",243148,0.685464,3,6,2
"3",1003000,"Lübeck, Hansestadt",214420,0.788627,5,9,3
"4",1004000,"Neumünster, Stadt",77588,0.843846,5,10,3
"5",1051011,"Brunsbüttel, Stadt",12642,0.774177,5,9,3
"6",1051044,"Heide, Stadt",21303,0.836784,5,10,3
"7",1051963,"Burg-St. Michaelisdonn",15915,0.78483,5,9,3
"8",1051966,"Marne-Nordsee",12937,0.796008,5,10,3
"9",1051969,"Eider",18704,0.803238,5,10,3
"10",1051972,"Heider Umland",15755,0.763499,4,8,2
"11",1051975,"Mitteldithmarschen",23057,0.793322,5,9,3
"12",1051978,"Büsum-Wesselburen",12372,0.822107,5,10,3
"13",1053032,"Geesthacht, Stadt",29676,0.659629,3,5,2
"14",1053083,"Lauenburg/ Elbe, Stadt",11277,0.721259,4,7,2
"15",1053090,"Mölln, Stadt",18622,0.698573,3,6,2
"16",1053100,"Ratzeburg, Stadt",14104,0.694504,3,6,2
"17",1053116,"Schwarzenbek, Stadt",15523,0.65751,3,5,2
"18",1053129,"Wentorf bei Hamburg",12221,0.582605,2,3,2
"19",1053908,"Berkenthin",8432,0.605875,2,3,2
"20",1053913,"Breitenfelde",6356,0.640979,2,4,2
"21",1053918,"Büchen",13632,0.647722,3,5,2
"22",1053923,"Hohe Elbgeest",19522,0.592679,2,3,2
"23",1053943,"Lütau",3926,0.655027,3,5,2
"24",1053958,"Lauenburgische Seen",13126,0.638056,2,4,2
"25",1053973,"Schwarzenbek-Land",9112,0.610087,2,3,2
"26",1053991,"Sandesneben-Nusse",15174,0.627061,2,4,2
"27",1054033,"Friedrichstadt, Stadt",2491,0.811338,5,10,3
"28",1054056,"Husum, Stadt",22215,0.773155,5,9,3
"29",1054108,"Reußenköge",325,0.732386,4,7,2
"30",1054138,"Tönning, Stadt",4852,0.767843,5,9,3
"31",1054168,"Sylt",13409,0.660255,3,5,2
"32",1054917,"Eiderstedt",11237,0.755445,4,8,2
"33",1054939,"Landschaft Sylt",4304,0.733052,4,7,2
"34",1054953,"Viöl",9082,0.740897,4,7,2
"35",1054959,"Pellworm",1408,0.717987,4,7,2
"36",1054988,"Föhr-Amrum",10535,0.694524,3,6,2
"37",1054989,"Südtondern",39185,0.743026,4,8,2
"38",1054992,"Nordsee-Treene",22917,0.742223,4,8,2
"39",1054994,"Mittleres Nordfriesland",20243,0.754196,4,8,2
"40",1055001,"Ahrensbök",8248,0.730784,4,7,2
"41",1055004,"Bad Schwartau, Stadt",19817,0.701044,3,6,2
"42",1055010,"Dahme",1301,0.809977,5,10,3
"43",1055012,"Eutin, Stadt",16781,0.761629,4,8,2
"44",1055016,"Grömitz",6942,0.777882,5,9,3
"45",1055018,"Grube",982,0.744449,4,8,2
"46",1055021,"Heiligenhafen, Stadt",9139,0.786004,5,9,3
"47",1055025,"Kellenhusen (Ostsee)",1019,0.803513,5,10,3
"48",1055028,"Malente",10453,0.764057,5,9,3
"49",1055032,"Neustadt in Holstein, Stadt",15012,0.747016,4,8,2
"50",1055033,"Oldenburg in Holstein, Stadt",9774,0.744012,4,8,2
"51",1055035,"Ratekau",15193,0.712167,4,7,2
"52",1055040,"Stockelsdorf",16554,0.68514,3,6,2
"53",1055041,"Süsel",5191,0.736661,4,7,2
"54",1055042,"Timmendorfer Strand",8792,0.740312,4,7,2
"55",1055044,"Scharbeutz",10784,0.731138,4,7,2
"56",1055046,"Fehmarn, Stadt",12410,0.748185,4,8,2
"57",1055943,"Oldenburg-Land",9233,0.741429,4,7,2
"58",1055946,"Lensahn",8514,0.744118,4,8,2
"59",1055991,"Ostholstein-Mitte",8851,0.739601,4,7,2
"60",1056002,"Barmstedt, Stadt",10108,0.557554,2,3,2
"61",1056005,"Bönningstedt",4466,0.483857,1,1,1
"62",1056015,"Elmshorn, Stadt",47907,0.58419,2,3,2
"63",1056018,"Halstenbek",17085,0.484601,1,1,1
"64",1056021,"Hasloh",3479,0.497991,1,2,1
"65",1056025,"Helgoland",1356,0.369721,1,1,1
