"","Gemeindekennziffer","Jahr","Bevölkerung","TS_Arbeitswelt","TS_Einkommen","TS_Bildung","GISD_Score","Name der Gemeinde","Kennziffer Gemeindeverband","Kreiskennziffer","Name des Kreises","Raumordnungsregion Nr","Raumordnungsregion","NUTS2","NUTS2 Name","Name des Gemeindeverbands","Group"
"1",12051000,1998,71574,0.742785593202653,0.956232928807111,0.218051687410877,0.852823425272797,"Brandenburg an der Havel, Stadt",12051000,12051,"Brandenburg an der Havel, Stadt",1201,"Havelland-Fläming","DE40","Brandenburg","Brandenburg an der Havel, Stadt",12051
"2",12051000,1999,71574,0.750629904525908,0.95203880566499,0.24054164019485,0.870694435922273,"Brandenburg an der Havel, Stadt",12051000,12051,"Brandenburg an der Havel, Stadt",1201,"Havelland-Fläming","DE40","Brandenburg","Brandenburg an der Havel, Stadt",12051
"3",12051000,2000,71574,0.742490337567857,0.933526335532958,0.249446582382943,0.858561428590213,"Brandenburg an der Havel, Stadt",12051000,12051,"Brandenburg an der Havel, Stadt",1201,"Havelland-Fläming","DE40","Brandenburg","Brandenburg an der Havel, Stadt",12051
"4",12051000,2001,71574,0.714076819990041,0.924341397935521,0.277730584135027,0.852193494440902,"Brandenburg an der Havel, Stadt",12051000,12051,"Brandenburg an der Havel, Stadt",1201,"Havelland-Fläming","DE40","Brandenburg","Brandenburg an der Havel, Stadt",12051
"5",12051000,2002,71574,0.726160181295494,0.916566339414828,0.28078104485564,0.85722439848794,"Brandenburg an der Havel, Stadt",12051000,12051,"Brandenburg an der Havel, Stadt",1201,"Havelland-Fläming","DE40","Brandenburg","Brandenburg an der Havel, Stadt",12051
"6",12051000,2003,71574,0.731510904328014,0.919572654686047,0.30144561864098,0.877065360302232,"Brandenburg an der Havel, Stadt",12051000,12051,"Brandenburg an der Havel, Stadt",1201,"Havelland-Fläming","DE40","Brandenburg","Brandenburg an der Havel, Stadt",12051
"7",12051000,2004,71574,0.728552097670893,0.89728830947157,0.313661669568101,0.868159231600733,"Brandenburg an der Havel, Stadt",12051000,12051,"Brandenburg an der Havel, Stadt",1201,"Havelland-Fläming","DE40","Brandenburg","Brandenburg an der Havel, Stadt",12051
"8",12051000,2005,71574,0.732688611643968,0.9136485074111,0.328931484904691,0.892611432918943,"Brandenburg an der Havel, Stadt",12051000,12051,"Brandenburg an der Havel, Stadt",1201,"Havelland-Fläming","DE40","Brandenburg","Brandenburg an der Havel, Stadt",12051
"9",12051000,2006,71574,0.70157747947954,0.905197271702111,0.317175820162991,0.8575272645283,"Brandenburg an der Havel, Stadt",12051000,12051,"Brandenburg an der Havel, Stadt",1201,"Havelland-Fläming","DE40","Brandenburg","Brandenburg an der Havel, Stadt",12051
"10",12051000,2007,71574,0.671344754341741,0.884490692520679,0.320064205359879,0.82467669618214,"Brandenburg an der Havel, Stadt",12051000,12051,"Brandenburg an der Havel, Stadt",1201,"Havelland-Fläming","DE40","Brandenburg","Brandenburg an der Havel, Stadt",12051
"11",12051000,2008,71574,0.617860856622895,0.843397911499605,0.388955188071432,0.807116372086149,"Brandenburg an der Havel, Stadt",12051000,12051,"Brandenburg an der Havel, Stadt",1201,"Havelland-Fläming","DE40","Brandenburg","Brandenburg an der Havel, Stadt",12051
