"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",8111,"Stuttgart",612441,0.171789,1,1,1
"2",8115,"Böblingen",374279,0.177314,1,1,1
"3",8116,"Esslingen",516779,0.238069,1,1,1
"4",8117,"Göppingen",250117,0.42313,3,6,2
"5",8118,"Ludwigsburg",526377,0.247874,1,2,1
"6",8119,"Rems-Murr-Kreis",414016,0.340381,2,3,2
"7",8121,"Heilbronn",119841,0.49539,4,8,2
"8",8125,"Heilbronn",329250,0.406158,2,4,2
"9",8126,"Hohenlohekreis",108816,0.415562,3,5,2
"10",8127,"Schwäbisch Hall",188974,0.499449,4,8,2
"11",8128,"Main-Tauber-Kreis",130299,0.496168,4,8,2
"12",8135,"Heidenheim",128894,0.39502,2,4,2
"13",8136,"Ostalbkreis",308205,0.418504,3,5,2
"14",8211,"Baden-Baden",53342,0.375199,2,4,2
"15",8212,"Karlsruhe",300051,0.288848,1,2,1
"16",8215,"Karlsruhe",431315,0.361319,2,4,2
"17",8216,"Rastatt",224687,0.406235,3,5,2
"18",8221,"Heidelberg",154715,0.191737,1,1,1
"19",8222,"Mannheim",299844,0.52952,5,9,3
"20",8225,"Neckar-Odenwald-Kreis",141651,0.602012,5,10,3
"21",8226,"Rhein-Neckar-Kreis",534729,0.350626,2,3,2
"22",8231,"Pforzheim",119291,0.622523,5,10,3
"23",8235,"Calw",152766,0.478245,4,7,2
"24",8236,"Enzkreis",193728,0.353982,2,3,2
"25",8237,"Freudenstadt",115147,0.537113,5,9,3
"26",8311,"Freiburg im Breisgau",222203,0.439178,3,6,2
"27",8315,"Breisgau-Hochschwarzwald",252749,0.44896,4,7,2
"28",8316,"Emmendingen",159708,0.49673,4,8,2
"29",8317,"Ortenaukreis",415639,0.486311,4,7,2
"30",8325,"Rottweil",135912,0.438667,3,6,2
"31",8326,"Schwarzwald-Baar-Kreis",206116,0.49385,4,7,2
"32",8327,"Tuttlingen",134607,0.535539,5,9,3
"33",8335,"Konstanz",275785,0.500226,5,9,3
"34",8336,"Lörrach",223692,0.540313,5,9,3
"35",8337,"Waldshut",165211,0.639396,5,10,3
"36",8415,"Reutlingen",278031,0.358081,2,3,2
"37",8416,"Tübingen",218355,0.312219,1,2,1
"38",8417,"Zollernalbkreis",186360,0.495249,4,7,2
"39",8421,"Ulm",120714,0.285531,1,2,1
"40",8425,"Alb-Donau-Kreis",189129,0.372349,2,4,2
"41",8426,"Biberach",190438,0.406372,3,5,2
"42",8435,"Bodenseekreis",209386,0.307718,1,2,1
"43",8436,"Ravensburg",275339,0.43543,3,6,2
"44",8437,"Sigmaringen",127716,0.626561,5,10,3
