"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",8111,"Stuttgart",612441,0.161398,1,1,1
"2",8115,"Böblingen",374279,0.166648,1,1,1
"3",8116,"Esslingen",516779,0.229661,1,1,1
"4",8117,"Göppingen",250117,0.406768,3,6,2
"5",8118,"Ludwigsburg",526377,0.24069,1,2,1
"6",8119,"Rems-Murr-Kreis",414016,0.322144,2,3,2
"7",8121,"Heilbronn",119841,0.485991,4,8,2
"8",8125,"Heilbronn",329250,0.405379,3,5,2
"9",8126,"Hohenlohekreis",108816,0.444117,3,6,2
"10",8127,"Schwäbisch Hall",188974,0.474266,4,7,2
"11",8128,"Main-Tauber-Kreis",130299,0.481627,4,8,2
"12",8135,"Heidenheim",128894,0.384297,2,4,2
"13",8136,"Ostalbkreis",308205,0.392665,3,5,2
"14",8211,"Baden-Baden",53342,0.38042,2,4,2
"15",8212,"Karlsruhe",300051,0.271587,1,2,1
"16",8215,"Karlsruhe",431315,0.351373,2,3,2
"17",8216,"Rastatt",224687,0.406174,3,5,2
"18",8221,"Heidelberg",154715,0.154787,1,1,1
"19",8222,"Mannheim",299844,0.504377,5,9,3
"20",8225,"Neckar-Odenwald-Kreis",141651,0.569942,5,10,3
"21",8226,"Rhein-Neckar-Kreis",534729,0.332515,2,3,2
"22",8231,"Pforzheim",119291,0.584928,5,10,3
"23",8235,"Calw",152766,0.461532,4,7,2
"24",8236,"Enzkreis",193728,0.340818,2,3,2
"25",8237,"Freudenstadt",115147,0.460138,4,7,2
"26",8311,"Freiburg im Breisgau",222203,0.403474,3,5,2
"27",8315,"Breisgau-Hochschwarzwald",252749,0.434973,3,6,2
"28",8316,"Emmendingen",159708,0.485904,4,8,2
"29",8317,"Ortenaukreis",415639,0.466902,4,7,2
"30",8325,"Rottweil",135912,0.453484,4,7,2
"31",8326,"Schwarzwald-Baar-Kreis",206116,0.487364,5,9,3
"32",8327,"Tuttlingen",134607,0.505681,5,9,3
"33",8335,"Konstanz",275785,0.493045,5,9,3
"34",8336,"Lörrach",223692,0.551395,5,9,3
"35",8337,"Waldshut",165211,0.606246,5,10,3
"36",8415,"Reutlingen",278031,0.352792,2,4,2
"37",8416,"Tübingen",218355,0.321779,1,2,1
"38",8417,"Zollernalbkreis",186360,0.474317,4,8,2
"39",8421,"Ulm",120714,0.301353,1,2,1
"40",8425,"Alb-Donau-Kreis",189129,0.360236,2,4,2
"41",8426,"Biberach",190438,0.386825,2,4,2
"42",8435,"Bodenseekreis",209386,0.291563,1,2,1
"43",8436,"Ravensburg",275339,0.442648,3,6,2
"44",8437,"Sigmaringen",127716,0.613901,5,10,3
