"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",8111,"Stuttgart",612441,0.18029,1,1,1
"2",8115,"Böblingen",374279,0.215555,1,1,1
"3",8116,"Esslingen",516779,0.263401,1,1,1
"4",8117,"Göppingen",250117,0.460646,3,6,2
"5",8118,"Ludwigsburg",526377,0.277532,1,2,1
"6",8119,"Rems-Murr-Kreis",414016,0.373504,2,3,2
"7",8121,"Heilbronn",119841,0.455462,3,6,2
"8",8125,"Heilbronn",329250,0.405128,2,4,2
"9",8126,"Hohenlohekreis",108816,0.442844,3,5,2
"10",8127,"Schwäbisch Hall",188974,0.515054,4,8,2
"11",8128,"Main-Tauber-Kreis",130299,0.516342,5,9,3
"12",8135,"Heidenheim",128894,0.419406,3,5,2
"13",8136,"Ostalbkreis",308205,0.416243,2,4,2
"14",8211,"Baden-Baden",53342,0.389463,2,4,2
"15",8212,"Karlsruhe",300051,0.311612,1,2,1
"16",8215,"Karlsruhe",431315,0.385967,2,3,2
"17",8216,"Rastatt",224687,0.438571,3,5,2
"18",8221,"Heidelberg",154715,0.192742,1,1,1
"19",8222,"Mannheim",299844,0.555022,5,9,3
"20",8225,"Neckar-Odenwald-Kreis",141651,0.630568,5,10,3
"21",8226,"Rhein-Neckar-Kreis",534729,0.368046,2,3,2
"22",8231,"Pforzheim",119291,0.642142,5,10,3
"23",8235,"Calw",152766,0.495536,4,7,2
"24",8236,"Enzkreis",193728,0.360552,2,3,2
"25",8237,"Freudenstadt",115147,0.494615,4,7,2
"26",8311,"Freiburg im Breisgau",222203,0.459602,3,6,2
"27",8315,"Breisgau-Hochschwarzwald",252749,0.494978,4,7,2
"28",8316,"Emmendingen",159708,0.524092,5,9,3
"29",8317,"Ortenaukreis",415639,0.513242,4,8,2
"30",8325,"Rottweil",135912,0.467465,3,6,2
"31",8326,"Schwarzwald-Baar-Kreis",206116,0.498437,4,7,2
"32",8327,"Tuttlingen",134607,0.508988,4,8,2
"33",8335,"Konstanz",275785,0.554154,5,9,3
"34",8336,"Lörrach",223692,0.590311,5,9,3
"35",8337,"Waldshut",165211,0.644739,5,10,3
"36",8415,"Reutlingen",278031,0.392024,2,4,2
"37",8416,"Tübingen",218355,0.360294,1,2,1
"38",8417,"Zollernalbkreis",186360,0.499454,4,8,2
"39",8421,"Ulm",120714,0.323048,1,2,1
"40",8425,"Alb-Donau-Kreis",189129,0.411966,2,4,2
"41",8426,"Biberach",190438,0.426785,3,5,2
"42",8435,"Bodenseekreis",209386,0.324498,1,2,1
"43",8436,"Ravensburg",275339,0.471189,4,7,2
"44",8437,"Sigmaringen",127716,0.618169,5,10,3
