"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",8111,"Stuttgart",612441,0.177568,1,1,1
"2",8115,"Böblingen",374279,0.156116,1,1,1
"3",8116,"Esslingen",516779,0.220518,1,1,1
"4",8117,"Göppingen",250117,0.380889,3,6,2
"5",8118,"Ludwigsburg",526377,0.238409,1,2,1
"6",8119,"Rems-Murr-Kreis",414016,0.293092,2,3,2
"7",8121,"Heilbronn",119841,0.488598,5,9,3
"8",8125,"Heilbronn",329250,0.35281,2,4,2
"9",8126,"Hohenlohekreis",108816,0.415562,4,7,2
"10",8127,"Schwäbisch Hall",188974,0.462823,5,9,3
"11",8128,"Main-Tauber-Kreis",130299,0.442154,4,8,2
"12",8135,"Heidenheim",128894,0.349177,2,4,2
"13",8136,"Ostalbkreis",308205,0.358787,3,5,2
"14",8211,"Baden-Baden",53342,0.274617,1,2,1
"15",8212,"Karlsruhe",300051,0.239759,1,2,1
"16",8215,"Karlsruhe",431315,0.302069,2,3,2
"17",8216,"Rastatt",224687,0.379878,3,5,2
"18",8221,"Heidelberg",154715,0.154236,1,1,1
"19",8222,"Mannheim",299844,0.495152,5,9,3
"20",8225,"Neckar-Odenwald-Kreis",141651,0.532064,5,10,3
"21",8226,"Rhein-Neckar-Kreis",534729,0.307546,2,3,2
"22",8231,"Pforzheim",119291,0.472221,5,9,3
"23",8235,"Calw",152766,0.42338,4,7,2
"24",8236,"Enzkreis",193728,0.304665,2,3,2
"25",8237,"Freudenstadt",115147,0.418943,4,7,2
"26",8311,"Freiburg im Breisgau",222203,0.378569,3,5,2
"27",8315,"Breisgau-Hochschwarzwald",252749,0.406745,3,6,2
"28",8316,"Emmendingen",159708,0.428555,4,7,2
"29",8317,"Ortenaukreis",415639,0.448464,4,8,2
"30",8325,"Rottweil",135912,0.438598,4,8,2
"31",8326,"Schwarzwald-Baar-Kreis",206116,0.412143,3,6,2
"32",8327,"Tuttlingen",134607,0.445348,4,8,2
"33",8335,"Konstanz",275785,0.470602,5,9,3
"34",8336,"Lörrach",223692,0.512939,5,10,3
"35",8337,"Waldshut",165211,0.557271,5,10,3
"36",8415,"Reutlingen",278031,0.330621,2,4,2
"37",8416,"Tübingen",218355,0.282146,1,2,1
"38",8417,"Zollernalbkreis",186360,0.412602,4,7,2
"39",8421,"Ulm",120714,0.307789,2,4,2
"40",8425,"Alb-Donau-Kreis",189129,0.315372,2,4,2
"41",8426,"Biberach",190438,0.357811,3,5,2
"42",8435,"Bodenseekreis",209386,0.278752,1,2,1
"43",8436,"Ravensburg",275339,0.394292,3,6,2
"44",8437,"Sigmaringen",127716,0.535235,5,10,3
