"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",7111000,"Koblenz, Stadt",111434,0.608324,2,3,2
"2",7131007,"Bad Neuenahr-Ahrweiler, Stadt",27135,0.607402,2,3,2
"3",7131070,"Remagen, Stadt",16103,0.605266,2,3,2
"4",7131077,"Sinzig, Stadt",17226,0.612071,2,3,2
"5",7131090,"Grafschaft",10857,0.565617,1,2,1
"6",7131901,"Adenau",13157,0.62105,2,4,2
"7",7131902,"Altenahr",10992,0.59925,2,3,2
"8",7131903,"Bad Breisig",12981,0.62937,2,4,2
"9",7131904,"Brohltal",18192,0.596602,2,3,2
"10",7132901,"Altenkirchen (Westerwald)",22454,0.784973,5,10,3
"11",7132902,"Betzdorf",15112,0.79054,5,10,3
"12",7132903,"Herdorf-Daaden",17715,0.743184,5,10,3
"13",7132904,"Flammersfeld",11912,0.766658,5,10,3
"14",7132905,"Gebhardshain",10810,0.735444,5,9,3
"15",7132906,"Hamm (Sieg)",12408,0.797862,5,10,3
"16",7132907,"Kirchen (Sieg)",23105,0.735346,5,9,3
"17",7132908,"Wissen",14712,0.777086,5,10,3
"18",7133006,"Bad Kreuznach, Stadt",48813,0.726019,5,9,3
"19",7133052,"Kirn, Stadt",8184,0.754596,5,10,3
"20",7133901,"Bad Kreuznach",9071,0.63101,2,4,2
"21",7133902,"Bad Münster am Stein-Ebernburg",7241,0.636235,2,4,2
"22",7133903,"Kirn-Land",9773,0.678493,3,6,2
"23",7133904,"Langenlonsheim",13485,0.645397,2,4,2
"24",7133905,"Meisenheim",7787,0.680178,3,6,2
"25",7133906,"Rüdesheim",24873,0.63883,2,4,2
"26",7133907,"Bad Sobernheim",17495,0.679569,3,6,2
"27",7133908,"Stromberg",9222,0.638285,2,4,2
"28",7134045,"Idar-Oberstein, Stadt",28148,0.798194,5,10,3
"29",7134901,"Baumholder",9417,0.751204,5,10,3
"30",7134902,"Birkenfeld",19917,0.770576,5,10,3
"31",7134903,"Herrstein",15898,0.726297,5,9,3
"32",7134904,"Rhaunen",7211,0.753294,5,10,3
"33",7135901,"Cochem",19845,0.71715,5,9,3
"34",7135902,"Kaisersesch",15534,0.697542,4,8,2
"35",7135903,"Ulmen",10923,0.703445,4,8,2
"36",7135905,"Zell (Mosel)",15739,0.700016,4,8,2
"37",7137003,"Andernach, Stadt",29202,0.686879,4,7,2
"38",7137068,"Mayen, Stadt",18626,0.700457,4,8,2
"39",7137203,"Bendorf, Stadt",16636,0.69011,4,7,2
"40",7137901,"Pellenz",16185,0.658386,3,5,2
"41",7137902,"Maifeld",24262,0.659065,3,5,2
"42",7137903,"Vordereifel",16360,0.661737,3,5,2
"43",7137904,"Mendig",13245,0.659683,3,5,2
"44",7137907,"Vallendar",15332,0.641371,2,4,2
"45",7137908,"Weißenthurm",33900,0.657862,3,5,2
"46",7137909,"Rhein-Mosel",26693,0.64311,2,4,2
"47",7138045,"Neuwied, Stadt",63769,0.719213,5,9,3
"48",7138901,"Asbach",21925,0.673767,3,6,2
"49",7138902,"Bad Hönningen",11734,0.699584,4,8,2
"50",7138903,"Dierdorf",10743,0.704787,5,9,3
"51",7138904,"Linz am Rhein",18087,0.657182,3,5,2
"52",7138905,"Puderbach",14617,0.707214,5,9,3
"53",7138906,"Rengsdorf",16381,0.66723,3,6,2
"54",7138907,"Unkel",12998,0.661496,3,5,2
"55",7138908,"Waldbreitbach",9063,0.655551,3,5,2
"56",7140501,"Boppard, Stadt",15212,0.668763,3,6,2
"57",7140902,"Emmelshausen",14455,0.65325,3,5,2
"58",7140903,"Kastellaun",15561,0.67438,3,6,2
"59",7140904,"Kirchberg (Hunsrück)",19755,0.674103,3,6,2
"60",7140905,"Rheinböllen",10053,0.638616,2,4,2
"61",7140906,"Sankt Goar-Oberwesel",8848,0.654051,3,5,2
"62",7140907,"Simmern",18061,0.658682,3,5,2
"63",7141075,"Lahnstein, Stadt",17771,0.688719,4,7,2
"64",7141901,"Bad Ems",16251,0.693853,4,8,2
"65",7141903,"Diez",24814,0.691236,4,8,2
"66",7141904,"Hahnstätten",9449,0.666718,3,5,2
"67",7141905,"Katzenelnbogen",9185,0.660735,3,5,2
"68",7141906,"Nassau",11290,0.677163,3,6,2
"69",7141907,"Nastätten",15994,0.666265,3,5,2
"70",7141909,"Loreley",16733,0.682622,4,7,2
"71",7143901,"Bad Marienberg (Westerwald)",19399,0.683229,4,7,2
"72",7143902,"Hachenburg",23680,0.671678,3,6,2
"73",7143903,"Höhr-Grenzhausen",13626,0.673749,3,6,2
"74",7143904,"Montabaur",38440,0.63047,2,4,2
"75",7143905,"Ransbach-Baumbach",14649,0.668842,3,6,2
"76",7143906,"Rennerod",16735,0.66815,3,6,2
"77",7143907,"Selters (Westerwald)",16187,0.676911,3,6,2
"78",7143908,"Wallmerod",14717,0.644817,2,4,2
"79",7143909,"Westerburg",22565,0.67847,3,6,2
"80",7143910,"Wirges",19133,0.648721,2,4,2
"81",7211000,"Trier, Stadt",108472,0.695107,4,8,2
"82",7231134,"Wittlich, Stadt",18491,0.678722,3,6,2
"83",7231502,"Morbach",10458,0.652165,3,5,2
"84",7231901,"Bernkastel-Kues",27741,0.65749,3,5,2
"85",7231906,"Thalfang am Erbeskopf",7246,0.655858,3,5,2
"86",7231908,"Wittlich-Land",29454,0.647591,2,4,2
"87",7231909,"Traben-Trarbach",17591,0.68407,4,7,2
"88",7232018,"Bitburg, Stadt",13733,0.727553,5,9,3
"89",7232901,"Arzfeld",9448,0.755842,5,10,3
"90",7232905,"Südeifel",18798,0.800581,5,10,3
"91",7232906,"Prüm",21327,0.703153,4,8,2
"92",7232907,"Speicher",8172,0.710663,5,9,3
"93",7232908,"Bitburger Land",24930,0.718087,5,9,3
"94",7233901,"Daun",22783,0.682714,4,7,2
"95",7233902,"Gerolstein",13563,0.698246,4,8,2
"96",7233903,"Hillesheim",8819,0.682564,4,7,2
"97",7233904,"Kelberg",7133,0.685582,4,7,2
"98",7233905,"Obere Kyll",8477,0.71261,5,9,3
