"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",7111000,"Koblenz, Stadt",111434,0.600257,2,3,2
"2",7131007,"Bad Neuenahr-Ahrweiler, Stadt",27135,0.59623,2,3,2
"3",7131070,"Remagen, Stadt",16103,0.589488,2,3,2
"4",7131077,"Sinzig, Stadt",17226,0.597925,2,3,2
"5",7131090,"Grafschaft",10857,0.559151,2,3,2
"6",7131901,"Adenau",13157,0.605873,2,3,2
"7",7131902,"Altenahr",10992,0.590115,2,3,2
"8",7131903,"Bad Breisig",12981,0.623419,2,4,2
"9",7131904,"Brohltal",18192,0.582438,2,3,2
"10",7132901,"Altenkirchen (Westerwald)",22454,0.761272,5,10,3
"11",7132902,"Betzdorf",15112,0.751907,5,10,3
"12",7132903,"Herdorf-Daaden",17715,0.702487,5,9,3
"13",7132904,"Flammersfeld",11912,0.740014,5,10,3
"14",7132905,"Gebhardshain",10810,0.712466,5,9,3
"15",7132906,"Hamm (Sieg)",12408,0.762302,5,10,3
"16",7132907,"Kirchen (Sieg)",23105,0.702099,5,9,3
"17",7132908,"Wissen",14712,0.740339,5,10,3
"18",7133006,"Bad Kreuznach, Stadt",48813,0.710397,5,9,3
"19",7133052,"Kirn, Stadt",8184,0.743879,5,10,3
"20",7133901,"Bad Kreuznach",9071,0.625994,2,4,2
"21",7133902,"Bad Münster am Stein-Ebernburg",7241,0.62856,2,4,2
"22",7133903,"Kirn-Land",9773,0.669176,3,6,2
"23",7133904,"Langenlonsheim",13485,0.632197,2,4,2
"24",7133905,"Meisenheim",7787,0.66924,3,6,2
"25",7133906,"Rüdesheim",24873,0.62735,2,4,2
"26",7133907,"Bad Sobernheim",17495,0.668311,3,6,2
"27",7133908,"Stromberg",9222,0.624508,2,4,2
"28",7134045,"Idar-Oberstein, Stadt",28148,0.745451,5,10,3
"29",7134901,"Baumholder",9417,0.700687,5,9,3
"30",7134902,"Birkenfeld",19917,0.714553,5,9,3
"31",7134903,"Herrstein",15898,0.673962,3,6,2
"32",7134904,"Rhaunen",7211,0.699664,4,8,2
"33",7135901,"Cochem",19845,0.716298,5,9,3
"34",7135902,"Kaisersesch",15534,0.691863,4,8,2
"35",7135903,"Ulmen",10923,0.695521,4,8,2
"36",7135905,"Zell (Mosel)",15739,0.70258,5,9,3
"37",7137003,"Andernach, Stadt",29202,0.697074,4,8,2
"38",7137068,"Mayen, Stadt",18626,0.713431,5,9,3
"39",7137203,"Bendorf, Stadt",16636,0.700766,5,9,3
"40",7137901,"Pellenz",16185,0.665351,3,6,2
"41",7137902,"Maifeld",24262,0.673387,3,6,2
"42",7137903,"Vordereifel",16360,0.674491,3,6,2
"43",7137904,"Mendig",13245,0.672592,3,6,2
"44",7137907,"Vallendar",15332,0.651086,3,5,2
"45",7137908,"Weißenthurm",33900,0.661505,3,5,2
"46",7137909,"Rhein-Mosel",26693,0.652234,3,5,2
"47",7138045,"Neuwied, Stadt",63769,0.673584,3,6,2
"48",7138901,"Asbach",21925,0.633555,2,4,2
"49",7138902,"Bad Hönningen",11734,0.649219,3,5,2
"50",7138903,"Dierdorf",10743,0.666969,3,6,2
"51",7138904,"Linz am Rhein",18087,0.62154,2,4,2
"52",7138905,"Puderbach",14617,0.662907,3,6,2
"53",7138906,"Rengsdorf",16381,0.618718,2,4,2
"54",7138907,"Unkel",12998,0.625226,2,4,2
"55",7138908,"Waldbreitbach",9063,0.61558,2,4,2
"56",7140501,"Boppard, Stadt",15212,0.677081,4,7,2
"57",7140902,"Emmelshausen",14455,0.662168,3,5,2
"58",7140903,"Kastellaun",15561,0.679233,4,7,2
"59",7140904,"Kirchberg (Hunsrück)",19755,0.686246,4,8,2
"60",7140905,"Rheinböllen",10053,0.653358,3,5,2
"61",7140906,"Sankt Goar-Oberwesel",8848,0.664698,3,6,2
"62",7140907,"Simmern",18061,0.676638,4,7,2
"63",7141075,"Lahnstein, Stadt",17771,0.680456,4,7,2
"64",7141901,"Bad Ems",16251,0.686478,4,8,2
"65",7141903,"Diez",24814,0.683697,4,7,2
"66",7141904,"Hahnstätten",9449,0.662655,3,5,2
"67",7141905,"Katzenelnbogen",9185,0.654983,3,5,2
"68",7141906,"Nassau",11290,0.668805,3,6,2
"69",7141907,"Nastätten",15994,0.647156,2,4,2
"70",7141909,"Loreley",16733,0.671886,3,6,2
"71",7143901,"Bad Marienberg (Westerwald)",19399,0.68793,4,8,2
"72",7143902,"Hachenburg",23680,0.687437,4,8,2
"73",7143903,"Höhr-Grenzhausen",13626,0.681,4,7,2
"74",7143904,"Montabaur",38440,0.645852,2,4,2
"75",7143905,"Ransbach-Baumbach",14649,0.67467,3,6,2
"76",7143906,"Rennerod",16735,0.675186,3,6,2
"77",7143907,"Selters (Westerwald)",16187,0.689113,4,8,2
"78",7143908,"Wallmerod",14717,0.656518,3,5,2
"79",7143909,"Westerburg",22565,0.683062,4,7,2
"80",7143910,"Wirges",19133,0.656462,3,5,2
"81",7211000,"Trier, Stadt",108472,0.701994,5,9,3
"82",7231134,"Wittlich, Stadt",18491,0.671637,3,6,2
"83",7231502,"Morbach",10458,0.647817,3,5,2
"84",7231901,"Bernkastel-Kues",27741,0.657147,3,5,2
"85",7231906,"Thalfang am Erbeskopf",7246,0.651387,3,5,2
"86",7231908,"Wittlich-Land",29454,0.648979,3,5,2
"87",7231909,"Traben-Trarbach",17591,0.682243,4,7,2
"88",7232018,"Bitburg, Stadt",13733,0.684268,4,7,2
"89",7232901,"Arzfeld",9448,0.714957,5,9,3
"90",7232905,"Südeifel",18798,0.762749,5,10,3
"91",7232906,"Prüm",21327,0.668767,3,6,2
"92",7232907,"Speicher",8172,0.668732,3,6,2
"93",7232908,"Bitburger Land",24930,0.682805,4,7,2
"94",7233901,"Daun",22783,0.689223,4,8,2
"95",7233902,"Gerolstein",13563,0.702382,5,9,3
"96",7233903,"Hillesheim",8819,0.691477,4,8,2
"97",7233904,"Kelberg",7133,0.685788,4,7,2
"98",7233905,"Obere Kyll",8477,0.724713,5,10,3
"99",7235901,"Hermeskeil",14627,0.635674,2,4,2
"100",7235902,"Kell am See",9380,0.620981,2,4,2
"101",7235903,"Konz",31103,0.691399,4,8,2
"102",7235904,"Ruwer",17997,0.647618,3,5,2
"103",7235905,"Saarburg",22818,0.701836,5,9,3
"104",7235906,"Schweich an der Römischen Weinstraße",27382,0.655597,3,5,2
"105",7235907,"Trier-Land",21920,0.683972,4,7,2
"106",7311000,"Frankenthal (Pfalz), Stadt",47724,0.627445,2,4,2
"107",7312000,"Kaiserslautern, Stadt",97382,0.695204,4,8,2
"108",7313000,"Landau in der Pfalz, Stadt",44465,0.613683,2,4,2
"109",7314000,"Ludwigshafen am Rhein, Stadt",163832,0.723527,5,10,3
"110",7315000,"Mainz, Stadt",206991,0.356396,1,1,1
"111",7316000,"Neustadt an der Weinstraße, Stadt",52564,0.534506,1,2,1
"112",7317000,"Pirmasens, Stadt",40046,0.920102,5,10,3
"113",7318000,"Speyer, Stadt",49855,0.508946,1,2,1
"114",7319000,"Worms, Stadt",81010,0.75667,5,10,3
"115",7320000,"Zweibrücken, Stadt",34011,0.681645,4,7,2
"116",7331003,"Alzey, Stadt",17519,0.650268,3,5,2
"117",7331901,"Alzey-Land",24725,0.597271,2,3,2
"118",7331902,"Eich",12761,0.608038,2,3,2
"119",7331903,"Monsheim",10284,0.585776,2,3,2
"120",7331905,"Wöllstein",11842,0.616907,2,4,2
"121",7331906,"Wörrstadt",28278,0.586498,2,3,2
"122",7331907,"Wonnegau",20589,0.608481,2,4,2
"123",7332002,"Bad Dürkheim, Stadt",18414,0.541931,1,2,1
"124",7332024,"Grünstadt, Stadt",12967,0.528982,1,2,1
"125",7332025,"Haßloch",20123,0.547561,1,2,1
"126",7332901,"Deidesheim",11761,0.498628,1,2,1
"127",7332902,"Freinsheim",15433,0.518299,1,2,1
"128",7332903,"Grünstadt-Land",19874,0.503518,1,2,1
"129",7332904,"Hettenleidelheim",10579,0.532341,1,2,1
"130",7332905,"Lambrecht (Pfalz)",12352,0.568534,2,3,2
"131",7332906,"Wachenheim an der Weinstraße",10027,0.499531,1,2,1
"132",7333901,"Alsenz-Obermoschel",6711,0.710695,5,9,3
"133",7333902,"Eisenberg (Pfalz)",13101,0.687509,4,8,2
"134",7333903,"Göllheim",11838,0.665147,3,6,2
"135",7333904,"Kirchheimbolanden",19308,0.688527,4,8,2
"136",7333905,"Rockenhausen",11025,0.684393,4,7,2
"137",7333906,"Winnweiler",12979,0.696343,4,8,2
"138",7334007,"Germersheim, Stadt",20342,0.647557,3,5,2
"139",7334501,"Wörth am Rhein, Stadt",17525,0.531397,1,2,1
"140",7334901,"Bellheim",13626,0.554211,1,2,1
"141",7334902,"Hagenbach",10603,0.534732,1,2,1
