"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",7111000,"Koblenz, Stadt",111434,0.596467,2,4,2
"2",7131007,"Bad Neuenahr-Ahrweiler, Stadt",27135,0.592538,2,4,2
"3",7131070,"Remagen, Stadt",16103,0.600664,2,4,2
"4",7131077,"Sinzig, Stadt",17226,0.60284,2,4,2
"5",7131090,"Grafschaft",10857,0.561206,2,3,2
"6",7131901,"Adenau",13157,0.599702,2,4,2
"7",7131902,"Altenahr",10992,0.584185,2,3,2
"8",7131903,"Bad Breisig",12981,0.628656,3,5,2
"9",7131904,"Brohltal",18192,0.586522,2,3,2
"10",7132901,"Altenkirchen (Westerwald)",22454,0.740376,5,10,3
"11",7132902,"Betzdorf",15112,0.739463,5,10,3
"12",7132903,"Herdorf-Daaden",17715,0.690512,5,9,3
"13",7132904,"Flammersfeld",11912,0.729776,5,9,3
"14",7132905,"Gebhardshain",10810,0.696773,5,9,3
"15",7132906,"Hamm (Sieg)",12408,0.740741,5,10,3
"16",7132907,"Kirchen (Sieg)",23105,0.699808,5,9,3
"17",7132908,"Wissen",14712,0.716517,5,9,3
"18",7133006,"Bad Kreuznach, Stadt",48813,0.717455,5,9,3
"19",7133052,"Kirn, Stadt",8184,0.745056,5,10,3
"20",7133901,"Bad Kreuznach",9071,0.623261,3,5,2
"21",7133902,"Bad Münster am Stein-Ebernburg",7241,0.629169,3,5,2
"22",7133903,"Kirn-Land",9773,0.664927,4,8,2
"23",7133904,"Langenlonsheim",13485,0.633297,3,6,2
"24",7133905,"Meisenheim",7787,0.665027,4,8,2
"25",7133906,"Rüdesheim",24873,0.624974,3,5,2
"26",7133907,"Bad Sobernheim",17495,0.66197,4,8,2
"27",7133908,"Stromberg",9222,0.637788,3,6,2
"28",7134045,"Idar-Oberstein, Stadt",28148,0.811944,5,10,3
"29",7134901,"Baumholder",9417,0.781729,5,10,3
"30",7134902,"Birkenfeld",19917,0.774558,5,10,3
"31",7134903,"Herrstein",15898,0.74851,5,10,3
"32",7134904,"Rhaunen",7211,0.780673,5,10,3
"33",7135901,"Cochem",19845,0.658056,4,7,2
"34",7135902,"Kaisersesch",15534,0.636497,3,6,2
"35",7135903,"Ulmen",10923,0.63428,3,6,2
"36",7135905,"Zell (Mosel)",15739,0.650678,4,7,2
"37",7137003,"Andernach, Stadt",29202,0.685068,5,9,3
"38",7137068,"Mayen, Stadt",18626,0.720509,5,9,3
"39",7137203,"Bendorf, Stadt",16636,0.689853,5,9,3
"40",7137901,"Pellenz",16185,0.647098,3,6,2
"41",7137902,"Maifeld",24262,0.660155,4,7,2
"42",7137903,"Vordereifel",16360,0.658143,4,7,2
"43",7137904,"Mendig",13245,0.66787,4,8,2
"44",7137907,"Vallendar",15332,0.648761,4,7,2
"45",7137908,"Weißenthurm",33900,0.652793,4,7,2
"46",7137909,"Rhein-Mosel",26693,0.635796,3,6,2
"47",7138045,"Neuwied, Stadt",63769,0.634203,3,6,2
"48",7138901,"Asbach",21925,0.58891,2,4,2
"49",7138902,"Bad Hönningen",11734,0.626837,3,5,2
"50",7138903,"Dierdorf",10743,0.628377,3,5,2
"51",7138904,"Linz am Rhein",18087,0.584895,2,3,2
"52",7138905,"Puderbach",14617,0.635558,3,6,2
"53",7138906,"Rengsdorf",16381,0.584959,2,3,2
"54",7138907,"Unkel",12998,0.591077,2,4,2
"55",7138908,"Waldbreitbach",9063,0.582555,2,3,2
"56",7140501,"Boppard, Stadt",15212,0.642982,3,6,2
"57",7140902,"Emmelshausen",14455,0.621963,3,5,2
"58",7140903,"Kastellaun",15561,0.643816,3,6,2
"59",7140904,"Kirchberg (Hunsrück)",19755,0.667366,4,8,2
"60",7140905,"Rheinböllen",10053,0.620135,3,5,2
"61",7140906,"Sankt Goar-Oberwesel",8848,0.626433,3,5,2
"62",7140907,"Simmern",18061,0.647627,4,7,2
"63",7141075,"Lahnstein, Stadt",17771,0.646787,3,6,2
"64",7141901,"Bad Ems",16251,0.657396,4,7,2
"65",7141903,"Diez",24814,0.643146,3,6,2
"66",7141904,"Hahnstätten",9449,0.627059,3,5,2
"67",7141905,"Katzenelnbogen",9185,0.610646,2,4,2
"68",7141906,"Nassau",11290,0.625423,3,5,2
"69",7141907,"Nastätten",15994,0.620592,3,5,2
"70",7141909,"Loreley",16733,0.645276,3,6,2
"71",7143901,"Bad Marienberg (Westerwald)",19399,0.657645,4,7,2
"72",7143902,"Hachenburg",23680,0.656255,4,7,2
"73",7143903,"Höhr-Grenzhausen",13626,0.682441,5,9,3
"74",7143904,"Montabaur",38440,0.617551,2,4,2
"75",7143905,"Ransbach-Baumbach",14649,0.6707,4,8,2
"76",7143906,"Rennerod",16735,0.653075,4,7,2
"77",7143907,"Selters (Westerwald)",16187,0.655556,4,7,2
"78",7143908,"Wallmerod",14717,0.623676,3,5,2
"79",7143909,"Westerburg",22565,0.657199,4,7,2
"80",7143910,"Wirges",19133,0.635775,3,6,2
"81",7211000,"Trier, Stadt",108472,0.652436,4,7,2
"82",7231134,"Wittlich, Stadt",18491,0.622227,3,5,2
"83",7231502,"Morbach",10458,0.586017,2,3,2
"84",7231901,"Bernkastel-Kues",27741,0.591801,2,4,2
"85",7231906,"Thalfang am Erbeskopf",7246,0.578293,2,3,2
"86",7231908,"Wittlich-Land",29454,0.585549,2,3,2
"87",7231909,"Traben-Trarbach",17591,0.61722,2,4,2
"88",7232018,"Bitburg, Stadt",13733,0.67741,4,8,2
"89",7232901,"Arzfeld",9448,0.68225,4,8,2
"90",7232905,"Südeifel",18798,0.737633,5,10,3
"91",7232906,"Prüm",21327,0.632877,3,5,2
"92",7232907,"Speicher",8172,0.642411,3,6,2
"93",7232908,"Bitburger Land",24930,0.654212,4,7,2
"94",7233901,"Daun",22783,0.626124,3,5,2
"95",7233902,"Gerolstein",13563,0.641796,3,6,2
"96",7233903,"Hillesheim",8819,0.619832,3,5,2
"97",7233904,"Kelberg",7133,0.62125,3,5,2
"98",7233905,"Obere Kyll",8477,0.64787,4,7,2
"99",7235901,"Hermeskeil",14627,0.590885,2,4,2
"100",7235902,"Kell am See",9380,0.575791,2,3,2
"101",7235903,"Konz",31103,0.644371,3,6,2
"102",7235904,"Ruwer",17997,0.596518,2,4,2
"103",7235905,"Saarburg",22818,0.661685,4,7,2
"104",7235906,"Schweich an der Römischen Weinstraße",27382,0.606617,2,4,2
"105",7235907,"Trier-Land",21920,0.63343,3,6,2
"106",7311000,"Frankenthal (Pfalz), Stadt",47724,0.623741,3,5,2
"107",7312000,"Kaiserslautern, Stadt",97382,0.765601,5,10,3
"108",7313000,"Landau in der Pfalz, Stadt",44465,0.594424,2,4,2
"109",7314000,"Ludwigshafen am Rhein, Stadt",163832,0.675387,4,8,2
"110",7315000,"Mainz, Stadt",206991,0.340546,1,1,1
"111",7316000,"Neustadt an der Weinstraße, Stadt",52564,0.57253,2,3,2
"112",7317000,"Pirmasens, Stadt",40046,0.982166,5,10,3
"113",7318000,"Speyer, Stadt",49855,0.544927,1,2,1
"114",7319000,"Worms, Stadt",81010,0.740841,5,10,3
"115",7320000,"Zweibrücken, Stadt",34011,0.668902,4,8,2
"116",7331003,"Alzey, Stadt",17519,0.633615,3,6,2
"117",7331901,"Alzey-Land",24725,0.583955,2,3,2
"118",7331902,"Eich",12761,0.594914,2,4,2
"119",7331903,"Monsheim",10284,0.587946,2,4,2
"120",7331905,"Wöllstein",11842,0.605696,2,4,2
"121",7331906,"Wörrstadt",28278,0.578999,2,3,2
"122",7331907,"Wonnegau",20589,0.608597,2,4,2
"123",7332002,"Bad Dürkheim, Stadt",18414,0.536846,1,2,1
"124",7332024,"Grünstadt, Stadt",12967,0.527652,1,2,1
"125",7332025,"Haßloch",20123,0.549985,1,2,1
"126",7332901,"Deidesheim",11761,0.504217,1,2,1
"127",7332902,"Freinsheim",15433,0.514082,1,2,1
"128",7332903,"Grünstadt-Land",19874,0.50376,1,2,1
"129",7332904,"Hettenleidelheim",10579,0.529773,1,2,1
"130",7332905,"Lambrecht (Pfalz)",12352,0.558248,2,3,2
"131",7332906,"Wachenheim an der Weinstraße",10027,0.502782,1,2,1
"132",7333901,"Alsenz-Obermoschel",6711,0.680273,4,8,2
"133",7333902,"Eisenberg (Pfalz)",13101,0.672599,4,8,2
"134",7333903,"Göllheim",11838,0.641427,3,6,2
"135",7333904,"Kirchheimbolanden",19308,0.674322,4,8,2
"136",7333905,"Rockenhausen",11025,0.663188,4,8,2
