"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",7111000,"Koblenz, Stadt",111434,0.502232,1,2,1
"2",7131007,"Bad Neuenahr-Ahrweiler, Stadt",27135,0.522445,2,3,2
"3",7131070,"Remagen, Stadt",16103,0.517094,2,3,2
"4",7131077,"Sinzig, Stadt",17226,0.52535,2,3,2
"5",7131090,"Grafschaft",10857,0.508137,1,2,1
"6",7131901,"Adenau",13157,0.53905,2,3,2
"7",7131902,"Altenahr",10992,0.522762,2,3,2
"8",7131903,"Bad Breisig",12981,0.551083,2,3,2
"9",7131904,"Brohltal",18192,0.518523,2,3,2
"10",7132901,"Altenkirchen (Westerwald)",22454,0.649266,5,10,3
"11",7132902,"Betzdorf",15112,0.624801,5,9,3
"12",7132903,"Herdorf-Daaden",17715,0.603063,4,7,2
"13",7132904,"Flammersfeld",11912,0.647049,5,10,3
"14",7132905,"Gebhardshain",10810,0.610107,4,8,2
"15",7132906,"Hamm (Sieg)",12408,0.647071,5,10,3
"16",7132907,"Kirchen (Sieg)",23105,0.604508,4,7,2
"17",7132908,"Wissen",14712,0.625552,5,9,3
"18",7133006,"Bad Kreuznach, Stadt",48813,0.645653,5,10,3
"19",7133052,"Kirn, Stadt",8184,0.664403,5,10,3
"20",7133901,"Bad Kreuznach",9071,0.593238,3,6,2
"21",7133902,"Bad Münster am Stein-Ebernburg",7241,0.593756,3,6,2
"22",7133903,"Kirn-Land",9773,0.630233,5,9,3
"23",7133904,"Langenlonsheim",13485,0.601072,4,7,2
"24",7133905,"Meisenheim",7787,0.621654,4,8,2
"25",7133906,"Rüdesheim",24873,0.585562,3,5,2
"26",7133907,"Bad Sobernheim",17495,0.621964,5,9,3
"27",7133908,"Stromberg",9222,0.596606,3,6,2
"28",7134045,"Idar-Oberstein, Stadt",28148,0.745724,5,10,3
"29",7134901,"Baumholder",9417,0.730355,5,10,3
"30",7134902,"Birkenfeld",19917,0.730396,5,10,3
"31",7134903,"Herrstein",15898,0.705802,5,10,3
"32",7134904,"Rhaunen",7211,0.741805,5,10,3
"33",7135901,"Cochem",19845,0.613822,4,8,2
"34",7135902,"Kaisersesch",15534,0.600718,4,7,2
"35",7135903,"Ulmen",10923,0.596548,3,6,2
"36",7135905,"Zell (Mosel)",15739,0.607557,4,7,2
"37",7137003,"Andernach, Stadt",29202,0.604887,4,7,2
"38",7137068,"Mayen, Stadt",18626,0.639739,5,9,3
"39",7137203,"Bendorf, Stadt",16636,0.616446,4,8,2
"40",7137901,"Pellenz",16185,0.590094,3,6,2
"41",7137902,"Maifeld",24262,0.618253,4,8,2
"42",7137903,"Vordereifel",16360,0.608342,4,7,2
"43",7137904,"Mendig",13245,0.604583,4,7,2
"44",7137907,"Vallendar",15332,0.583731,3,5,2
"45",7137908,"Weißenthurm",33900,0.589107,3,6,2
"46",7137909,"Rhein-Mosel",26693,0.589082,3,6,2
"47",7138045,"Neuwied, Stadt",63769,0.587785,3,5,2
"48",7138901,"Asbach",21925,0.573584,2,4,2
"49",7138902,"Bad Hönningen",11734,0.584912,3,5,2
"50",7138903,"Dierdorf",10743,0.599274,3,6,2
"51",7138904,"Linz am Rhein",18087,0.563621,2,4,2
"52",7138905,"Puderbach",14617,0.608892,4,8,2
"53",7138906,"Rengsdorf",16381,0.565454,2,4,2
"54",7138907,"Unkel",12998,0.566977,2,4,2
"55",7138908,"Waldbreitbach",9063,0.569822,2,4,2
"56",7140501,"Boppard, Stadt",15212,0.571583,2,4,2
"57",7140902,"Emmelshausen",14455,0.553975,2,4,2
"58",7140903,"Kastellaun",15561,0.564,2,4,2
"59",7140904,"Kirchberg (Hunsrück)",19755,0.590421,3,6,2
"60",7140905,"Rheinböllen",10053,0.546558,2,3,2
"61",7140906,"Sankt Goar-Oberwesel",8848,0.559556,2,4,2
"62",7140907,"Simmern",18061,0.571282,2,4,2
"63",7141075,"Lahnstein, Stadt",17771,0.591753,3,6,2
"64",7141901,"Bad Ems",16251,0.592824,3,6,2
"65",7141903,"Diez",24814,0.598549,3,6,2
"66",7141904,"Hahnstätten",9449,0.585955,3,5,2
"67",7141905,"Katzenelnbogen",9185,0.586964,3,5,2
"68",7141906,"Nassau",11290,0.595848,3,6,2
"69",7141907,"Nastätten",15994,0.577611,3,5,2
"70",7141909,"Loreley",16733,0.602596,4,7,2
"71",7143901,"Bad Marienberg (Westerwald)",19399,0.609146,4,8,2
"72",7143902,"Hachenburg",23680,0.615817,4,8,2
"73",7143903,"Höhr-Grenzhausen",13626,0.608899,4,8,2
"74",7143904,"Montabaur",38440,0.57207,2,4,2
"75",7143905,"Ransbach-Baumbach",14649,0.605565,4,7,2
"76",7143906,"Rennerod",16735,0.609358,4,8,2
"77",7143907,"Selters (Westerwald)",16187,0.608441,4,8,2
"78",7143908,"Wallmerod",14717,0.588117,3,5,2
"79",7143909,"Westerburg",22565,0.605678,4,7,2
"80",7143910,"Wirges",19133,0.57468,2,4,2
"81",7211000,"Trier, Stadt",108472,0.5789,3,5,2
"82",7231134,"Wittlich, Stadt",18491,0.594512,3,6,2
"83",7231502,"Morbach",10458,0.577819,3,5,2
"84",7231901,"Bernkastel-Kues",27741,0.588631,3,5,2
"85",7231906,"Thalfang am Erbeskopf",7246,0.568598,2,4,2
"86",7231908,"Wittlich-Land",29454,0.582321,3,5,2
"87",7231909,"Traben-Trarbach",17591,0.610461,4,8,2
"88",7232018,"Bitburg, Stadt",13733,0.608523,4,8,2
"89",7232901,"Arzfeld",9448,0.637594,5,9,3
"90",7232905,"Südeifel",18798,0.67004,5,10,3
"91",7232906,"Prüm",21327,0.591951,3,6,2
"92",7232907,"Speicher",8172,0.594742,3,6,2
"93",7232908,"Bitburger Land",24930,0.606484,4,7,2
"94",7233901,"Daun",22783,0.583167,3,5,2
"95",7233902,"Gerolstein",13563,0.59526,3,6,2
"96",7233903,"Hillesheim",8819,0.580417,3,5,2
"97",7233904,"Kelberg",7133,0.588662,3,5,2
"98",7233905,"Obere Kyll",8477,0.615058,4,8,2
"99",7235901,"Hermeskeil",14627,0.583621,3,5,2
"100",7235902,"Kell am See",9380,0.581079,3,5,2
"101",7235903,"Konz",31103,0.621568,4,8,2
"102",7235904,"Ruwer",17997,0.590826,3,6,2
"103",7235905,"Saarburg",22818,0.636649,5,9,3
"104",7235906,"Schweich an der Römischen Weinstraße",27382,0.61001,4,8,2
"105",7235907,"Trier-Land",21920,0.61789,4,8,2
"106",7311000,"Frankenthal (Pfalz), Stadt",47724,0.582959,3,5,2
"107",7312000,"Kaiserslautern, Stadt",97382,0.657465,5,10,3
"108",7313000,"Landau in der Pfalz, Stadt",44465,0.514779,1,2,1
"109",7314000,"Ludwigshafen am Rhein, Stadt",163832,0.639307,5,9,3
"110",7315000,"Mainz, Stadt",206991,0.249113,1,1,1
"111",7316000,"Neustadt an der Weinstraße, Stadt",52564,0.506759,1,2,1
"112",7317000,"Pirmasens, Stadt",40046,0.879061,5,10,3
"113",7318000,"Speyer, Stadt",49855,0.505413,1,2,1
"114",7319000,"Worms, Stadt",81010,0.683565,5,10,3
"115",7320000,"Zweibrücken, Stadt",34011,0.601068,4,7,2
"116",7331003,"Alzey, Stadt",17519,0.564248,2,4,2
