"";"PLZ4";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";106;0,556706;19942;2;4;2
"2";109;0,556828;100876;2;4;2
"3";110;0,556827;66623;2;4;2
"4";112;0,556846;17308;2;4;2
"5";113;0,558257;13697;2;4;2
"6";115;0,557324;74087;2;4;2
"7";116;0,558228;7979;2;4;2
"8";118;0,557661;16824;2;4;2
"9";121;0,557291;20907;2;4;2
"10";123;0,556984;16231;2;4;2
"11";125;0,558153;30282;2;4;2
"12";127;0,556706;15765;2;4;2
"13";130;0,556706;13629;2;4;2
"14";132;0,557078;99703;2;4;2
"15";144;0,671764;34156;4;7;2
"16";145;0,689852;33238;4;7;2
"17";146;0,583989;28842;3;5;2
"18";147;0,677531;12679;4;7;2
"19";155;0,751285;6104;4;8;2
"20";156;0,711608;28243;4;8;2
"21";158;0,782097;12046;5;9;3
"22";159;0,765144;23914;5;9;3
"23";160;0,770041;11893;5;9;3
"24";161;0,715707;17574;4;8;2
"25";162;0,717848;5158;4;8;2
"26";164;0,693781;20246;4;7;2
"27";166;0,741935;43780;4;8;2
"28";168;0,691752;24810;4;7;2
"29";170;0,772058;38932;5;9;3
"30";172;0,692938;23614;4;7;2
"31";173;0,710839;16903;4;8;2
"32";174;0,721181;14224;4;8;2
"33";176;0,698492;8013;4;7;2
"34";177;0,715982;15889;4;8;2
"35";179;0,77269;42142;5;9;3
"36";180;0,765602;24376;5;9;3
"37";181;0,734605;13891;4;8;2
"38";182;0,734698;9221;4;8;2
"39";183;0,730826;9967;4;8;2
"40";184;0,752023;19297;4;8;2
"41";185;0,790234;9928;5;9;3
"42";187;0,796389;19166;5;9;3
"43";189;0,696096;11499;4;7;2
"44";190;0,749955;23910;4;8;2
"45";191;0,782497;15033;5;9;3
"46";192;0,720205;20434;4;8;2
"47";193;0,703219;11683;4;7;2
"48";194;0,816547;12249;5;9;3
"49";196;0,897667;21240;5;10;3
"50";197;0,896323;15102;5;10;3
"51";198;0,876258;14194;5;10;3
"52";199;0,864449;11748;5;10;3
"53";262;0,795718;50523;5;9;3
"54";263;0,740012;5558;4;8;2
"55";268;0,762216;18479;5;9;3
"56";269;0,750526;22471;4;8;2
"57";270;0,843732;27150;5;10;3
"58";272;0,867795;3411;5;10;3
"59";273;0,830799;20398;5;10;3
"60";274;0,819345;13117;5;9;3
"61";276;0,857805;15672;5;10;3
"62";277;0,848137;5237;5;10;3
