"";"PLZ4";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";106;0,507021;19942;2;4;2
"2";109;0,507145;100876;2;4;2
"3";110;0,507169;66623;2;4;2
"4";112;0,50719;17308;2;4;2
"5";113;0,508825;13697;2;4;2
"6";115;0,507613;74087;2;4;2
"7";116;0,508438;7979;2;4;2
"8";118;0,507921;16824;2;4;2
"9";121;0,50763;20907;2;4;2
"10";123;0,507298;16231;2;4;2
"11";125;0,508409;30282;2;4;2
"12";127;0,507021;15765;2;4;2
"13";130;0,507021;13629;2;4;2
"14";132;0,507404;99703;2;4;2
"15";144;0,640977;34156;4;7;2
"16";145;0,645778;33238;4;7;2
"17";146;0,543872;28842;3;5;2
"18";147;0,651748;12679;4;7;2
"19";155;0,749996;6104;5;9;3
"20";156;0,706048;28243;4;8;2
"21";158;0,77846;12046;5;9;3
"22";159;0,76383;23914;5;9;3
"23";160;0,763364;11893;5;9;3
"24";161;0,711704;17574;4;8;2
"25";162;0,729294;5158;5;9;3
"26";164;0,711261;20246;4;8;2
"27";166;0,724432;43780;5;9;3
"28";168;0,683148;24810;4;8;2
"29";170;0,707558;38932;4;8;2
"30";172;0,637385;23614;4;7;2
"31";173;0,659298;16903;4;7;2
"32";174;0,698796;14224;4;8;2
"33";176;0,683092;8013;4;8;2
"34";177;0,700624;15889;4;8;2
"35";179;0,727447;42142;5;9;3
"36";180;0,708246;24376;4;8;2
"37";181;0,713324;13891;4;8;2
"38";182;0,7133;9221;4;8;2
"39";183;0,686796;9967;4;8;2
"40";184;0,740278;19297;5;9;3
"41";185;0,749324;9928;5;9;3
"42";187;0,743466;19166;5;9;3
"43";189;0,66764;11499;4;8;2
"44";190;0,710749;23910;4;8;2
"45";191;0,731678;15033;5;9;3
"46";192;0,677909;20434;4;8;2
"47";193;0,677579;11683;4;8;2
"48";194;0,787096;12249;5;10;3
"49";196;0,868757;21240;5;10;3
"50";197;0,860132;15102;5;10;3
"51";198;0,84834;14194;5;10;3
"52";199;0,826347;11748;5;10;3
"53";262;0,731902;50523;5;9;3
"54";263;0,686447;5558;4;8;2
"55";268;0,737538;18479;5;9;3
"56";269;0,711541;22471;4;8;2
"57";270;0,816171;27150;5;10;3
"58";272;0,842824;3411;5;10;3
"59";273;0,800537;20398;5;10;3
"60";274;0,796686;13117;5;10;3
"61";276;0,830604;15672;5;10;3
"62";277;0,818641;5237;5;10;3
"63";278;0,841576;24881;5;10;3
"64";279;0,798853;13997;5;10;3
"65";282;0,829041;63512;5;10;3
"66";289;0,797309;10840;5;10;3
"67";290;0,796668;17063;5;10;3
