"";"PLZ4";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";106;0,533753;19942;2;4;2
"2";109;0,533936;100876;2;4;2
"3";110;0,533866;66623;2;4;2
"4";112;0,53392;17308;2;4;2
"5";113;0,535615;13697;2;4;2
"6";115;0,534312;74087;2;4;2
"7";116;0,535086;7979;2;4;2
"8";118;0,534587;16824;2;4;2
"9";121;0,534248;20907;2;4;2
"10";123;0,533976;16231;2;4;2
"11";125;0,534967;30282;2;4;2
"12";127;0,533753;15765;2;4;2
"13";130;0,533753;13629;2;4;2
"14";132;0,534186;99703;2;4;2
"15";144;0,671811;34156;4;7;2
"16";145;0,695413;33238;4;8;2
"17";146;0,564459;28842;3;5;2
"18";147;0,639625;12679;4;7;2
"19";155;0,76649;6104;5;9;3
"20";156;0,711811;28243;4;8;2
"21";158;0,867151;12046;5;10;3
"22";159;0,833727;23914;5;10;3
"23";160;0,765986;11893;5;9;3
"24";161;0,728184;17574;4;8;2
"25";162;0,727942;5158;4;8;2
"26";164;0,688266;20246;4;7;2
"27";166;0,737046;43780;4;8;2
"28";168;0,681049;24810;4;7;2
"29";170;0,72223;38932;4;8;2
"30";172;0,612065;23614;3;6;2
"31";173;0,644496;16903;4;7;2
"32";174;0,672494;14224;4;7;2
"33";176;0,646988;8013;4;7;2
"34";177;0,649851;15889;4;7;2
"35";179;0,732839;42142;4;8;2
"36";180;0,708919;24376;4;8;2
"37";181;0,662019;13891;4;7;2
"38";182;0,689793;9221;4;7;2
"39";183;0,663617;9967;4;7;2
"40";184;0,722382;19297;4;8;2
"41";185;0,723136;9928;4;8;2
"42";187;0,849852;19166;5;10;3
"43";189;0,631986;11499;3;6;2
"44";190;0,692841;23910;4;8;2
"45";191;0,765187;15033;5;9;3
"46";192;0,694556;20434;4;8;2
"47";193;0,691267;11683;4;7;2
"48";194;0,753678;12249;5;9;3
"49";196;0,840061;21240;5;10;3
"50";197;0,84612;15102;5;10;3
"51";198;0,830517;14194;5;10;3
"52";199;0,810648;11748;5;10;3
"53";262;0,766893;50523;5;9;3
"54";263;0,724746;5558;4;8;2
"55";268;0,762688;18479;5;9;3
"56";269;0,730306;22471;4;8;2
"57";270;0,78111;27150;5;9;3
"58";272;0,822101;3411;5;10;3
"59";273;0,795795;20398;5;9;3
"60";274;0,759396;13117;5;9;3
"61";276;0,826663;15672;5;10;3
"62";277;0,802765;5237;5;10;3
"63";278;0,837124;24881;5;10;3
"64";279;0,763294;13997;5;9;3
"65";282;0,815642;63512;5;10;3
"66";289;0,772699;10840;5;9;3
"67";290;0,76422;17063;5;9;3
"68";292;0,728128;10485;4;8;2
"69";294;0,824329;21606;5;10;3
"70";295;0,769903;17509;5;9;3
"71";297;0,832879;39475;5;10;3
"72";299;0,808059;26454;5;10;3
"73";304;0,737764;32214;4;8;2
"74";305;0,733122;71805;4;8;2
"75";309;0,668599;18534;4;7;2
"76";310;0,793189;1844;5;9;3
"77";311;0,789235;9530;5;9;3
"78";313;0,757478;26549;5;9;3
"79";314;0,794948;21543;5;9;3
"80";315;0,748586;4979;5;9;3
"81";317;0,790492;21347;5;9;3
"82";318;0,696545;9648;4;8;2
"83";319;0,694903;1354;4;8;2
"84";320;0,753865;8506;5;9;3
"85";322;0,801553;27882;5;10;3
"86";323;0,827005;23262;5;10;3
"87";324;0,747091;5208;5;9;3
"88";325;0,795431;11359;5;9;3
"89";410;0,757724;24315;5;9;3
"90";412;0,757724;8373;5;9;3
"91";415;0,757731;96951;5;9;3
"92";417;0,757721;47784;5;9;3
"93";420;0,757655;31618;5;9;3
"94";422;0,757724;10717;5;9;3
"95";424;0,757688;68440;5;9;3
"96";427;0,757634;30596;5;9;3
"97";428;0,757668;51055;5;9;3
"98";429;0,757724;8298;5;9;3
"99";431;0,757655;62594;5;9;3
"100";432;0,757822;13729;5;9;3
"101";434;0,75773;39101;5;9;3
"102";435;0,75773;46155;5;9;3
"103";441;0,728574;24485;4;8;2
"104";442;0,74256;30229;4;8;2
"105";443;0,75399;19304;5;9;3
"106";444;0,74855;8979;5;9;3
"107";445;0,620681;8398;3;6;2
"108";446;0,686282;5563;4;7;2
"109";450;0,810845;39058;5;10;3
"110";451;0,80873;5123;5;10;3
"111";452;0,782608;7671;5;9;3
"112";453;0,798146;7653;5;9;3
"113";455;0,840459;18916;5;10;3
"114";456;0,808341;16001;5;10;3
"115";457;0,804595;12916;5;10;3
"116";460;0,868421;41250;5;10;3
"117";461;0,841034;28196;5;10;3
"118";462;0,798862;18202;5;9;3
"119";463;0,824313;5255;5;10;3
"120";464;0,794134;7160;5;9;3
"121";465;0,784446;21199;5;9;3
"122";466;0,792722;33171;5;9;3
"123";468;0,770043;24757;5;9;3
"124";470;0,775335;8448;5;9;3
"125";472;0,764125;28013;5;9;3
"126";473;0,801426;9093;5;10;3
"127";474;0,78748;18639;5;9;3
"128";475;0,822676;20920;5;10;3
"129";476;0,842425;7712;5;10;3
"130";477;0,804354;9740;5;10;3
"131";480;0,785866;25960;5;9;3
"132";482;0,726622;20889;4;8;2
"133";483;0,834755;26508;5;10;3
"134";484;0,83015;10606;5;10;3
"135";486;0,862611;26868;5;10;3
"136";487;0,836991;4151;5;10;3
"137";488;0,850059;15565;5;10;3
"138";489;0,770311;9585;5;9;3
"139";491;0,765594;20576;5;9;3
"140";492;0,751567;13022;5;9;3
"141";493;0,751959;22052;5;9;3
"142";610;0,884166;6380;5;10;3
"143";611;0,884106;102223;5;10;3
"144";612;0,884073;81002;5;10;3
"145";613;0,884132;39716;5;10;3
"146";617;0,774001;13800;5;9;3
"147";618;0,778049;25016;5;9;3
"148";619;0,801547;32123;5;10;3
"149";621;0,874832;32845;5;10;3
"150";623;0,834557;25565;5;10;3
"151";624;0,869129;21334;5;10;3
"152";625;0,817342;15129;5;10;3
"153";626;0,895241;19528;5;10;3
"154";627;0,870511;2688;5;10;3
"155";629;0,928977;25077;5;10;3
"156";630;0,904954;4547;5;10;3
"157";631;0,899772;17532;5;10;3
"158";633;0,946548;14780;5;10;3
"159";634;0,898758;17276;5;10;3
"160";636;0,930299;30603;5;10;3
"161";638;0,909004;26395;5;10;3
"162";640;0,952026;34462;5;10;3
"163";642;0,945984;19159;5;10;3
"164";644;0,978885;30906;5;10;3
"165";645;0,873926;9937;5;10;3
"166";646;0,909427;9334;5;10;3
"167";648;0,913547;26154;5;10;3
"168";649;0,881212;17484;5;10;3
"169";650;0,887692;18702;5;10;3
"170";652;0,937722;33109;5;10;3
"171";653;0,896972;15126;5;10;3
"172";654;0,899537;10049;5;10;3
"173";655;0,993335;12412;5;10;3
"174";656;0,979042;8687;5;10;3
"175";657;0,979986;15546;5;10;3
"176";661;0,887755;26717;5;10;3
"177";662;0,896053;12052;5;10;3
"178";663;0,857263;13499;5;10;3
"179";664;0,858599;14181;5;10;3
"180";666;0,892403;32837;5;10;3
"181";667;0,869341;9866;5;10;3
"182";668;0,871853;26090;5;10;3
"183";669;0,510372;24;2;4;2
"184";671;0,952208;34638;5;10;3
"185";672;0,877607;16146;5;10;3
"186";674;0,970644;12676;5;10;3
"187";676;0,970431;17266;5;10;3
"188";677;0,855848;31967;5;10;3
"189";678;0,844241;18250;5;10;3
"190";679;0,894202;10347;5;10;3
"191";680;0,940008;16533;5;10;3
"192";684;0,84314;50028;5;10;3
"193";686;0,831066;44760;5;10;3
"194";688;0,813611;46478;5;10;3
"195";689;0,798389;9352;5;9;3
"196";690;0,782846;18689;5;9;3
"197";691;0,790263;14253;5;9;3
"198";692;0,836252;7051;5;10;3
"199";695;0,525464;2;2;4;2
"200";699;0,525464;11;2;4;2
"201";731;0,790179;24929;5;9;3
"202";733;0,726521;17843;4;8;2
"203";734;0,735182;5008;4;8;2
"204";735;0,758704;6556;5;9;3
"205";736;0,740329;7232;4;8;2
"206";738;0,809882;23575;5;10;3
"207";740;0,783353;31764;5;9;3
"208";742;0,748789;19910;5;9;3
"209";754;0,906765;32762;5;10;3
"210";755;0,894292;66058;5;10;3
"211";757;0,778409;14938;5;9;3
"212";758;0,752011;24234;5;9;3
"213";760;0,782264;12005;5;9;3
"214";761;0,714032;12926;4;8;2
"215";762;0,757059;10155;5;9;3
"216";763;0,698631;5717;4;8;2
"217";764;0,714536;15540;4;8;2
"218";774;0,441678;56165;1;2;1
"219";775;0,47096;57510;2;3;2
"220";776;0,753252;12672;5;9;3
"221";777;0,741582;8805;4;8;2
"222";780;0,816246;9621;5;10;3
"223";781;0,789762;6502;5;9;3
"224";790;0,762585;11854;5;9;3
"225";791;0,7054;2102;4;8;2
"226";792;0,742902;14090;4;8;2
"227";793;0,833411;14157;5;10;3
"228";795;0,764361;16416;5;9;3
"229";797;0,843125;21022;5;10;3
"230";798;0,766049;13447;5;9;3
"231";805;0,752124;48742;5;9;3
"232";806;0,751987;39906;5;9;3
"233";810;0,696927;10010;4;8;2
"234";811;0,717292;21411;4;8;2
"235";813;0,704403;19759;4;8;2
"236";814;0,687942;11053;4;7;2
"237";820;0,717579;18908;4;8;2
"238";822;0,691459;15330;4;7;2
"239";823;0,677462;18282;4;7;2
"240";824;0,738624;4984;4;8;2
"241";825;0,694765;7944;4;8;2
"242";826;0,710191;10350;4;8;2
"243";828;0,791195;31606;5;9;3
"244";829;0,745653;21399;4;8;2
"245";830;0,763456;17285;5;9;3
"246";831;0,726635;8283;4;8;2
"247";832;0,701102;11182;4;8;2
"248";834;0,767149;27637;5;9;3
"249";835;0,722877;11286;4;8;2
"250";837;0,749941;25028;5;9;3
"251";839;0,749577;22606;5;9;3
"252";841;0,794282;21039;5;9;3
"253";842;0,709962;8914;4;8;2
"254";845;0,798378;23195;5;9;3
"255";846;0,730467;20773;4;8;2
"256";848;0,695412;7254;4;8;2
"257";849;0,717399;10886;4;8;2
"258";852;0,725983;52363;4;8;2
"259";853;0,669278;8792;4;7;2
"260";854;0,70753;19264;4;8;2
"261";860;0,695777;15053;4;8;2
"262";862;0,685349;7457;4;7;2
"263";864;0,675388;5546;4;7;2
"264";911;0,714422;68298;4;8;2
"265";912;0,71441;100615;4;8;2
"266";913;0,714311;25043;4;8;2
"267";921;0,730348;35007;4;8;2
"268";922;0,710137;41741;4;8;2
"269";923;0,703182;14076;4;8;2
"270";924;0,7044;27428;4;8;2
"271";930;0,741698;18099;4;8;2
"272";932;0,751452;18041;5;9;3
"273";933;0,737326;21837;4;8;2
"274";935;0,71974;25171;4;8;2
"275";936;0,724075;12662;4;8;2
"276";937;0,763716;11298;5;9;3
"277";938;0,726353;20360;4;8;2
"278";939;0,723873;10772;4;8;2
"279";940;0,777868;5960;5;9;3
"280";941;0,729043;5327;4;8;2
"281";942;0,751516;13091;5;9;3
"282";943;0,742247;19225;4;8;2
"283";945;0,774047;22758;5;9;3
"284";946;0,724648;11187;4;8;2
"285";947;0,709303;12238;4;8;2
"286";948;0,699579;13641;4;8;2
"287";949;0,754185;17335;5;9;3
"288";950;0,752284;3410;5;9;3
"289";951;0,750456;8129;5;9;3
"290";952;0,735487;12495;4;8;2
"291";954;0,668617;6048;4;7;2
"292";955;0,753389;10952;5;9;3
"293";956;0,723065;8221;4;8;2
"294";957;0,702378;22785;4;8;2
"295";959;0,747624;40475;5;9;3
"296";960;0,67391;11935;4;7;2
"297";961;0,711856;18449;4;8;2
"298";962;0,68464;13532;4;7;2
"299";963;0,664307;8486;4;7;2
"300";964;0,760521;18850;5;9;3
"301";966;0,738162;31517;4;8;2
"302";1011;0,747051;26402;5;9;3
"303";1017;0,747051;15810;5;9;3
"304";1024;0,747051;40467;5;9;3
