"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",1001,"Flensburg, Stadt",84694,0.788975,5,9,3
"2",1002,"Kiel, Landeshauptstadt",243148,0.653631,4,7,2
"3",1003,"Lübeck, Hansestadt",214420,0.762492,5,9,3
"4",1004,"Neumünster, Stadt",77588,0.82022,5,10,3
"5",1051,"Dithmarschen",132685,0.776788,5,9,3
"6",1053,"Herzogtum Lauenburg",190703,0.604314,3,6,2
"7",1054,"Nordfriesland",162203,0.730557,4,8,2
"8",1055,"Ostholstein",198355,0.73014,4,8,2
"9",1056,"Pinneberg",304087,0.470471,2,3,2
"10",1057,"Plön",126865,0.667175,4,8,2
"11",1058,"Rendsburg-Eckernförde",268628,0.62602,4,7,2
"12",1059,"Schleswig-Flensburg",195593,0.733565,5,9,3
"13",1060,"Segeberg",264972,0.549615,3,5,2
"14",1061,"Steinburg",130218,0.728123,4,8,2
"15",1062,"Stormarn",236705,0.371378,1,2,1
"16",2000,"Hamburg, Freie und Hansestadt",1762791,0.38535,1,2,1
"17",3101,"Braunschweig, Stadt",248502,0.396507,1,2,1
"18",3102,"Salzgitter, Stadt",98966,0.605225,3,6,2
"19",3103,"Wolfsburg, Stadt",123027,0.227843,1,1,1
"20",3151,"Gifhorn",172541,0.535399,3,5,2
"21",3152,"Göttingen",250220,0.536567,3,5,2
"22",3153,"Goslar",137256,0.67144,4,8,2
"23",3154,"Helmstedt",90908,0.595005,3,6,2
"24",3155,"Northeim",133905,0.678758,4,8,2
"25",3156,"Osterode am Harz",73793,0.660622,4,7,2
"26",3157,"Peine",130601,0.623658,4,7,2
"27",3158,"Wolfenbüttel",120035,0.585686,3,6,2
"28",3241,"Region Hannover",1128037,0.493387,2,4,2
"29",3251,"Diepholz",211093,0.576184,3,6,2
"30",3252,"Hameln-Pyrmont",147813,0.671639,4,8,2
"31",3254,"Hildesheim",274554,0.579444,3,6,2
"32",3255,"Holzminden",71438,0.71227,4,8,2
"33",3256,"Nienburg (Weser)",119631,0.723438,4,8,2
"34",3257,"Schaumburg",155847,0.678684,4,8,2
"35",3351,"Celle",176157,0.739756,5,9,3
"36",3352,"Cuxhaven",196787,0.730459,4,8,2
"37",3353,"Harburg",245199,0.456915,2,3,2
"38",3354,"Lüchow-Dannenberg",48728,0.816627,5,10,3
"39",3355,"Lüneburg",178122,0.58133,3,6,2
"40",3356,"Osterholz",111484,0.555815,3,5,2
"41",3357,"Rotenburg (Wümme)",161842,0.668805,4,8,2
"42",3358,"Heidekreis",136200,0.700679,4,8,2
"43",3359,"Stade",197448,0.546397,3,5,2
"44",3360,"Uelzen",92533,0.751846,5,9,3
"45",3361,"Verden",133215,0.502585,2,4,2
"46",3401,"Delmenhorst, Stadt",74804,0.810759,5,9,3
"47",3402,"Emden, Stadt",50016,0.704426,4,8,2
"48",3403,"Oldenburg (Oldenburg), Stadt",160907,0.555501,3,5,2
"49",3404,"Osnabrück, Stadt",156897,0.500946,2,4,2
"50",3405,"Wilhelmshaven, Stadt",75534,0.813605,5,9,3
"51",3451,"Ammerland",119917,0.662562,4,8,2
"52",3452,"Aurich",187998,0.822749,5,10,3
"53",3453,"Cloppenburg",162350,0.73411,5,9,3
"54",3454,"Emsland",315757,0.649111,4,7,2
"55",3455,"Friesland",96937,0.737764,5,9,3
"56",3456,"Grafschaft Bentheim",134329,0.743224,5,9,3
"57",3457,"Leer",165809,0.831883,5,10,3
"58",3458,"Oldenburg",126798,0.636012,4,7,2
