"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",1001,"Flensburg, Stadt",84694,0.879641,5,10,3
"2",1002,"Kiel, Landeshauptstadt",243148,0.74224,4,8,2
"3",1003,"Lübeck, Hansestadt",214420,0.844257,5,9,3
"4",1004,"Neumünster, Stadt",77588,0.865736,5,10,3
"5",1051,"Dithmarschen",132685,0.827039,5,9,3
"6",1053,"Herzogtum Lauenburg",190703,0.661561,4,7,2
"7",1054,"Nordfriesland",162203,0.754294,4,8,2
"8",1055,"Ostholstein",198355,0.800824,5,9,3
"9",1056,"Pinneberg",304087,0.530981,2,4,2
"10",1057,"Plön",126865,0.735598,4,8,2
"11",1058,"Rendsburg-Eckernförde",268628,0.655566,3,6,2
"12",1059,"Schleswig-Flensburg",195593,0.765811,4,8,2
"13",1060,"Segeberg",264972,0.594372,3,5,2
"14",1061,"Steinburg",130218,0.724485,4,8,2
"15",1062,"Stormarn",236705,0.426568,1,2,1
"16",2000,"Hamburg, Freie und Hansestadt",1762791,0.442953,1,2,1
"17",3101,"Braunschweig, Stadt",248502,0.446193,1,2,1
"18",3102,"Salzgitter, Stadt",98966,0.697844,4,7,2
"19",3103,"Wolfsburg, Stadt",123027,0.307662,1,1,1
"20",3151,"Gifhorn",172541,0.572418,3,5,2
"21",3152,"Göttingen",250220,0.568942,3,5,2
"22",3153,"Goslar",137256,0.785784,5,9,3
"23",3154,"Helmstedt",90908,0.715306,4,7,2
"24",3155,"Northeim",133905,0.745584,4,8,2
"25",3156,"Osterode am Harz",73793,0.774548,4,8,2
"26",3157,"Peine",130601,0.675118,4,7,2
"27",3158,"Wolfenbüttel",120035,0.63659,3,6,2
"28",3241,"Region Hannover",1128037,0.568685,3,5,2
"29",3251,"Diepholz",211093,0.640999,3,6,2
"30",3252,"Hameln-Pyrmont",147813,0.769194,4,8,2
"31",3254,"Hildesheim",274554,0.679544,4,7,2
"32",3255,"Holzminden",71438,0.784898,5,9,3
"33",3256,"Nienburg (Weser)",119631,0.765985,4,8,2
"34",3257,"Schaumburg",155847,0.697287,4,7,2
"35",3351,"Celle",176157,0.770727,4,8,2
"36",3352,"Cuxhaven",196787,0.77344,4,8,2
"37",3353,"Harburg",245199,0.498529,2,3,2
"38",3354,"Lüchow-Dannenberg",48728,0.913151,5,10,3
"39",3355,"Lüneburg",178122,0.628479,3,6,2
"40",3356,"Osterholz",111484,0.645963,3,6,2
"41",3357,"Rotenburg (Wümme)",161842,0.722018,4,8,2
"42",3358,"Heidekreis",136200,0.775436,4,8,2
"43",3359,"Stade",197448,0.603615,3,5,2
"44",3360,"Uelzen",92533,0.80913,5,9,3
"45",3361,"Verden",133215,0.556637,2,4,2
"46",3401,"Delmenhorst, Stadt",74804,0.914005,5,10,3
"47",3402,"Emden, Stadt",50016,0.813206,5,9,3
"48",3403,"Oldenburg (Oldenburg), Stadt",160907,0.621222,3,6,2
"49",3404,"Osnabrück, Stadt",156897,0.581063,3,5,2
"50",3405,"Wilhelmshaven, Stadt",75534,0.955961,5,10,3
"51",3451,"Ammerland",119917,0.683841,4,7,2
"52",3452,"Aurich",187998,0.908265,5,10,3
