"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",1001,"Flensburg, Stadt",84694,0.867327,5,10,3
"2",1002,"Kiel, Landeshauptstadt",243148,0.700549,4,7,2
"3",1003,"Lübeck, Hansestadt",214420,0.850329,5,10,3
"4",1004,"Neumünster, Stadt",77588,0.84118,5,9,3
"5",1051,"Dithmarschen",132685,0.84855,5,9,3
"6",1053,"Herzogtum Lauenburg",190703,0.631198,3,6,2
"7",1054,"Nordfriesland",162203,0.747871,4,8,2
"8",1055,"Ostholstein",198355,0.772524,5,9,3
"9",1056,"Pinneberg",304087,0.527526,2,4,2
"10",1057,"Plön",126865,0.728205,4,8,2
"11",1058,"Rendsburg-Eckernförde",268628,0.647027,4,7,2
"12",1059,"Schleswig-Flensburg",195593,0.791598,5,9,3
"13",1060,"Segeberg",264972,0.586311,3,5,2
"14",1061,"Steinburg",130218,0.717913,4,8,2
"15",1062,"Stormarn",236705,0.384731,1,2,1
"16",2000,"Hamburg, Freie und Hansestadt",1762791,0.425303,1,2,1
"17",3101,"Braunschweig, Stadt",248502,0.453365,2,3,2
"18",3102,"Salzgitter, Stadt",98966,0.676436,4,7,2
"19",3103,"Wolfsburg, Stadt",123027,0.31448,1,1,1
"20",3151,"Gifhorn",172541,0.572081,3,5,2
"21",3152,"Göttingen",250220,0.572828,3,5,2
"22",3153,"Goslar",137256,0.769835,5,9,3
"23",3154,"Helmstedt",90908,0.659722,4,7,2
"24",3155,"Northeim",133905,0.744863,4,8,2
"25",3156,"Osterode am Harz",73793,0.781779,5,9,3
"26",3157,"Peine",130601,0.677375,4,7,2
"27",3158,"Wolfenbüttel",120035,0.598139,3,6,2
"28",3241,"Region Hannover",1128037,0.571199,3,5,2
"29",3251,"Diepholz",211093,0.617434,3,6,2
"30",3252,"Hameln-Pyrmont",147813,0.758448,4,8,2
"31",3254,"Hildesheim",274554,0.670849,4,7,2
"32",3255,"Holzminden",71438,0.746953,4,8,2
"33",3256,"Nienburg (Weser)",119631,0.751934,4,8,2
"34",3257,"Schaumburg",155847,0.725515,4,8,2
"35",3351,"Celle",176157,0.77487,5,9,3
"36",3352,"Cuxhaven",196787,0.802771,5,9,3
"37",3353,"Harburg",245199,0.507286,2,4,2
"38",3354,"Lüchow-Dannenberg",48728,0.911631,5,10,3
"39",3355,"Lüneburg",178122,0.624283,3,6,2
"40",3356,"Osterholz",111484,0.601827,3,6,2
"41",3357,"Rotenburg (Wümme)",161842,0.74797,4,8,2
"42",3358,"Heidekreis",136200,0.780703,5,9,3
"43",3359,"Stade",197448,0.617258,3,6,2
"44",3360,"Uelzen",92533,0.827286,5,9,3
"45",3361,"Verden",133215,0.595897,3,5,2
"46",3401,"Delmenhorst, Stadt",74804,0.931001,5,10,3
"47",3402,"Emden, Stadt",50016,0.805052,5,9,3
"48",3403,"Oldenburg (Oldenburg), Stadt",160907,0.624255,3,6,2
"49",3404,"Osnabrück, Stadt",156897,0.551134,2,4,2
"50",3405,"Wilhelmshaven, Stadt",75534,0.899019,5,10,3
"51",3451,"Ammerland",119917,0.697106,4,7,2
"52",3452,"Aurich",187998,0.904332,5,10,3
"53",3453,"Cloppenburg",162350,0.813869,5,9,3
"54",3454,"Emsland",315757,0.695859,4,7,2
"55",3455,"Friesland",96937,0.803895,5,9,3
"56",3456,"Grafschaft Bentheim",134329,0.790351,5,9,3
"57",3457,"Leer",165809,0.880401,5,10,3
"58",3458,"Oldenburg",126798,0.661602,4,7,2
"59",3459,"Osnabrück",351316,0.638883,3,6,2
"60",3460,"Vechta",136184,0.676284,4,7,2
"61",3461,"Wesermarsch",88765,0.700417,4,7,2
"62",3462,"Wittmund",56539,0.899545,5,10,3
"63",4011,"Bremen, Stadt",551767,0.601372,3,6,2
"64",4012,"Bremerhaven, Stadt",110121,0.950382,5,10,3
"65",5111,"Düsseldorf, Stadt",604527,0.343004,1,1,1
"66",5112,"Duisburg, Stadt",485465,0.810124,5,9,3
"67",5113,"Essen, Stadt",573784,0.590694,3,5,2
"68",5114,"Krefeld, Stadt",222500,0.624517,3,6,2
"69",5116,"Mönchengladbach, Stadt",256853,0.713808,4,8,2
"70",5117,"Mülheim an der Ruhr, Stadt",167108,0.42421,1,2,1
"71",5119,"Oberhausen, Stadt",209292,0.749976,4,8,2
"72",5120,"Remscheid, Stadt",109009,0.596693,3,5,2
"73",5122,"Solingen, Klingenstadt",156771,0.625797,3,6,2
"74",5124,"Wuppertal, Stadt",345425,0.691303,4,7,2
"75",5154,"Kleve",304963,0.706501,4,8,2
"76",5158,"Mettmann",477760,0.379758,1,2,1
"77",5162,"Rhein-Kreis Neuss",442522,0.394421,1,2,1
"78",5166,"Viersen",295067,0.566987,3,5,2
"79",5170,"Wesel",457244,0.596157,3,5,2
"80",5314,"Bonn, Stadt",313958,0.256621,1,1,1
"81",5315,"Köln, Stadt",1046680,0.44958,2,3,2
"82",5316,"Leverkusen, Stadt",161540,0.447605,2,3,2
"83",5334,"Städteregion Aachen",547661,0.557277,2,4,2
"84",5358,"Düren",259073,0.639185,3,6,2
"85",5362,"Rhein-Erft-Kreis",459448,0.517054,2,4,2
"86",5366,"Euskirchen",188158,0.61097,3,6,2
"87",5370,"Heinsberg",249310,0.758055,4,8,2
"88",5374,"Oberbergischer Kreis",270618,0.569207,3,5,2
"89",5378,"Rheinisch-Bergischer Kreis",279497,0.375032,1,2,1
"90",5382,"Rhein-Sieg-Kreis",585781,0.496521,2,3,2
"91",5512,"Bottrop, Stadt",116017,0.701473,4,8,2
"92",5513,"Gelsenkirchen, Stadt",257651,0.913996,5,10,3
"93",5515,"Münster, Stadt",302178,0.287734,1,1,1
"94",5554,"Borken",365191,0.63597,3,6,2
"95",5558,"Coesfeld",215996,0.52356,2,4,2
"96",5562,"Recklinghausen",613092,0.669809,4,7,2
"97",5566,"Steinfurt",437127,0.585075,3,5,2
"98",5570,"Warendorf",273412,0.549502,2,4,2
"99",5711,"Bielefeld, Stadt",329782,0.565472,3,5,2
"100",5754,"Gütersloh",354463,0.475267,2,3,2
"101",5758,"Herford",249219,0.560825,3,5,2
"102",5762,"Höxter",142770,0.629098,3,6,2
"103",5766,"Lippe",345127,0.585254,3,5,2
"104",5770,"Minden-Lübbecke",309216,0.594828,3,5,2
"105",5774,"Paderborn",299071,0.557957,3,5,2
"106",5911,"Bochum, Stadt",361876,0.571551,3,5,2
"107",5913,"Dortmund, Stadt",580511,0.674473,4,7,2
"108",5914,"Hagen, Stadt der FernUniversität",186716,0.699695,4,7,2
"109",5915,"Hamm, Stadt",176580,0.775568,5,9,3
"110",5916,"Herne, Stadt",154608,0.8062,5,9,3
"111",5954,"Ennepe-Ruhr-Kreis",322916,0.459322,2,3,2
"112",5958,"Hochsauerlandkreis",261561,0.636597,3,6,2
"113",5962,"Märkischer Kreis",413820,0.607187,3,6,2
"114",5966,"Olpe",134759,0.52504,2,4,2
"115",5970,"Siegen-Wittgenstein",275909,0.51739,2,4,2
"116",5974,"Soest",296742,0.598183,3,6,2
"117",5978,"Unna",391774,0.669256,4,7,2
"118",6411,"Darmstadt, Wissenschaftsstadt",151879,0.226616,1,1,1
"119",6412,"Frankfurt am Main, Stadt",717624,0.319777,1,1,1
"120",6413,"Offenbach am Main, Stadt",120988,0.779482,5,9,3
"121",6414,"Wiesbaden, Landeshauptstadt",275116,0.46753,2,3,2
"122",6431,"Bergstraße",263822,0.40498,1,2,1
"123",6432,"Darmstadt-Dieburg",287966,0.398583,1,2,1
"124",6433,"Groß-Gerau",260793,0.442893,2,3,2
"125",6434,"Hochtaunuskreis",230798,0.064817,1,1,1
"126",6435,"Main-Kinzig-Kreis",407619,0.505326,2,4,2
"127",6436,"Main-Taunus-Kreis",229976,0.089046,1,1,1
"128",6437,"Odenwaldkreis",96082,0.582005,3,5,2
"129",6438,"Offenbach",341669,0.389878,1,2,1
"130",6439,"Rheingau-Taunus-Kreis",182117,0.365785,1,1,1
"131",6440,"Wetteraukreis",297369,0.444348,2,3,2
"132",6531,"Gießen",259834,0.51279,2,4,2
"133",6532,"Lahn-Dill-Kreis",251440,0.530373,2,4,2
"134",6533,"Limburg-Weilburg",170385,0.597093,3,6,2
"135",6534,"Marburg-Biedenkopf",241598,0.500086,2,3,2
"136",6535,"Vogelsbergkreis",105763,0.579967,3,5,2
"137",6611,"Kassel, documenta-Stadt",194747,0.736474,4,8,2
"138",6631,"Fulda",217326,0.510566,2,4,2
"139",6632,"Hersfeld-Rotenburg",119394,0.559682,3,5,2
"140",6633,"Kassel",233451,0.50337,2,3,2
"141",6634,"Schwalm-Eder-Kreis",179466,0.590346,3,5,2
"142",6635,"Waldeck-Frankenberg",156460,0.661961,4,7,2
"143",6636,"Werra-Meißner-Kreis",100206,0.672785,4,7,2
"144",7111,"Koblenz, kreisfreie Stadt",111434,0.571972,3,5,2
"145",7131,"Ahrweiler",126643,0.566148,3,5,2
"146",7132,"Altenkirchen (Westerwald)",128228,0.723155,4,8,2
"147",7133,"Bad Kreuznach",155944,0.647168,4,7,2
"148",7134,"Birkenfeld",80591,0.72276,4,8,2
"149",7135,"Cochem-Zell",62041,0.681333,4,7,2
"150",7137,"Mayen-Koblenz",210441,0.650561,4,7,2
"151",7138,"Neuwied",179317,0.659956,4,7,2
"152",7140,"Rhein-Hunsrück-Kreis",101945,0.626828,3,6,2
"153",7141,"Rhein-Lahn-Kreis",121487,0.659852,4,7,2
"154",7143,"Westerwaldkreis",199131,0.651105,4,7,2
"155",7211,"Trier, kreisfreie Stadt",108472,0.642297,4,7,2
"156",7231,"Bernkastel-Wittlich",110981,0.614933,3,6,2
"157",7232,"Eifelkreis Bitburg-Prüm",96408,0.656425,4,7,2
"158",7233,"Vulkaneifel",60775,0.67021,4,7,2
"159",7235,"Trier-Saarburg",145227,0.681741,4,7,2
"160",7311,"Frankenthal (Pfalz), kreisfreie Stadt",47724,0.611294,3,6,2
"161",7312,"Kaiserslautern, kreisfreie Stadt",97382,0.652941,4,7,2
"162",7313,"Landau in der Pfalz, kreisfreie Stadt",44465,0.585862,3,5,2
"163",7314,"Ludwigshafen am Rhein, kreisfreie Stadt",163832,0.64435,4,7,2
"164",7315,"Mainz, kreisfreie Stadt",206991,0.280668,1,1,1
"165",7316,"Neustadt an der Weinstraße, kreisfreie Stadt",52564,0.532639,2,4,2
"166",7317,"Pirmasens, kreisfreie Stadt",40046,0.950099,5,10,3
"167",7318,"Speyer, kreisfreie Stadt",49855,0.510612,2,4,2
"168",7319,"Worms, kreisfreie Stadt",81010,0.71267,4,8,2
"169",7320,"Zweibrücken, kreisfreie Stadt",34011,0.672387,4,7,2
"170",7331,"Alzey-Worms",125998,0.582698,3,5,2
"171",7332,"Bad Dürkheim",131530,0.464982,2,3,2
"172",7333,"Donnersbergkreis",74962,0.668948,4,7,2
"173",7334,"Germersheim",126266,0.51396,2,4,2
"174",7335,"Kaiserslautern",104288,0.633573,3,6,2
"175",7336,"Kusel",70883,0.720052,4,8,2
"176",7337,"Südliche Weinstraße",109735,0.522462,2,4,2
"177",7338,"Rhein-Pfalz-Kreis",150051,0.404895,1,2,1
"178",7339,"Mainz-Bingen",204514,0.330743,1,1,1
"179",7340,"Südwestpfalz",96410,0.635749,3,6,2
"180",8111,"Stuttgart",612441,0.171789,1,1,1
"181",8115,"Böblingen",374279,0.177314,1,1,1
"182",8116,"Esslingen",516779,0.238069,1,1,1
"183",8117,"Göppingen",250117,0.42313,1,2,1
"184",8118,"Ludwigsburg",526377,0.247874,1,1,1
"185",8119,"Rems-Murr-Kreis",414016,0.340381,1,1,1
"186",8121,"Heilbronn",119841,0.49539,2,3,2
"187",8125,"Heilbronn",329250,0.406158,1,2,1
"188",8126,"Hohenlohekreis",108816,0.415562,1,2,1
"189",8127,"Schwäbisch Hall",188974,0.499449,2,3,2
"190",8128,"Main-Tauber-Kreis",130299,0.496168,2,3,2
"191",8135,"Heidenheim",128894,0.39502,1,2,1
"192",8136,"Ostalbkreis",308205,0.418504,1,2,1
"193",8211,"Baden-Baden",53342,0.375199,1,2,1
"194",8212,"Karlsruhe",300051,0.288848,1,1,1
"195",8215,"Karlsruhe",431315,0.361319,1,1,1
"196",8216,"Rastatt",224687,0.406235,1,2,1
"197",8221,"Heidelberg",154715,0.191737,1,1,1
"198",8222,"Mannheim",299844,0.52952,2,4,2
"199",8225,"Neckar-Odenwald-Kreis",141651,0.602012,3,6,2
"200",8226,"Rhein-Neckar-Kreis",534729,0.350626,1,1,1
"201",8231,"Pforzheim",119291,0.622523,3,6,2
"202",8235,"Calw",152766,0.478245,2,3,2
"203",8236,"Enzkreis",193728,0.353982,1,1,1
"204",8237,"Freudenstadt",115147,0.537113,2,4,2
"205",8311,"Freiburg im Breisgau",222203,0.439178,1,2,1
"206",8315,"Breisgau-Hochschwarzwald",252749,0.44896,2,3,2
"207",8316,"Emmendingen",159708,0.49673,2,3,2
"208",8317,"Ortenaukreis",415639,0.486311,2,3,2
"209",8325,"Rottweil",135912,0.438667,1,2,1
"210",8326,"Schwarzwald-Baar-Kreis",206116,0.49385,2,3,2
"211",8327,"Tuttlingen",134607,0.535539,2,4,2
"212",8335,"Konstanz",275785,0.500226,2,3,2
"213",8336,"Lörrach",223692,0.540313,2,4,2
"214",8337,"Waldshut",165211,0.639396,3,6,2
"215",8415,"Reutlingen",278031,0.358081,1,1,1
"216",8416,"Tübingen",218355,0.312219,1,1,1
"217",8417,"Zollernalbkreis",186360,0.495249,2,3,2
"218",8421,"Ulm",120714,0.285531,1,1,1
"219",8425,"Alb-Donau-Kreis",189129,0.372349,1,2,1
"220",8426,"Biberach",190438,0.406372,1,2,1
"221",8435,"Bodenseekreis",209386,0.307718,1,1,1
"222",8436,"Ravensburg",275339,0.43543,1,2,1
"223",8437,"Sigmaringen",127716,0.626561,3,6,2
"224",9161,"Ingolstadt",131002,0.277762,1,1,1
"225",9162,"München, Landeshauptstadt",1429584,0.113985,1,1,1
"226",9163,"Rosenheim",60889,0.449863,2,3,2
"227",9171,"Altötting",107465,0.449142,2,3,2
"228",9172,"Berchtesgadener Land",102976,0.5825,3,5,2
"229",9173,"Bad Tölz-Wolfratshausen",123340,0.329112,1,1,1
"230",9174,"Dachau",146279,0.295002,1,1,1
"231",9175,"Ebersberg",134873,0.164129,1,1,1
"232",9176,"Eichstätt",127189,0.326972,1,1,1
"233",9177,"Erding",131839,0.382468,1,2,1
"234",9178,"Freising",170357,0.306041,1,1,1
"235",9179,"Fürstenfeldbruck",210278,0.217262,1,1,1
"236",9180,"Garmisch-Partenkirchen",85931,0.480029,2,3,2
"237",9181,"Landsberg am Lech",116118,0.409013,1,2,1
"238",9182,"Miesbach",96773,0.405933,1,2,1
"239",9183,"Mühldorf a.Inn",110296,0.578694,3,5,2
"240",9184,"München",332800,0,1,1,1
"241",9185,"Neuburg-Schrobenhausen",93505,0.458092,2,3,2
"242",9186,"Pfaffenhofen a.d.Ilm",121594,0.418103,1,2,1
"243",9187,"Rosenheim",251850,0.411127,1,2,1
"244",9188,"Starnberg",131873,0.008334,1,1,1
"245",9189,"Traunstein",171978,0.460048,2,3,2
"246",9190,"Weilheim-Schongau",131190,0.433476,1,2,1
"247",9261,"Landshut",67509,0.388695,1,2,1
"248",9262,"Passau",49952,0.549552,2,4,2
"249",9263,"Straubing",46027,0.615409,3,6,2
"250",9271,"Deggendorf",115699,0.573365,3,5,2
"251",9272,"Freyung-Grafenau",77927,0.672358,4,7,2
"252",9273,"Kelheim",116495,0.490367,2,3,2
"253",9274,"Landshut",151819,0.489938,2,3,2
"254",9275,"Passau",186284,0.622965,3,6,2
"255",9276,"Regen",76265,0.624302,3,6,2
"256",9277,"Rottal-Inn",118164,0.617057,3,6,2
"257",9278,"Straubing-Bogen",97967,0.540188,2,4,2
"258",9279,"Dingolfing-Landau",93450,0.40063,1,2,1
"259",9361,"Amberg",41535,0.552259,2,4,2
"260",9362,"Regensburg",142292,0.304075,1,1,1
"261",9363,"Weiden i.d.OPf.",41817,0.658008,4,7,2
"262",9371,"Amberg-Sulzbach",103045,0.551547,2,4,2
"263",9372,"Cham",125844,0.608449,3,6,2
"264",9373,"Neumarkt i.d.OPf.",128975,0.509301,2,4,2
"265",9374,"Neustadt a.d.Waldnaab",95184,0.601407,3,6,2
"266",9375,"Regensburg",187205,0.417033,1,2,1
"267",9376,"Schwandorf",143614,0.568358,3,5,2
"268",9377,"Tirschenreuth",73250,0.601122,3,6,2
"269",9461,"Bamberg",71952,0.449246,2,3,2
"270",9462,"Bayreuth",71601,0.50542,2,4,2
"271",9463,"Coburg",41062,0.446456,2,3,2
"272",9464,"Hof",44325,0.783504,5,9,3
"273",9471,"Bamberg",144695,0.514885,2,4,2
"274",9472,"Bayreuth",104615,0.562653,3,5,2
"275",9473,"Coburg",86715,0.58138,3,5,2
"276",9474,"Forchheim",113900,0.37083,1,1,1
"277",9475,"Hof",96608,0.582929,3,5,2
"278",9476,"Kronach",67998,0.604624,3,6,2
"279",9477,"Kulmbach",72541,0.578059,3,5,2
"280",9478,"Lichtenfels",66540,0.618254,3,6,2
"281",9479,"Wunsiedel i.Fichtelgebirge",73403,0.626443,3,6,2
"282",9561,"Ansbach",40010,0.494878,2,3,2
"283",9562,"Erlangen",106423,0.0211,1,1,1
"284",9563,"Fürth",121519,0.549967,2,4,2
"285",9564,"Nürnberg",501072,0.534251,2,4,2
"286",9565,"Schwabach",39941,0.430025,1,2,1
"287",9571,"Ansbach",179419,0.586055,3,5,2
"288",9572,"Erlangen-Höchstadt",132830,0.164984,1,1,1
"289",9573,"Fürth",113847,0.382789,1,2,1
"290",9574,"Nürnberger Land",165918,0.390026,1,2,1
"291",9575,"Neustadt a.d.Aisch-Bad Windsheim",97808,0.550555,2,4,2
"292",9576,"Roth",123890,0.472785,2,3,2
"293",9577,"Weißenburg-Gunzenhausen",92518,0.549876,2,4,2
"294",9661,"Aschaffenburg",68167,0.479446,2,3,2
"295",9662,"Schweinfurt",51610,0.573467,3,5,2
"296",9663,"Würzburg",124219,0.409001,1,2,1
"297",9671,"Aschaffenburg",172776,0.419701,1,2,1
"298",9672,"Bad Kissingen",102901,0.535232,2,4,2
"299",9673,"Rhön-Grabfeld",79676,0.558173,3,5,2
"300",9674,"Haßberge",84152,0.569708,3,5,2
"301",9675,"Kitzingen",88492,0.47897,2,3,2
"302",9676,"Miltenberg",127941,0.557142,2,4,2
"303",9677,"Main-Spessart",125915,0.438406,1,2,1
"304",9678,"Schweinfurt",113747,0.522727,2,4,2
"305",9679,"Würzburg",159253,0.459665,2,3,2
"306",9761,"Augsburg",281111,0.531013,2,4,2
"307",9762,"Kaufbeuren",42014,0.664215,4,7,2
"308",9763,"Kempten (Allgäu)",65624,0.596886,3,6,2
"309",9764,"Memmingen",42201,0.559658,3,5,2
"310",9771,"Aichach-Friedberg",129294,0.435491,1,2,1
"311",9772,"Augsburg",242697,0.465886,2,3,2
"312",9773,"Dillingen a.d.Donau",93478,0.562088,3,5,2
"313",9774,"Günzburg",121828,0.557388,2,4,2
"314",9775,"Neu-Ulm",167847,0.440472,1,2,1
"315",9776,"Lindau (Bodensee)",79387,0.468718,2,3,2
"316",9777,"Ostallgäu",135894,0.48918,2,3,2
"317",9778,"Unterallgäu",138712,0.440545,2,3,2
"318",9779,"Donau-Ries",130203,0.439198,1,2,1
"319",9780,"Oberallgäu",150981,0.470525,2,3,2
"320",10041,"Regionalverband Saarbrücken",325604,0.684968,4,7,2
"321",10042,"Merzig-Wadern",102987,0.717424,4,8,2
"322",10043,"Neunkirchen",133021,0.764637,5,9,3
"323",10044,"Saarlouis",195632,0.642433,4,7,2
"324",10045,"Saarpfalz-Kreis",143532,0.52076,2,4,2
"325",10046,"St. Wendel",88259,0.57093,3,5,2
"326",11000,"Berlin, Stadt",3469849,0.687402,4,7,2
"327",12051,"Brandenburg an der Havel, Stadt",71032,0.934256,5,10,3
"328",12052,"Cottbus, Stadt",99491,0.751458,4,8,2
"329",12053,"Frankfurt (Oder), Stadt",57649,0.879334,5,10,3
"330",12054,"Potsdam, Stadt",164042,0.531805,2,4,2
"331",12060,"Barnim",174981,0.793869,5,9,3
"332",12061,"Dahme-Spreewald",161952,0.698354,4,7,2
"333",12062,"Elbe-Elster",104997,0.867779,5,10,3
"334",12063,"Havelland",155408,0.863483,5,10,3
"335",12064,"Märkisch-Oderland",188422,0.840449,5,9,3
"336",12065,"Oberhavel",204898,0.751842,4,8,2
"337",12066,"Oberspreewald-Lausitz",112896,0.886335,5,10,3
"338",12067,"Oder-Spree",177823,0.82901,5,9,3
"339",12068,"Ostprignitz-Ruppin",98886,0.925402,5,10,3
"340",12069,"Potsdam-Mittelmark",207498,0.633997,3,6,2
"341",12070,"Prignitz",77550,1,5,10,3
"342",12071,"Spree-Neiße",118030,0.835665,5,9,3
"343",12072,"Teltow-Fläming",161488,0.790026,5,9,3
