"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",1001,"Flensburg, Stadt",84694,0.781531,5,9,3
"2",1002,"Kiel, Landeshauptstadt",243148,0.621765,4,7,2
"3",1003,"Lübeck, Hansestadt",214420,0.783553,5,9,3
"4",1004,"Neumünster, Stadt",77588,0.775088,5,9,3
"5",1051,"Dithmarschen",132685,0.79357,5,9,3
"6",1053,"Herzogtum Lauenburg",190703,0.621951,4,7,2
"7",1054,"Nordfriesland",162203,0.688637,4,8,2
"8",1055,"Ostholstein",198355,0.744508,5,9,3
"9",1056,"Pinneberg",304087,0.467592,2,3,2
"10",1057,"Plön",126865,0.651305,4,7,2
"11",1058,"Rendsburg-Eckernförde",268628,0.61416,4,7,2
"12",1059,"Schleswig-Flensburg",195593,0.730198,4,8,2
"13",1060,"Segeberg",264972,0.544189,3,5,2
"14",1061,"Steinburg",130218,0.690252,4,8,2
"15",1062,"Stormarn",236705,0.35964,1,2,1
"16",2000,"Hamburg, Freie und Hansestadt",1762791,0.385458,1,2,1
"17",3101,"Braunschweig, Stadt",248502,0.415969,1,2,1
"18",3102,"Salzgitter, Stadt",98966,0.62706,4,7,2
"19",3103,"Wolfsburg, Stadt",123027,0.27769,1,1,1
"20",3151,"Gifhorn",172541,0.566061,3,5,2
"21",3152,"Göttingen",250220,0.557675,3,5,2
"22",3153,"Goslar",137256,0.708742,4,8,2
"23",3154,"Helmstedt",90908,0.61683,4,7,2
"24",3155,"Northeim",133905,0.691577,4,8,2
"25",3156,"Osterode am Harz",73793,0.709535,4,8,2
"26",3157,"Peine",130601,0.606702,3,6,2
"27",3158,"Wolfenbüttel",120035,0.587873,3,6,2
"28",3241,"Region Hannover",1128037,0.527183,3,5,2
"29",3251,"Diepholz",211093,0.616644,4,7,2
"30",3252,"Hameln-Pyrmont",147813,0.711455,4,8,2
"31",3254,"Hildesheim",274554,0.588945,3,6,2
"32",3255,"Holzminden",71438,0.732982,5,9,3
"33",3256,"Nienburg (Weser)",119631,0.697099,4,8,2
"34",3257,"Schaumburg",155847,0.679531,4,8,2
"35",3351,"Celle",176157,0.731511,4,8,2
"36",3352,"Cuxhaven",196787,0.754289,5,9,3
"37",3353,"Harburg",245199,0.465789,2,3,2
"38",3354,"Lüchow-Dannenberg",48728,0.807504,5,9,3
"39",3355,"Lüneburg",178122,0.608811,3,6,2
"40",3356,"Osterholz",111484,0.58284,3,6,2
"41",3357,"Rotenburg (Wümme)",161842,0.682881,4,8,2
"42",3358,"Heidekreis",136200,0.709414,4,8,2
"43",3359,"Stade",197448,0.582266,3,6,2
"44",3360,"Uelzen",92533,0.719796,4,8,2
"45",3361,"Verden",133215,0.506511,2,4,2
"46",3401,"Delmenhorst, Stadt",74804,0.848323,5,10,3
"47",3402,"Emden, Stadt",50016,0.703987,4,8,2
"48",3403,"Oldenburg (Oldenburg), Stadt",160907,0.566975,3,5,2
"49",3404,"Osnabrück, Stadt",156897,0.548175,3,5,2
"50",3405,"Wilhelmshaven, Stadt",75534,0.817654,5,10,3
"51",3451,"Ammerland",119917,0.654742,4,7,2
"52",3452,"Aurich",187998,0.844143,5,10,3
"53",3453,"Cloppenburg",162350,0.769538,5,9,3
"54",3454,"Emsland",315757,0.653294,4,7,2
"55",3455,"Friesland",96937,0.768418,5,9,3
"56",3456,"Grafschaft Bentheim",134329,0.715548,4,8,2
"57",3457,"Leer",165809,0.84303,5,10,3
"58",3458,"Oldenburg",126798,0.61084,3,6,2
"59",3459,"Osnabrück",351316,0.614576,4,7,2
"60",3460,"Vechta",136184,0.642219,4,7,2
"61",3461,"Wesermarsch",88765,0.654809,4,7,2
"62",3462,"Wittmund",56539,0.862871,5,10,3
"63",4011,"Bremen, Stadt",551767,0.538559,3,5,2
"64",4012,"Bremerhaven, Stadt",110121,0.8842,5,10,3
"65",5111,"Düsseldorf, Stadt",604527,0.305059,1,1,1
"66",5112,"Duisburg, Stadt",485465,0.764895,5,9,3
"67",5113,"Essen, Stadt",573784,0.506481,2,4,2
"68",5114,"Krefeld, Stadt",222500,0.591924,3,6,2
"69",5116,"Mönchengladbach, Stadt",256853,0.654901,4,7,2
"70",5117,"Mülheim an der Ruhr, Stadt",167108,0.370036,1,2,1
"71",5119,"Oberhausen, Stadt",209292,0.721142,4,8,2
"72",5120,"Remscheid, Stadt",109009,0.526235,2,4,2
"73",5122,"Solingen, Klingenstadt",156771,0.56929,3,5,2
"74",5124,"Wuppertal, Stadt",345425,0.655802,4,7,2
"75",5154,"Kleve",304963,0.612852,3,6,2
"76",5158,"Mettmann",477760,0.353277,1,2,1
"77",5162,"Rhein-Kreis Neuss",442522,0.379042,1,2,1
"78",5166,"Viersen",295067,0.5341,3,5,2
"79",5170,"Wesel",457244,0.54701,3,5,2
"80",5314,"Bonn, Stadt",313958,0.232177,1,1,1
"81",5315,"Köln, Stadt",1046680,0.39439,1,2,1
"82",5316,"Leverkusen, Stadt",161540,0.377127,1,2,1
"83",5334,"Städteregion Aachen",547661,0.482987,2,4,2
"84",5358,"Düren",259073,0.584551,3,6,2
"85",5362,"Rhein-Erft-Kreis",459448,0.460948,2,3,2
"86",5366,"Euskirchen",188158,0.569457,3,5,2
"87",5370,"Heinsberg",249310,0.690377,4,8,2
"88",5374,"Oberbergischer Kreis",270618,0.537665,3,5,2
"89",5378,"Rheinisch-Bergischer Kreis",279497,0.318137,1,1,1
"90",5382,"Rhein-Sieg-Kreis",585781,0.448555,2,3,2
"91",5512,"Bottrop, Stadt",116017,0.643712,4,7,2
"92",5513,"Gelsenkirchen, Stadt",257651,0.808007,5,9,3
"93",5515,"Münster, Stadt",302178,0.286222,1,1,1
"94",5554,"Borken",365191,0.583279,3,6,2
"95",5558,"Coesfeld",215996,0.476677,2,4,2
"96",5562,"Recklinghausen",613092,0.637668,4,7,2
"97",5566,"Steinfurt",437127,0.548854,3,5,2
"98",5570,"Warendorf",273412,0.525421,2,4,2
"99",5711,"Bielefeld, Stadt",329782,0.50341,2,4,2
"100",5754,"Gütersloh",354463,0.44678,2,3,2
"101",5758,"Herford",249219,0.499005,2,4,2
"102",5762,"Höxter",142770,0.592532,3,6,2
"103",5766,"Lippe",345127,0.559767,3,5,2
"104",5770,"Minden-Lübbecke",309216,0.554548,3,5,2
"105",5774,"Paderborn",299071,0.521362,2,4,2
"106",5911,"Bochum, Stadt",361876,0.51513,2,4,2
"107",5913,"Dortmund, Stadt",580511,0.627285,4,7,2
"108",5914,"Hagen, Stadt der FernUniversität",186716,0.62879,4,7,2
"109",5915,"Hamm, Stadt",176580,0.719613,4,8,2
"110",5916,"Herne, Stadt",154608,0.756626,5,9,3
"111",5954,"Ennepe-Ruhr-Kreis",322916,0.444979,2,3,2
"112",5958,"Hochsauerlandkreis",261561,0.583817,3,6,2
"113",5962,"Märkischer Kreis",413820,0.596798,3,6,2
"114",5966,"Olpe",134759,0.530939,3,5,2
"115",5970,"Siegen-Wittgenstein",275909,0.477183,2,4,2
"116",5974,"Soest",296742,0.555687,3,5,2
"117",5978,"Unna",391774,0.606019,3,6,2
"118",6411,"Darmstadt, Wissenschaftsstadt",151879,0.184349,1,1,1
"119",6412,"Frankfurt am Main, Stadt",717624,0.269549,1,1,1
"120",6413,"Offenbach am Main, Stadt",120988,0.683735,4,8,2
"121",6414,"Wiesbaden, Landeshauptstadt",275116,0.396029,1,2,1
"122",6431,"Bergstraße",263822,0.342378,1,1,1
"123",6432,"Darmstadt-Dieburg",287966,0.382026,1,2,1
"124",6433,"Groß-Gerau",260793,0.353315,1,2,1
"125",6434,"Hochtaunuskreis",230798,0.048394,1,1,1
"126",6435,"Main-Kinzig-Kreis",407619,0.458221,2,3,2
"127",6436,"Main-Taunus-Kreis",229976,0.079106,1,1,1
"128",6437,"Odenwaldkreis",96082,0.53224,3,5,2
"129",6438,"Offenbach",341669,0.328495,1,1,1
"130",6439,"Rheingau-Taunus-Kreis",182117,0.359065,1,2,1
"131",6440,"Wetteraukreis",297369,0.404289,1,2,1
"132",6531,"Gießen",259834,0.448089,2,3,2
"133",6532,"Lahn-Dill-Kreis",251440,0.467497,2,3,2
"134",6533,"Limburg-Weilburg",170385,0.547723,3,5,2
"135",6534,"Marburg-Biedenkopf",241598,0.484092,2,4,2
"136",6535,"Vogelsbergkreis",105763,0.575022,3,6,2
"137",6611,"Kassel, documenta-Stadt",194747,0.665921,4,8,2
"138",6631,"Fulda",217326,0.471838,2,3,2
"139",6632,"Hersfeld-Rotenburg",119394,0.525366,2,4,2
"140",6633,"Kassel",233451,0.469109,2,3,2
"141",6634,"Schwalm-Eder-Kreis",179466,0.603154,3,6,2
"142",6635,"Waldeck-Frankenberg",156460,0.598252,3,6,2
"143",6636,"Werra-Meißner-Kreis",100206,0.588509,3,6,2
"144",7111,"Koblenz, kreisfreie Stadt",111434,0.535254,3,5,2
"145",7131,"Ahrweiler",126643,0.585113,3,6,2
"146",7132,"Altenkirchen (Westerwald)",128228,0.647521,4,7,2
"147",7133,"Bad Kreuznach",155944,0.623698,4,7,2
"148",7134,"Birkenfeld",80591,0.71283,4,8,2
"149",7135,"Cochem-Zell",62041,0.638727,4,7,2
"150",7137,"Mayen-Koblenz",210441,0.635696,4,7,2
"151",7138,"Neuwied",179317,0.626685,4,7,2
"152",7140,"Rhein-Hunsrück-Kreis",101945,0.600971,3,6,2
