"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",1001,"Flensburg, Stadt",84694,0.75803,5,9,3
"2",1002,"Kiel, Landeshauptstadt",243148,0.639079,4,7,2
"3",1003,"Lübeck, Hansestadt",214420,0.772374,5,9,3
"4",1004,"Neumünster, Stadt",77588,0.840369,5,10,3
"5",1051,"Dithmarschen",132685,0.766018,5,9,3
"6",1053,"Herzogtum Lauenburg",190703,0.627455,4,7,2
"7",1054,"Nordfriesland",162203,0.681138,4,8,2
"8",1055,"Ostholstein",198355,0.73289,4,8,2
"9",1056,"Pinneberg",304087,0.492319,2,4,2
"10",1057,"Plön",126865,0.668491,4,7,2
"11",1058,"Rendsburg-Eckernförde",268628,0.629243,4,7,2
"12",1059,"Schleswig-Flensburg",195593,0.739209,4,8,2
"13",1060,"Segeberg",264972,0.544295,3,5,2
"14",1061,"Steinburg",130218,0.682203,4,8,2
"15",1062,"Stormarn",236705,0.360597,1,1,1
"16",2000,"Hamburg, Freie und Hansestadt",1762791,0.402432,1,2,1
"17",3101,"Braunschweig, Stadt",248502,0.429673,1,2,1
"18",3102,"Salzgitter, Stadt",98966,0.640289,4,7,2
"19",3103,"Wolfsburg, Stadt",123027,0.270044,1,1,1
"20",3151,"Gifhorn",172541,0.58962,3,6,2
"21",3152,"Göttingen",250220,0.591198,3,6,2
"22",3153,"Goslar",137256,0.758261,5,9,3
"23",3154,"Helmstedt",90908,0.672232,4,7,2
"24",3155,"Northeim",133905,0.732281,4,8,2
"25",3156,"Osterode am Harz",73793,0.731491,4,8,2
"26",3157,"Peine",130601,0.65905,4,7,2
"27",3158,"Wolfenbüttel",120035,0.599923,3,6,2
"28",3241,"Region Hannover",1128037,0.555564,3,5,2
"29",3251,"Diepholz",211093,0.62567,4,7,2
"30",3252,"Hameln-Pyrmont",147813,0.739794,4,8,2
"31",3254,"Hildesheim",274554,0.622613,3,6,2
"32",3255,"Holzminden",71438,0.758374,5,9,3
"33",3256,"Nienburg (Weser)",119631,0.792878,5,9,3
"34",3257,"Schaumburg",155847,0.675552,4,8,2
"35",3351,"Celle",176157,0.746377,5,9,3
"36",3352,"Cuxhaven",196787,0.764049,5,9,3
"37",3353,"Harburg",245199,0.45886,2,3,2
"38",3354,"Lüchow-Dannenberg",48728,0.832015,5,10,3
"39",3355,"Lüneburg",178122,0.619183,3,6,2
"40",3356,"Osterholz",111484,0.592131,3,6,2
"41",3357,"Rotenburg (Wümme)",161842,0.696083,4,8,2
"42",3358,"Heidekreis",136200,0.71833,4,8,2
"43",3359,"Stade",197448,0.551424,3,5,2
"44",3360,"Uelzen",92533,0.77102,5,9,3
"45",3361,"Verden",133215,0.555437,3,5,2
"46",3401,"Delmenhorst, Stadt",74804,0.858875,5,10,3
"47",3402,"Emden, Stadt",50016,0.737489,4,8,2
"48",3403,"Oldenburg (Oldenburg), Stadt",160907,0.58271,3,6,2
"49",3404,"Osnabrück, Stadt",156897,0.555645,3,5,2
"50",3405,"Wilhelmshaven, Stadt",75534,0.846666,5,10,3
"51",3451,"Ammerland",119917,0.650059,4,7,2
"52",3452,"Aurich",187998,0.847047,5,10,3
"53",3453,"Cloppenburg",162350,0.777425,5,9,3
"54",3454,"Emsland",315757,0.675848,4,8,2
"55",3455,"Friesland",96937,0.774387,5,9,3
"56",3456,"Grafschaft Bentheim",134329,0.734861,4,8,2
"57",3457,"Leer",165809,0.842278,5,10,3
"58",3458,"Oldenburg",126798,0.653194,4,7,2
"59",3459,"Osnabrück",351316,0.63693,4,7,2
"60",3460,"Vechta",136184,0.671233,4,7,2
"61",3461,"Wesermarsch",88765,0.674268,4,7,2
"62",3462,"Wittmund",56539,0.893139,5,10,3
"63",4011,"Bremen, Stadt",551767,0.556202,3,5,2
"64",4012,"Bremerhaven, Stadt",110121,0.906385,5,10,3
"65",5111,"Düsseldorf, Stadt",604527,0.314083,1,1,1
"66",5112,"Duisburg, Stadt",485465,0.752277,5,9,3
"67",5113,"Essen, Stadt",573784,0.520058,2,4,2
"68",5114,"Krefeld, Stadt",222500,0.603716,3,6,2
"69",5116,"Mönchengladbach, Stadt",256853,0.669814,4,7,2
"70",5117,"Mülheim an der Ruhr, Stadt",167108,0.402636,1,2,1
"71",5119,"Oberhausen, Stadt",209292,0.721392,4,8,2
"72",5120,"Remscheid, Stadt",109009,0.542551,3,5,2
"73",5122,"Solingen, Klingenstadt",156771,0.586362,3,6,2
"74",5124,"Wuppertal, Stadt",345425,0.675525,4,8,2
"75",5154,"Kleve",304963,0.657539,4,7,2
"76",5158,"Mettmann",477760,0.365916,1,2,1
"77",5162,"Rhein-Kreis Neuss",442522,0.389164,1,2,1
"78",5166,"Viersen",295067,0.523893,2,4,2
"79",5170,"Wesel",457244,0.563395,3,5,2
"80",5314,"Bonn, Stadt",313958,0.245539,1,1,1
"81",5315,"Köln, Stadt",1046680,0.408177,1,2,1
"82",5316,"Leverkusen, Stadt",161540,0.420512,1,2,1
"83",5334,"Städteregion Aachen",547661,0.506545,2,4,2
"84",5358,"Düren",259073,0.581141,3,5,2
"85",5362,"Rhein-Erft-Kreis",459448,0.47636,2,3,2
"86",5366,"Euskirchen",188158,0.584125,3,6,2
"87",5370,"Heinsberg",249310,0.703454,4,8,2
"88",5374,"Oberbergischer Kreis",270618,0.552062,3,5,2
"89",5378,"Rheinisch-Bergischer Kreis",279497,0.341101,1,1,1
"90",5382,"Rhein-Sieg-Kreis",585781,0.460077,2,3,2
"91",5512,"Bottrop, Stadt",116017,0.642247,4,7,2
"92",5513,"Gelsenkirchen, Stadt",257651,0.826309,5,10,3
"93",5515,"Münster, Stadt",302178,0.290276,1,1,1
