"","Raumordnungsregion Nr","Raumordnungsregion","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",601,"Mittelhessen",1029020,0.532786,4,7,2
"2",602,"Nordhessen",864330,0.616429,5,10,3
"3",603,"Osthessen",336720,0.529447,3,6,2
"4",604,"Rhein-Main",2803276,0.295815,1,2,1
"5",605,"Starkenburg",1060542,0.371731,2,4,2
