"","Raumordnungsregion Nr","Raumordnungsregion","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",601,"Mittelhessen",1029020,0.496068,4,7,2
"2",602,"Nordhessen",864330,0.610682,5,10,3
"3",603,"Osthessen",336720,0.494857,3,6,2
"4",604,"Rhein-Main",2803276,0.285333,1,2,1
"5",605,"Starkenburg",1060542,0.301843,2,4,2
