"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",14511,"Chemnitz, Stadt",243521,0.714862,1,2,1
"2",14521,"Erzgebirgskreis",349582,0.790291,5,9,3
"3",14522,"Mittelsachsen",312711,0.747016,2,4,2
"4",14523,"Vogtlandkreis",232390,0.727603,1,2,1
"5",14524,"Zwickau",325137,0.76359,3,6,2
"6",14612,"Dresden, Stadt",536308,0.5274,1,1,1
"7",14625,"Bautzen",306570,0.76937,3,6,2
"8",14626,"Görlitz",260188,0.851509,5,9,3
"9",14627,"Meißen",243745,0.771301,4,7,2
"10",14628,"Sächsische Schweiz-Osterzgebirge",245954,0.733653,2,3,2
"11",14713,"Leipzig, Stadt",544479,0.752795,3,5,2
"12",14729,"Leipzig",257647,0.778983,4,8,2
"13",14730,"Nordsachsen",197042,0.853565,5,10,3
