"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",14511,"Chemnitz, Stadt",243521,0.702184,2,3,2
"2",14521,"Erzgebirgskreis",349582,0.732218,3,6,2
"3",14522,"Mittelsachsen",312711,0.723537,3,5,2
"4",14523,"Vogtlandkreis",232390,0.695866,1,2,1
"5",14524,"Zwickau",325137,0.731028,3,6,2
"6",14612,"Dresden, Stadt",536308,0.516726,1,1,1
"7",14625,"Bautzen",306570,0.741445,4,7,2
"8",14626,"Görlitz",260188,0.787224,5,9,3
"9",14627,"Meißen",243745,0.715031,2,4,2
"10",14628,"Sächsische Schweiz-Osterzgebirge",245954,0.677725,1,2,1
"11",14713,"Leipzig, Stadt",544479,0.746612,4,8,2
"12",14729,"Leipzig",257647,0.757904,5,9,3
"13",14730,"Nordsachsen",197042,0.810689,5,10,3
