"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",16051,"Erfurt, Stadt",206219,0.709427,2,4,2
"2",16052,"Gera, Stadt",94492,0.827667,5,9,3
"3",16053,"Jena, Stadt",108207,0.368829,1,1,1
"4",16054,"Suhl, Stadt",36208,0.66168,1,2,1
"5",16055,"Weimar, Stadt",63477,0.639804,1,1,1
"6",16056,"Eisenach, Stadt",41884,0.794748,4,8,2
"7",16061,"Eichsfeld",100730,0.726498,2,4,2
"8",16062,"Nordhausen",85055,0.841201,5,9,3
"9",16063,"Wartburgkreis",125835,0.691251,1,2,1
"10",16064,"Unstrut-Hainich-Kreis",103922,0.866028,5,10,3
"11",16065,"Kyffhäuserkreis",77148,0.896514,5,10,3
"12",16066,"Schmalkalden-Meiningen",125056,0.762529,4,7,2
"13",16067,"Gotha",135381,0.761958,3,6,2
"14",16068,"Sömmerda",70537,0.840992,5,9,3
"15",16069,"Hildburghausen",64673,0.70783,2,3,2
"16",16070,"Ilm-Kreis",108899,0.732923,3,5,2
"17",16071,"Weimarer Land",81641,0.728049,3,5,2
"18",16072,"Sonneberg",56809,0.685132,1,2,1
"19",16073,"Saalfeld-Rudolstadt",109646,0.75875,3,6,2
"20",16074,"Saale-Holzland-Kreis",83966,0.701194,2,3,2
"21",16075,"Saale-Orla-Kreis",82887,0.741127,3,6,2
"22",16076,"Greiz",101382,0.767956,4,7,2
"23",16077,"Altenburger Land",92705,0.805286,4,8,2
