"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",16051,"Erfurt, Stadt",206219,0.708848,2,3,2
"2",16052,"Gera, Stadt",94492,0.822124,5,9,3
"3",16053,"Jena, Stadt",108207,0.37309,1,1,1
"4",16054,"Suhl, Stadt",36208,0.693738,1,2,1
"5",16055,"Weimar, Stadt",63477,0.642152,1,1,1
"6",16056,"Eisenach, Stadt",41884,0.805605,4,8,2
"7",16061,"Eichsfeld",100730,0.729819,3,5,2
"8",16062,"Nordhausen",85055,0.857552,5,9,3
"9",16063,"Wartburgkreis",125835,0.677716,1,2,1
"10",16064,"Unstrut-Hainich-Kreis",103922,0.873242,5,10,3
"11",16065,"Kyffhäuserkreis",77148,0.921987,5,10,3
"12",16066,"Schmalkalden-Meiningen",125056,0.769892,4,7,2
"13",16067,"Gotha",135381,0.754311,3,6,2
"14",16068,"Sömmerda",70537,0.812739,5,9,3
"15",16069,"Hildburghausen",64673,0.711329,2,3,2
"16",16070,"Ilm-Kreis",108899,0.715603,2,4,2
"17",16071,"Weimarer Land",81641,0.720129,2,4,2
"18",16072,"Sonneberg",56809,0.751586,3,6,2
"19",16073,"Saalfeld-Rudolstadt",109646,0.762481,4,7,2
"20",16074,"Saale-Holzland-Kreis",83966,0.67456,1,2,1
"21",16075,"Saale-Orla-Kreis",82887,0.757638,3,6,2
"22",16076,"Greiz",101382,0.736071,3,5,2
"23",16077,"Altenburger Land",92705,0.806574,4,8,2
