"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",16051,"Erfurt, Stadt",206219,0.779593,4,7,2
"2",16052,"Gera, Stadt",94492,0.879619,5,9,3
"3",16053,"Jena, Stadt",108207,0.371754,1,1,1
"4",16054,"Suhl, Stadt",36208,0.770043,3,6,2
"5",16055,"Weimar, Stadt",63477,0.737761,2,3,2
"6",16056,"Eisenach, Stadt",41884,0.788174,4,8,2
"7",16061,"Eichsfeld",100730,0.71735,1,2,1
"8",16062,"Nordhausen",85055,0.880526,5,9,3
"9",16063,"Wartburgkreis",125835,0.690872,1,2,1
"10",16064,"Unstrut-Hainich-Kreis",103922,0.893623,5,10,3
"11",16065,"Kyffhäuserkreis",77148,0.913617,5,10,3
"12",16066,"Schmalkalden-Meiningen",125056,0.735196,1,2,1
"13",16067,"Gotha",135381,0.737974,2,4,2
"14",16068,"Sömmerda",70537,0.840965,5,9,3
"15",16069,"Hildburghausen",64673,0.757004,3,5,2
"16",16070,"Ilm-Kreis",108899,0.774652,3,6,2
"17",16071,"Weimarer Land",81641,0.780559,4,7,2
"18",16072,"Sonneberg",56809,0.737035,2,3,2
"19",16073,"Saalfeld-Rudolstadt",109646,0.771275,3,6,2
"20",16074,"Saale-Holzland-Kreis",83966,0.685087,1,1,1
"21",16075,"Saale-Orla-Kreis",82887,0.752956,2,4,2
"22",16076,"Greiz",101382,0.754419,3,5,2
"23",16077,"Altenburger Land",92705,0.83764,4,8,2
