"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",16051,"Erfurt, Stadt",206219,0.810909,4,7,2
"2",16052,"Gera, Stadt",94492,0.899678,5,9,3
"3",16053,"Jena, Stadt",108207,0.422115,1,1,1
"4",16054,"Suhl, Stadt",36208,0.783672,3,6,2
"5",16055,"Weimar, Stadt",63477,0.774535,3,5,2
"6",16056,"Eisenach, Stadt",41884,0.807733,4,7,2
"7",16061,"Eichsfeld",100730,0.707038,1,2,1
"8",16062,"Nordhausen",85055,0.923797,5,10,3
"9",16063,"Wartburgkreis",125835,0.700495,1,1,1
"10",16064,"Unstrut-Hainich-Kreis",103922,0.832067,4,8,2
"11",16065,"Kyffhäuserkreis",77148,0.959107,5,10,3
"12",16066,"Schmalkalden-Meiningen",125056,0.777719,3,5,2
"13",16067,"Gotha",135381,0.795619,3,6,2
"14",16068,"Sömmerda",70537,0.85736,5,9,3
"15",16069,"Hildburghausen",64673,0.737331,1,2,1
"16",16070,"Ilm-Kreis",108899,0.764001,2,4,2
"17",16071,"Weimarer Land",81641,0.839472,5,9,3
"18",16072,"Sonneberg",56809,0.753891,2,3,2
"19",16073,"Saalfeld-Rudolstadt",109646,0.751011,2,3,2
"20",16074,"Saale-Holzland-Kreis",83966,0.725627,1,2,1
"21",16075,"Saale-Orla-Kreis",82887,0.767941,2,4,2
"22",16076,"Greiz",101382,0.780512,3,6,2
"23",16077,"Altenburger Land",92705,0.835408,4,8,2
