"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",16051,"Erfurt, Stadt",206219,0.72618,2,3,2
"2",16052,"Gera, Stadt",94492,0.904177,5,10,3
"3",16053,"Jena, Stadt",108207,0.380927,1,1,1
"4",16054,"Suhl, Stadt",36208,0.744887,3,5,2
"5",16055,"Weimar, Stadt",63477,0.680292,1,1,1
"6",16056,"Eisenach, Stadt",41884,0.813405,4,8,2
"7",16061,"Eichsfeld",100730,0.735041,2,4,2
"8",16062,"Nordhausen",85055,0.85734,5,9,3
"9",16063,"Wartburgkreis",125835,0.709007,1,2,1
"10",16064,"Unstrut-Hainich-Kreis",103922,0.865735,5,9,3
"11",16065,"Kyffhäuserkreis",77148,0.88358,5,10,3
"12",16066,"Schmalkalden-Meiningen",125056,0.788197,4,7,2
"13",16067,"Gotha",135381,0.774621,3,6,2
"14",16068,"Sömmerda",70537,0.821354,4,8,2
"15",16069,"Hildburghausen",64673,0.72519,2,3,2
"16",16070,"Ilm-Kreis",108899,0.73142,2,4,2
"17",16071,"Weimarer Land",81641,0.717335,1,2,1
"18",16072,"Sonneberg",56809,0.743811,3,5,2
"19",16073,"Saalfeld-Rudolstadt",109646,0.770407,3,6,2
"20",16074,"Saale-Holzland-Kreis",83966,0.702109,1,2,1
"21",16075,"Saale-Orla-Kreis",82887,0.776188,4,7,2
"22",16076,"Greiz",101382,0.766308,3,6,2
"23",16077,"Altenburger Land",92705,0.837357,5,9,3
