"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",16051,"Erfurt, Stadt",206219,0.732139,3,5,2
"2",16052,"Gera, Stadt",94492,0.826389,5,9,3
"3",16053,"Jena, Stadt",108207,0.357087,1,1,1
"4",16054,"Suhl, Stadt",36208,0.723342,2,4,2
"5",16055,"Weimar, Stadt",63477,0.695879,1,2,1
"6",16056,"Eisenach, Stadt",41884,0.765218,4,7,2
"7",16061,"Eichsfeld",100730,0.684356,1,2,1
"8",16062,"Nordhausen",85055,0.837013,5,10,3
"9",16063,"Wartburgkreis",125835,0.673057,1,1,1
"10",16064,"Unstrut-Hainich-Kreis",103922,0.7858,4,8,2
"11",16065,"Kyffhäuserkreis",77148,0.904521,5,10,3
"12",16066,"Schmalkalden-Meiningen",125056,0.758921,4,7,2
"13",16067,"Gotha",135381,0.746511,3,6,2
"14",16068,"Sömmerda",70537,0.781114,4,8,2
"15",16069,"Hildburghausen",64673,0.718496,2,4,2
"16",16070,"Ilm-Kreis",108899,0.729294,3,5,2
"17",16071,"Weimarer Land",81641,0.797062,5,9,3
"18",16072,"Sonneberg",56809,0.695861,1,2,1
"19",16073,"Saalfeld-Rudolstadt",109646,0.707722,2,3,2
"20",16074,"Saale-Holzland-Kreis",83966,0.715366,2,3,2
"21",16075,"Saale-Orla-Kreis",82887,0.738782,3,6,2
"22",16076,"Greiz",101382,0.757769,3,6,2
"23",16077,"Altenburger Land",92705,0.791683,5,9,3
