"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",16051,"Erfurt, Stadt",206219,0.674288,1,2,1
"2",16052,"Gera, Stadt",94492,0.817889,4,8,2
"3",16053,"Jena, Stadt",108207,0.368432,1,1,1
"4",16054,"Suhl, Stadt",36208,0.776028,3,6,2
"5",16055,"Weimar, Stadt",63477,0.606553,1,1,1
"6",16056,"Eisenach, Stadt",41884,0.80493,4,7,2
"7",16061,"Eichsfeld",100730,0.73973,2,4,2
"8",16062,"Nordhausen",85055,0.819672,5,9,3
"9",16063,"Wartburgkreis",125835,0.731408,2,4,2
"10",16064,"Unstrut-Hainich-Kreis",103922,0.886056,5,10,3
"11",16065,"Kyffhäuserkreis",77148,0.903336,5,10,3
"12",16066,"Schmalkalden-Meiningen",125056,0.771349,3,6,2
"13",16067,"Gotha",135381,0.75165,3,5,2
"14",16068,"Sömmerda",70537,0.854451,5,9,3
"15",16069,"Hildburghausen",64673,0.715138,1,2,1
"16",16070,"Ilm-Kreis",108899,0.724629,2,3,2
"17",16071,"Weimarer Land",81641,0.753032,3,5,2
"18",16072,"Sonneberg",56809,0.723845,2,3,2
"19",16073,"Saalfeld-Rudolstadt",109646,0.806536,4,8,2
"20",16074,"Saale-Holzland-Kreis",83966,0.700716,1,2,1
"21",16075,"Saale-Orla-Kreis",82887,0.766778,3,6,2
"22",16076,"Greiz",101382,0.781686,4,7,2
"23",16077,"Altenburger Land",92705,0.84382,5,9,3
