"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",12051000,"Brandenburg an der Havel, Stadt",71032,0.89392,5,9,3
"2",12052000,"Cottbus, Stadt",99491,0.7273,2,3,2
"3",12053000,"Frankfurt (Oder), Stadt",57649,0.843858,4,7,2
"4",12054000,"Potsdam, Stadt",164042,0.527085,1,1,1
"5",12060005,"Ahrensfelde",12856,0.690533,1,2,1
"6",12060020,"Bernau bei Berlin, Stadt",36547,0.752297,2,4,2
"7",12060052,"Eberswalde, Stadt",38897,0.844407,4,7,2
"8",12060181,"Panketal",19721,0.689926,1,2,1
"9",12060198,"Schorfheide",9759,0.757325,2,4,2
"10",12060269,"Wandlitz",21656,0.746851,2,4,2
"11",12060280,"Werneuchen, Stadt",8197,0.758845,2,4,2
"12",12060903,"Biesenthal-Barnim",11962,0.752125,2,4,2
"13",12060906,"Joachimsthal (Schorfheide)",5282,0.816626,3,6,2
"14",12060911,"Britz-Chorin-Oderberg",10104,0.802668,3,6,2
"15",12061020,"Bestensee",7125,0.672552,1,2,1
"16",12061112,"Eichwalde",6421,0.639168,1,1,1
"17",12061217,"Heidesee",6828,0.685688,1,2,1
"18",12061219,"Heideblick",3679,0.706117,2,3,2
"19",12061260,"Königs Wusterhausen, Stadt",34795,0.682911,1,2,1
"20",12061316,"Lübben (Spreewald), Stadt",13672,0.72635,2,3,2
"21",12061320,"Luckau, Stadt",9558,0.701898,1,2,1
"22",12061329,"Märkische Heide",3989,0.703114,2,3,2
"23",12061332,"Mittenwalde, Stadt",8774,0.659078,1,1,1
"24",12061433,"Schönefeld",13895,0.649609,1,1,1
"25",12061444,"Schulzendorf",7706,0.63111,1,1,1
"26",12061540,"Wildau, Stadt",9945,0.662898,1,2,1
"27",12061572,"Zeuthen",10993,0.648328,1,1,1
"28",12061908,"Schenkenländchen",8267,0.682393,1,2,1
"29",12061913,"Lieberose/Oberspreewald",7343,0.728355,2,3,2
"30",12061914,"Unterspreewald",8962,0.69013,1,2,1
"31",12062024,"Bad Liebenwerda, Stadt",9411,0.817461,3,6,2
"32",12062092,"Doberlug-Kirchhain, Stadt",8625,0.850834,4,8,2
"33",12062124,"Elsterwerda, Stadt",8161,0.850444,4,8,2
"34",12062128,"Falkenberg/Elster, Stadt",6529,0.819647,4,7,2
"35",12062140,"Finsterwalde, Stadt",16407,0.883974,4,8,2
"36",12062224,"Herzberg (Elster), Stadt",9127,0.822533,4,7,2
"37",12062341,"Mühlberg/Elbe, Stadt",3892,0.844976,4,7,2
"38",12062410,"Röderland",3990,0.786839,3,5,2
"39",12062461,"Schönewalde, Stadt",3136,0.800753,3,5,2
"40",12062469,"Sonnewalde, Stadt",3343,0.810227,3,6,2
"41",12062500,"Uebigau-Wahrenbrück, Stadt",5532,0.811488,3,6,2
"42",12062902,"Elsterland",4779,0.83846,4,7,2
"43",12062905,"Kleine Elster (Niederlausitz)",5651,0.818591,3,6,2
"44",12062907,"Plessa",6337,0.822033,4,7,2
"45",12062909,"Schlieben",5458,0.823416,4,7,2
"46",12062911,"Schradenland",4619,0.79872,3,5,2
"47",12063036,"Brieselang",11167,0.773981,3,5,2
