"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",12051000,"Brandenburg an der Havel, Stadt",71032,0.878672,4,7,2
"2",12052000,"Cottbus, Stadt",99491,0.766949,2,4,2
"3",12053000,"Frankfurt (Oder), Stadt",57649,0.833007,3,6,2
"4",12054000,"Potsdam, Stadt",164042,0.575123,1,1,1
"5",12060005,"Ahrensfelde",12856,0.693721,1,2,1
"6",12060020,"Bernau bei Berlin, Stadt",36547,0.78498,2,4,2
"7",12060052,"Eberswalde, Stadt",38897,0.886371,4,8,2
"8",12060181,"Panketal",19721,0.695667,1,2,1
"9",12060198,"Schorfheide",9759,0.796615,3,5,2
"10",12060269,"Wandlitz",21656,0.771222,2,4,2
"11",12060280,"Werneuchen, Stadt",8197,0.781632,2,4,2
"12",12060903,"Biesenthal-Barnim",11962,0.79176,3,5,2
"13",12060906,"Joachimsthal (Schorfheide)",5282,0.866771,4,7,2
"14",12060911,"Britz-Chorin-Oderberg",10104,0.836603,3,6,2
"15",12061020,"Bestensee",7125,0.723581,1,2,1
"16",12061112,"Eichwalde",6421,0.664727,1,1,1
"17",12061217,"Heidesee",6828,0.718124,1,2,1
"18",12061219,"Heideblick",3679,0.751955,2,3,2
"19",12061260,"Königs Wusterhausen, Stadt",34795,0.718237,1,2,1
"20",12061316,"Lübben (Spreewald), Stadt",13672,0.755587,2,3,2
"21",12061320,"Luckau, Stadt",9558,0.7413,2,3,2
"22",12061329,"Märkische Heide",3989,0.733198,2,3,2
"23",12061332,"Mittenwalde, Stadt",8774,0.695485,1,2,1
"24",12061433,"Schönefeld",13895,0.695661,1,2,1
"25",12061444,"Schulzendorf",7706,0.671571,1,1,1
"26",12061540,"Wildau, Stadt",9945,0.695211,1,2,1
"27",12061572,"Zeuthen",10993,0.671188,1,1,1
"28",12061908,"Schenkenländchen",8267,0.731469,2,3,2
"29",12061913,"Lieberose/Oberspreewald",7343,0.765933,2,3,2
"30",12061914,"Unterspreewald",8962,0.719139,1,2,1
"31",12062024,"Bad Liebenwerda, Stadt",9411,0.884804,4,8,2
"32",12062092,"Doberlug-Kirchhain, Stadt",8625,0.915677,5,9,3
"33",12062124,"Elsterwerda, Stadt",8161,0.921964,5,9,3
"34",12062128,"Falkenberg/Elster, Stadt",6529,0.898939,4,8,2
"35",12062140,"Finsterwalde, Stadt",16407,0.946963,5,10,3
