"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",3101000,"Braunschweig, Stadt",248502,0.455586,1,1,1
"2",3102000,"Salzgitter, Stadt",98966,0.658916,3,5,2
"3",3103000,"Wolfsburg, Stadt",123027,0.328992,1,1,1
"4",3151009,"Gifhorn, Stadt",41617,0.601019,2,3,2
"5",3151025,"Sassenburg",11208,0.551536,1,2,1
"6",3151040,"Wittingen, Stadt",11501,0.571929,1,2,1
"7",3151901,"Boldecker Land",9817,0.494975,1,1,1
"8",3151902,"Brome",15598,0.520469,1,1,1
"9",3151903,"Hankensbüttel",9020,0.593917,2,3,2
"10",3151904,"Isenbüttel",15363,0.518131,1,1,1
"11",3151905,"Meinersen",20370,0.589243,1,2,1
"12",3151906,"Papenteich",23782,0.526944,1,1,1
"13",3151907,"Wesendorf",14265,0.608256,2,3,2
"14",3152001,"Adelebsen, Flecken",6499,0.51434,1,1,1
"15",3152004,"Bovenden, Flecken",13403,0.517842,1,1,1
"16",3152007,"Duderstadt, Stadt",20702,0.56399,1,2,1
"17",3152009,"Friedland",9198,0.591502,2,3,2
"18",3152011,"Gleichen",9029,0.513521,1,1,1
"19",3152012,"Göttingen, Stadt",117665,0.589057,1,2,1
"20",3152016,"Hann. Münden, Stadt",23711,0.566155,1,2,1
"21",3152021,"Rosdorf",11806,0.543707,1,1,1
"22",3152026,"Staufenberg",7861,0.515569,1,1,1
"23",3152901,"Dransfeld",9325,0.512271,1,1,1
"24",3152902,"Gieboldehausen",13844,0.541023,1,1,1
"25",3152903,"Radolfshausen",7177,0.520124,1,1,1
"26",3153002,"Bad Harzburg, Stadt",21619,0.759538,4,8,2
"27",3153007,"Langelsheim, Stadt",11786,0.726056,4,7,2
"28",3153008,"Liebenburg",8147,0.689228,3,6,2
"29",3153012,"Seesen, Stadt",19337,0.725093,4,7,2
"30",3153016,"Braunlage, Stadt",5985,0.776687,5,9,3
"31",3153017,"Goslar, Stadt",50457,0.748588,4,8,2
"32",3153901,"Lutter am Barenberge",4068,0.703432,3,6,2
"33",3153902,"Oberharz",15857,0.771252,5,9,3
"34",3154003,"Büddenstedt",2486,0.664548,3,5,2
"35",3154010,"Helmstedt, Stadt",23129,0.710363,4,7,2
"36",3154013,"Königslutter am Elm, Stadt",15819,0.614295,2,3,2
"37",3154014,"Lehre",11655,0.574883,1,2,1
"38",3154019,"Schöningen, Stadt",11327,0.693951,3,6,2
"39",3154901,"Grasleben",4477,0.630564,2,4,2
"40",3154902,"Heeseberg",3933,0.679142,3,6,2
"41",3154903,"Nord-Elm",5616,0.629811,2,4,2
"42",3154904,"Velpke",12466,0.571509,1,2,1
"43",3155001,"Bad Gandersheim, Stadt",9785,0.723501,4,7,2
"44",3155002,"Bodenfelde, Flecken",3158,0.754014,4,8,2
"45",3155003,"Dassel, Stadt",9860,0.716314,4,7,2
"46",3155005,"Hardegsen, Stadt",7807,0.691265,3,6,2
"47",3155006,"Kalefeld",6586,0.688918,3,6,2
"48",3155007,"Katlenburg-Lindau",7169,0.674221,3,6,2
"49",3155009,"Moringen, Stadt",6979,0.713268,4,7,2
"50",3155010,"Nörten-Hardenberg, Flecken",8056,0.672153,3,5,2
"51",3155011,"Northeim, Stadt",28833,0.729949,4,7,2
"52",3155012,"Uslar, Stadt",14318,0.739125,4,8,2
"53",3155013,"Einbeck, Stadt",31354,0.7422,4,8,2
"54",3156002,"Bad Lauterberg im Harz, Stadt",10506,0.753567,4,8,2
"55",3156003,"Bad Sachsa, Stadt",7431,0.810933,5,10,3
"56",3156009,"Herzberg am Harz, Stadt",13079,0.757719,4,8,2
"57",3156011,"Osterode am Harz, Stadt",22130,0.7467,4,8,2
"58",3156017,"Bad Grund (Harz)",8666,0.732321,4,8,2
"59",3156902,"Hattorf am Harz",7402,0.725585,4,7,2
"60",3156903,"Walkenried",4579,0.789311,5,9,3
"61",3157001,"Edemissen",12320,0.651086,3,5,2
"62",3157002,"Hohenhameln",9047,0.655401,3,5,2
"63",3157003,"Ilsede",11400,0.661775,3,5,2
"64",3157004,"Lahstedt",9908,0.653381,3,5,2
"65",3157005,"Lengede",12749,0.624921,2,4,2
"66",3157006,"Peine, Stadt",48553,0.692438,3,6,2
"67",3157007,"Vechelde",16426,0.620122,2,3,2
"68",3157008,"Wendeburg",10198,0.63002,2,4,2
"69",3158006,"Cremlingen",13047,0.554412,1,2,1
"70",3158037,"Wolfenbüttel, Stadt",51670,0.604889,2,3,2
"71",3158039,"Schladen-Werla",8898,0.596701,2,3,2
"72",3158901,"Asse",9341,0.565305,1,2,1
"73",3158902,"Baddeckenstedt",10518,0.558578,1,2,1
"74",3158903,"Oderwald",6794,0.579591,1,2,1
"75",3158905,"Schöppenstedt",9283,0.615495,2,3,2
"76",3158906,"Sickte",10484,0.564849,1,2,1
"77",3241001,"Hannover, Landeshauptstadt",523642,0.600787,2,3,2
"78",3241002,"Barsinghausen, Stadt",33310,0.540309,1,1,1
"79",3241003,"Burgdorf, Stadt",29676,0.544443,1,2,1
"80",3241004,"Burgwedel, Stadt",20307,0.494589,1,1,1
"81",3241005,"Garbsen, Stadt",59957,0.55239,1,2,1
"82",3241006,"Gehrden, Stadt",14550,0.494105,1,1,1
"83",3241007,"Hemmingen, Stadt",18668,0.489217,1,1,1
"84",3241008,"Isernhagen",23331,0.475959,1,1,1
"85",3241009,"Laatzen, Stadt",39922,0.544141,1,1,1
"86",3241010,"Langenhagen, Stadt",52330,0.531402,1,1,1
"87",3241011,"Lehrte, Stadt",43189,0.53725,1,1,1
"88",3241012,"Neustadt am Rübenberge, Stadt",43499,0.527135,1,1,1
"89",3241013,"Pattensen, Stadt",14161,0.507759,1,1,1
"90",3241014,"Ronnenberg, Stadt",23625,0.536537,1,1,1
"91",3241015,"Seelze, Stadt",32755,0.548763,1,2,1
"92",3241016,"Sehnde, Stadt",23157,0.530795,1,1,1
"93",3241017,"Springe, Stadt",28378,0.554003,1,2,1
"94",3241018,"Uetze",19902,0.552193,1,2,1
"95",3241019,"Wedemark",28957,0.503872,1,1,1
"96",3241020,"Wennigsen (Deister)",13902,0.524404,1,1,1
"97",3241021,"Wunstorf, Stadt",40819,0.522917,1,1,1
"98",3251007,"Bassum, Stadt",15634,0.623024,2,4,2
"99",3251012,"Diepholz, Stadt",16169,0.645805,3,5,2
"100",3251037,"Stuhr",32729,0.566087,1,2,1
