"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",3101000,"Braunschweig, Stadt",248502,0.433776,1,1,1
"2",3102000,"Salzgitter, Stadt",98966,0.627492,3,5,2
"3",3103000,"Wolfsburg, Stadt",123027,0.306878,1,1,1
"4",3151009,"Gifhorn, Stadt",41617,0.593924,2,3,2
"5",3151025,"Sassenburg",11208,0.562618,1,2,1
"6",3151040,"Wittingen, Stadt",11501,0.570781,1,2,1
"7",3151901,"Boldecker Land",9817,0.518726,1,1,1
"8",3151902,"Brome",15598,0.530065,1,2,1
"9",3151903,"Hankensbüttel",9020,0.598253,2,3,2
"10",3151904,"Isenbüttel",15363,0.535337,1,2,1
"11",3151905,"Meinersen",20370,0.604617,2,4,2
"12",3151906,"Papenteich",23782,0.550268,1,2,1
"13",3151907,"Wesendorf",14265,0.605561,2,4,2
"14",3152001,"Adelebsen, Flecken",6499,0.515645,1,1,1
"15",3152004,"Bovenden, Flecken",13403,0.521167,1,1,1
"16",3152007,"Duderstadt, Stadt",20702,0.568075,1,2,1
"17",3152009,"Friedland",9198,0.609632,2,4,2
"18",3152011,"Gleichen",9029,0.529579,1,2,1
"19",3152012,"Göttingen, Stadt",117665,0.584205,2,3,2
"20",3152016,"Hann. Münden, Stadt",23711,0.556116,1,2,1
"21",3152021,"Rosdorf",11806,0.541732,1,2,1
"22",3152026,"Staufenberg",7861,0.517272,1,1,1
"23",3152901,"Dransfeld",9325,0.507604,1,1,1
"24",3152902,"Gieboldehausen",13844,0.551536,1,2,1
"25",3152903,"Radolfshausen",7177,0.534395,1,2,1
"26",3153002,"Bad Harzburg, Stadt",21619,0.719257,4,8,2
"27",3153007,"Langelsheim, Stadt",11786,0.687099,4,7,2
"28",3153008,"Liebenburg",8147,0.657499,3,6,2
"29",3153012,"Seesen, Stadt",19337,0.688188,4,7,2
"30",3153016,"Braunlage, Stadt",5985,0.718356,4,8,2
"31",3153017,"Goslar, Stadt",50457,0.703489,4,8,2
"32",3153901,"Lutter am Barenberge",4068,0.669249,3,6,2
