"";"PLZ3";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";10;0,546431;120818;2;4;2
"2";11;0,546903;196518;2;4;2
"3";12;0,547115;83185;2;4;2
"4";13;0,546692;113332;2;4;2
"5";14;0,665431;108915;3;6;2
"6";15;0,755828;70307;4;8;2
"7";16;0,739128;123461;4;8;2
"8";17;0,750922;159717;4;8;2
"9";18;0,772754;117345;5;9;3
"10";19;0,815637;145593;5;9;3
"11";26;0,797128;97031;5;9;3
"12";27;0,879836;123863;5;10;3
"13";28;0,919217;74352;5;10;3
"14";29;0,84828;132592;5;10;3
"15";30;0,739101;122553;4;8;2
"16";31;0,78412;96794;5;9;3
"17";32;0,867331;76217;5;10;3
"18";41;0,789744;177423;5;9;3
"19";42;0,789659;200724;5;9;3
"20";43;0,789774;161579;5;9;3
"21";44;0,777966;96958;5;9;3
"22";45;0,839801;107338;5;10;3
"23";46;0,803781;179190;5;9;3
"24";47;0,838484;102565;5;10;3
"25";48;0,8599;140132;5;10;3
"26";49;0,850717;55650;5;10;3
"27";61;0,856061;300260;5;10;3
"28";62;0,876315;142166;5;10;3
"29";63;1;111133;5;10;3
"30";64;0,953571;147436;5;10;3
"31";65;0,984457;113631;5;10;3
"32";66;0,935842;135266;5;10;3
"33";67;0,923254;141290;5;10;3
"34";68;0,851491;167151;5;10;3
"35";69;0,864424;40006;5;10;3
"36";73;0,765685;85143;5;9;3
"37";74;0,788991;51674;5;9;3
"38";75;0,824523;137992;5;10;3
"39";76;0,72117;56343;4;8;2
"40";77;0,426792;135152;1;2;1
"41";78;0,784408;16123;5;9;3
"42";79;0,785636;93088;5;9;3
"43";80;0,770525;88648;5;9;3
"44";81;0,744008;62233;4;8;2
"45";82;0,783585;128803;5;9;3
"46";83;0,791677;123307;5;9;3
"47";84;0,784501;92061;5;9;3
"48";85;0,782374;80419;5;9;3
"49";86;0,749415;28056;4;8;2
"50";91;0,755932;193956;4;8;2
"51";92;0,751813;118252;4;8;2
"52";93;0,763054;138240;5;9;3
"53";94;0,78902;120762;5;9;3
"54";95;0,770422;112515;5;9;3
"55";96;0,746348;102769;4;8;2
"56";101;0,673784;42212;4;7;2
"57";102;0,673784;40467;4;7;2
"58";103;0,673784;101892;4;7;2
"59";104;0,673784;40460;4;7;2
"60";105;0,673784;49142;4;7;2
"61";106;0,673784;11946;4;7;2
"62";107;0,673784;56991;4;7;2
"63";108;0,673784;18250;4;7;2
"64";109;0,673784;47187;4;7;2
"65";120;0,673784;66003;4;7;2
"66";121;0,673784;99062;4;7;2
"67";122;0,673775;118158;4;7;2
"68";123;0,673784;172351;4;7;2
"69";124;0,673784;133548;4;7;2
"70";125;0,673425;530173;4;7;2
"71";126;0,673786;238857;4;7;2
"72";130;0,673783;163485;4;7;2
"73";131;0,673788;295578;4;7;2
"74";133;0,673784;55234;4;7;2
"75";134;0,673719;188306;4;7;2
"76";135;0,673802;411591;4;7;2
"77";136;0,673784;42436;4;7;2
"78";140;0,67376;167264;4;7;2
"79";141;0,67366;383375;4;7;2
"80";144;0,542299;167141;2;4;2
"81";145;0,572968;139759;3;5;2
"82";146;0,77299;110986;5;9;3
"83";147;0,829941;148233;5;10;3
"84";148;0,639051;30436;3;6;2
"85";149;0,754637;97735;4;8;2
"86";152;0,815098;72717;5;9;3
"87";153;0,774356;152872;5;9;3
"88";155;0,775739;104130;5;9;3
"89";157;0,666522;100676;4;7;2
"90";158;0,756069;135490;4;8;2
"91";159;0,715499;51665;4;8;2
"92";162;0,868295;110813;5;10;3
"93";163;0,786948;149758;5;9;3
"94";165;0,704091;107291;4;8;2
"95";167;0,749694;98748;4;8;2
"96";168;0,901833;84070;5;10;3
"97";169;0,941386;42299;5;10;3
"98";170;0,957289;105331;5;10;3
"99";171;0,972536;111274;5;10;3
"100";172;0,967344;132440;5;10;3
"101";173;0,984277;106197;5;10;3
"102";174;0,917138;118490;5;10;3
"103";175;0,900924;12560;5;10;3
"104";180;0,783726;55467;5;9;3
"105";181;0,793798;192231;5;9;3
"106";182;0,894053;131782;5;10;3
"107";183;0,921616;51444;5;10;3
"108";184;0,930544;81890;5;10;3
"109";185;0,91039;85266;5;10;3
"110";186;0,855163;4558;5;10;3
"111";190;0,850244;141273;5;10;3
"112";192;0,869244;114956;5;10;3
"113";193;0,945894;125178;5;10;3
"114";194;0,953058;17487;5;10;3
"115";200;0,401013;10145;1;2;1
"116";201;0,401013;10221;1;2;1
"117";202;0,401013;14401;1;2;1
"118";203;0,401013;11784;1;2;1
"119";204;0,401013;36094;1;2;1
"120";205;0,401013;39522;1;2;1
"121";210;0,40439;487076;1;2;1
"122";211;0,401036;287495;1;2;1
"123";212;0,505337;147736;2;4;2
"124";213;0,638598;162176;3;6;2
"125";214;0,567258;157101;3;5;2
"126";215;0,611597;76432;3;5;2
"127";216;0,591325;155682;3;5;2
"128";217;0,718853;107575;4;8;2
"129";220;0,401014;64593;1;2;1
"130";221;0,403243;206909;1;2;1
"131";222;0,401013;13812;1;2;1
"132";223;0,401156;240230;1;2;1
"133";224;0,401751;97936;1;2;1
"134";225;0,401501;155540;1;2;1
"135";226;0,401013;31409;1;2;1
"136";227;0,401013;28859;1;2;1
"137";228;0,553253;140240;2;4;2
"138";229;0,46488;109222;2;3;2
"139";235;0,87924;211867;5;10;3
"140";236;0,738227;94476;4;8;2
"141";237;0,783457;145079;5;9;3
"142";238;0,599315;136218;3;5;2
"143";239;0,885122;141394;5;10;3
"144";241;0,709874;265463;4;8;2
"145";242;0,670438;128844;4;7;2
"146";243;0,746727;97129;4;8;2
"147";244;0,853528;4748;5;10;3
"148";245;0,754462;182255;4;8;2
"149";246;0,670627;63374;4;7;2
"150";247;0,694719;72199;4;7;2
"151";248;0,801684;101849;5;9;3
"152";249;0,840889;169135;5;10;3
"153";253;0,624798;110595;3;6;2
"154";254;0,53128;181362;2;4;2
"155";255;0,786817;114884;5;9;3
"156";256;0,86922;4482;5;10;3
"157";257;0,88473;115266;5;10;3
"158";258;0,796036;108960;5;9;3
"159";259;0,723669;54939;4;8;2
"160";261;0,640266;267173;3;6;2
"161";262;0,680571;53531;4;7;2
"162";263;0,830395;124257;5;10;3
"163";264;0,804936;104388;5;9;3
"164";265;0,906262;75864;5;10;3
"165";266;0,845304;169125;5;10;3
"166";267;0,847405;107640;5;10;3
"167";268;0,84685;174105;5;10;3
"168";269;0,713562;85927;4;8;2
"169";272;0,649866;111034;3;6;2
"170";273;0,687554;144458;4;7;2
"171";274;0,725707;152754;4;8;2
"172";275;0,902871;119651;5;10;3
"173";276;0,791036;103807;5;9;3
"174";277;0,743049;205814;4;8;2
"175";278;0,676899;20237;4;7;2
"176";281;0,613022;70960;3;5;2
"177";282;0,61303;153904;3;6;2
"178";283;0,612871;189920;3;5;2
"179";287;0,61435;142557;3;6;2
"180";288;0,602963;172764;3;5;2
"181";292;0,762978;68993;5;9;3
"182";293;0,714249;145998;4;8;2
"183";294;0,91844;78833;5;10;3
"184";295;0,788747;89090;5;9;3
"185";296;0,789453;130919;5;9;3
"186";301;0,603497;101289;3;5;2
"187";304;0,603438;143523;3;5;2
"188";305;0,603329;132723;3;5;2
"189";306;0,603268;142249;3;5;2
"190";308;0,572965;186544;3;5;2
"191";309;0,543372;192291;2;4;2
"192";310;0,700338;74144;4;8;2
"193";311;0,698575;217804;4;8;2
"194";312;0,641071;135088;3;6;2
"195";313;0,57021;72826;3;5;2
"196";315;0,654568;171975;3;6;2
"197";316;0,743587;116105;4;8;2
"198";317;0,740601;104451;4;8;2
"199";318;0,681129;118839;4;7;2
"200";320;0,685482;65338;4;7;2
"201";321;0,634959;106844;3;6;2
"202";322;0,630543;70554;3;6;2
"203";323;0,640791;91256;3;6;2
"204";324;0,663015;156535;3;6;2
"205";325;0,650891;87675;3;6;2
"206";326;0,62833;124874;3;6;2
"207";327;0,646617;108110;3;6;2
"208";328;0,655441;63384;3;6;2
"209";330;0,693365;45889;4;7;2
"210";331;0,603154;303628;3;5;2
"211";333;0,562301;171905;2;4;2
"212";334;0,548107;74022;2;4;2
"213";336;0,631534;241957;3;6;2
"214";337;0,597436;155305;3;5;2
"215";338;0,572304;73336;3;5;2
"216";341;0,706445;194616;4;8;2
"217";342;0,566721;166956;3;5;2
"218";343;0,571086;135729;3;5;2
"219";344;0,677605;132024;4;7;2
"220";345;0,6839;116427;4;7;2
"221";346;0,689066;49639;4;7;2
"222";350;0,600743;159233;3;5;2
"223";351;0,613051;34222;3;6;2
"224";352;0,567143;97702;3;5;2
"225";353;0,615449;127918;3;6;2
"226";354;0,522954;153716;2;4;2
"227";355;0,583345;84552;3;5;2
"228";356;0,575852;116117;3;5;2
"229";357;0,59545;128668;3;5;2
"230";360;0,595639;97280;3;5;2
"231";361;0,58832;156220;3;5;2
"232";362;0,631505;100165;3;6;2
"233";363;0,630999;101937;3;6;2
"234";364;0,713374;73397;4;8;2
"235";370;0,558581;116984;2;4;2
"236";371;0,625797;172465;3;6;2
"237";372;0,770357;93000;5;9;3
"238";373;0,743308;100849;4;8;2
"239";374;0,736647;52707;4;8;2
"240";375;0,765789;88489;5;9;3
"241";376;0,75636;110250;5;9;3
"242";381;0,493285;342532;2;3;2
"243";382;0,648027;121579;3;6;2
"244";383;0,667061;127665;4;7;2
"245";384;0,412214;173112;1;2;1
"246";385;0,585484;112533;3;5;2
"247";386;0,788825;96220;5;9;3
"248";387;0,756096;38762;4;8;2
"249";388;0,842921;146683;5;10;3
"250";391;0,823925;282217;5;10;3
"251";392;0,925653;131316;5;10;3
"252";393;0,819023;154903;5;10;3
"253";394;0,989144;49264;5;10;3
"254";395;0,982438;89144;5;10;3
"255";396;0,962037;71839;5;10;3
"256";402;0,369973;118642;1;1;1
"257";404;0,371425;217149;1;2;1
"258";405;0,370188;153449;1;1;1
"259";406;0,404926;205898;1;2;1
"260";407;0,431764;159930;1;2;1
"261";408;0,426363;125100;1;2;1
"262";410;0,790957;74862;5;9;3
"263";411;0,791192;133710;5;9;3
"264";412;0,791106;46852;5;9;3
"265";413;0,561481;147776;2;4;2
"266";414;0,492886;153441;2;3;2
"267";415;0,459678;179913;2;3;2
"268";417;0,665555;74422;3;6;2
"269";418;0,786328;127222;5;9;3
"270";421;0,783797;87702;5;9;3
"271";422;0,783367;84650;5;9;3
"272";423;0,782675;171932;5;9;3
"273";424;0,535754;59100;2;4;2
"274";425;0,47207;106570;2;3;2
"275";426;0,661115;141361;3;6;2
"276";427;0,485962;74421;2;3;2
"277";428;0,686475;109408;4;7;2
"278";429;0,441745;34391;1;2;1
"279";441;0,757968;104804;5;9;3
