"";"PLZ3";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";10;0,52122;120818;3;5;2
"2";11;0,521688;196518;3;5;2
"3";12;0,521855;83185;3;5;2
"4";13;0,521454;113332;3;5;2
"5";14;0,64458;108915;4;7;2
"6";15;0,742669;70307;5;9;3
"7";16;0,734477;123461;4;8;2
"8";17;0,707052;159717;4;8;2
"9";18;0,737893;117345;5;9;3
"10";19;0,828151;145593;5;10;3
"11";26;0,766293;97031;5;9;3
"12";27;0,839264;123863;5;10;3
"13";28;0,850568;74352;5;10;3
"14";29;0,809723;132592;5;9;3
"15";30;0,750806;122553;5;9;3
"16";31;0,860355;96794;5;10;3
"17";32;0,875094;76217;5;10;3
"18";41;0,762541;177423;5;9;3
"19";42;0,762451;200724;5;9;3
"20";43;0,762566;161579;5;9;3
"21";44;0,747356;96958;5;9;3
"22";45;0,843607;107338;5;10;3
"23";46;0,799383;179190;5;9;3
"24";47;0,804299;102565;5;9;3
"25";48;0,844079;140132;5;10;3
"26";49;0,855821;55650;5;10;3
"27";61;0,87055;300260;5;10;3
"28";62;0,91338;142166;5;10;3
"29";63;0,96393;111133;5;10;3
"30";64;0,966549;147436;5;10;3
"31";65;0,951569;113631;5;10;3
"32";66;0,951522;135266;5;10;3
"33";67;0,931681;141290;5;10;3
"34";68;0,857219;167151;5;10;3
"35";69;0,838138;40006;5;10;3
"36";73;0,751891;85143;5;9;3
"37";74;0,781952;51674;5;9;3
"38";75;0,849029;137992;5;10;3
"39";76;0,706269;56343;4;8;2
"40";77;0,415042;135152;2;3;2
"41";78;0,787962;16123;5;9;3
"42";79;0,771851;93088;5;9;3
"43";80;0,77595;88648;5;9;3
"44";81;0,733249;62233;4;8;2
"45";82;0,761739;128803;5;9;3
"46";83;0,764301;123307;5;9;3
"47";84;0,785001;92061;5;9;3
"48";85;0,739105;80419;5;9;3
"49";86;0,728962;28056;4;8;2
"50";91;0,723269;193956;4;8;2
"51";92;0,731852;118252;4;8;2
"52";93;0,753321;138240;5;9;3
"53";94;0,763441;120762;5;9;3
"54";95;0,762888;112515;5;9;3
"55";96;0,743804;102769;5;9;3
"56";101;0,685805;42212;4;8;2
"57";102;0,685805;40467;4;8;2
"58";103;0,685805;101892;4;8;2
"59";104;0,685805;40460;4;8;2
"60";105;0,685805;49142;4;8;2
"61";106;0,685805;11946;4;8;2
"62";107;0,685805;56991;4;8;2
"63";108;0,685805;18250;4;8;2
"64";109;0,685805;47187;4;8;2
"65";120;0,685805;66003;4;8;2
"66";121;0,685805;99062;4;8;2
"67";122;0,685798;118158;4;8;2
"68";123;0,685806;172351;4;8;2
"69";124;0,685805;133548;4;8;2
"70";125;0,685266;530173;4;7;2
"71";126;0,685867;238857;4;8;2
"72";130;0,685806;163485;4;8;2
"73";131;0,685814;295578;4;8;2
"74";133;0,685805;55234;4;8;2
"75";134;0,685785;188306;4;8;2
"76";135;0,685827;411591;4;8;2
"77";136;0,685805;42436;4;8;2
"78";140;0,685778;167264;4;8;2
"79";141;0,685678;383375;4;8;2
"80";144;0,530197;167141;3;5;2
"81";145;0,607989;139759;3;6;2
"82";146;0,825938;110986;5;10;3
"83";147;0,890713;148233;5;10;3
"84";148;0,683095;30436;4;7;2
"85";149;0,797835;97735;5;9;3
"86";152;0,867703;72717;5;10;3
"87";153;0,825138;152872;5;10;3
"88";155;0,822561;104130;5;10;3
"89";157;0,684756;100676;4;7;2
"90";158;0,806136;135490;5;9;3
"91";159;0,743641;51665;5;9;3
"92";162;0,891611;110813;5;10;3
"93";163;0,80931;149758;5;9;3
"94";165;0,73487;107291;4;8;2
"95";167;0,770001;98748;5;9;3
"96";168;0,930684;84070;5;10;3
"97";169;0,975268;42299;5;10;3
"98";170;0,896192;105331;5;10;3
"99";171;0,934109;111274;5;10;3
"100";172;0,957115;132440;5;10;3
"101";173;0,997598;106197;5;10;3
"102";174;0,910163;118490;5;10;3
"103";175;0,90698;12560;5;10;3
"104";180;0,812828;55467;5;9;3
"105";181;0,818948;192231;5;10;3
"106";182;0,888271;131782;5;10;3
"107";183;0,947165;51444;5;10;3
"108";184;0,924297;81890;5;10;3
"109";185;0,913448;85266;5;10;3
"110";186;0,84876;4558;5;10;3
"111";190;0,818016;141273;5;10;3
"112";192;0,83323;114956;5;10;3
"113";193;0,941458;125178;5;10;3
"114";194;0,933441;17487;5;10;3
"115";200;0,416653;10145;2;3;2
"116";201;0,416653;10221;2;3;2
"117";202;0,416653;14401;2;3;2
"118";203;0,416653;11784;2;3;2
"119";204;0,416653;36094;2;3;2
"120";205;0,416653;39522;2;3;2
"121";210;0,419088;487076;2;3;2
"122";211;0,416669;287495;2;3;2
"123";212;0,493444;147736;2;4;2
"124";213;0,617452;162176;3;6;2
"125";214;0,534574;157101;3;5;2
"126";215;0,558804;76432;3;5;2
"127";216;0,59113;155682;3;6;2
"128";217;0,712021;107575;4;8;2
"129";220;0,416646;64593;2;3;2
"130";221;0,411797;206909;1;2;1
"131";222;0,416653;13812;2;3;2
"132";223;0,416676;240230;2;3;2
"133";224;0,417116;97936;2;3;2
"134";225;0,416963;155540;2;3;2
"135";226;0,416653;31409;2;3;2
"136";227;0,416653;28859;2;3;2
"137";228;0,504039;140240;2;4;2
"138";229;0,380516;109222;1;2;1
"139";235;0,852294;211867;5;10;3
"140";236;0,718845;94476;4;8;2
"141";237;0,757875;145079;5;9;3
"142";238;0,543758;136218;3;5;2
"143";239;0,843123;141394;5;10;3
"144";241;0,687363;265463;4;8;2
"145";242;0,676479;128844;4;7;2
"146";243;0,736154;97129;5;9;3
"147";244;0,810024;4748;5;9;3
"148";245;0,705425;182255;4;8;2
"149";246;0,640032;63374;4;7;2
"150";247;0,672218;72199;4;7;2
"151";248;0,760909;101849;5;9;3
"152";249;0,822699;169135;5;10;3
"153";253;0,598897;110595;3;6;2
"154";254;0,508581;181362;2;4;2
"155";255;0,730168;114884;4;8;2
"156";256;0,834442;4482;5;10;3
"157";257;0,854843;115266;5;10;3
"158";258;0,766329;108960;5;9;3
"159";259;0,713482;54939;4;8;2
"160";261;0,65984;267173;4;7;2
"161";262;0,6909;53531;4;8;2
"162";263;0,858887;124257;5;10;3
"163";264;0,853047;104388;5;10;3
"164";265;0,917085;75864;5;10;3
"165";266;0,858493;169125;5;10;3
"166";267;0,845838;107640;5;10;3
"167";268;0,830826;174105;5;10;3
"168";269;0,706446;85927;4;8;2
"169";272;0,630587;111034;4;7;2
"170";273;0,701855;144458;4;8;2
"171";274;0,740703;152754;5;9;3
"172";275;0,920224;119651;5;10;3
"173";276;0,781643;103807;5;9;3
"174";277;0,740156;205814;5;9;3
"175";278;0,665527;20237;4;7;2
"176";281;0,597591;70960;3;6;2
"177";282;0,597583;153904;3;6;2
"178";283;0,597429;189920;3;6;2
"179";287;0,5974;142557;3;6;2
"180";288;0,578897;172764;3;6;2
"181";292;0,79003;68993;5;9;3
"182";293;0,729678;145998;4;8;2
"183";294;0,938849;78833;5;10;3
"184";295;0,829397;89090;5;10;3
"185";296;0,780913;130919;5;9;3
"186";301;0,608998;101289;3;6;2
"187";304;0,608885;143523;3;6;2
"188";305;0,60857;132723;3;6;2
"189";306;0,608517;142249;3;6;2
"190";308;0,544697;186544;3;5;2
"191";309;0,509281;192291;2;4;2
"192";310;0,669374;74144;4;7;2
"193";311;0,671936;217804;4;7;2
"194";312;0,642396;135088;4;7;2
"195";313;0,543772;72826;3;5;2
"196";315;0,635665;171975;4;7;2
"197";316;0,739306;116105;5;9;3
"198";317;0,75442;104451;5;9;3
"199";318;0,697438;118839;4;8;2
"200";320;0,594837;65338;3;6;2
"201";321;0,55892;106844;3;5;2
"202";322;0,545009;70554;3;5;2
"203";323;0,592558;91256;3;6;2
"204";324;0,5958;156535;3;6;2
"205";325;0,566963;87675;3;5;2
"206";326;0,573078;124874;3;6;2
"207";327;0,589358;108110;3;6;2
"208";328;0,594089;63384;3;6;2
"209";330;0,622093;45889;4;7;2
"210";331;0,553435;303628;3;5;2
"211";333;0,476296;171905;2;4;2
"212";334;0,457508;74022;2;3;2
"213";336;0,56046;241957;3;5;2
"214";337;0,517974;155305;2;4;2
"215";338;0,493696;73336;2;4;2
"216";341;0,732716;194616;4;8;2
"217";342;0,499263;166956;2;4;2
"218";343;0,530929;135729;3;5;2
"219";344;0,629911;132024;4;7;2
"220";345;0,631657;116427;4;7;2
"221";346;0,600257;49639;3;6;2
"222";350;0,533483;159233;3;5;2
"223";351;0,560115;34222;3;5;2
"224";352;0,48489;97702;2;4;2
"225";353;0,558335;127918;3;5;2
"226";354;0,470911;153716;2;4;2
"227";355;0,522107;84552;3;5;2
"228";356;0,509359;116117;2;4;2
"229";357;0,540532;128668;3;5;2
"230";360;0,52667;97280;3;5;2
"231";361;0,50725;156220;2;4;2
"232";362;0,561297;100165;3;5;2
"233";363;0,56566;101937;3;5;2
"234";364;0,707054;73397;4;8;2
"235";370;0,59575;116984;3;6;2
"236";371;0,635429;172465;4;7;2
"237";372;0,668024;93000;4;7;2
"238";373;0,707973;100849;4;8;2
"239";374;0,732153;52707;4;8;2
"240";375;0,758484;88489;5;9;3
"241";376;0,700749;110250;4;8;2
"242";381;0,487826;342532;2;4;2
"243";382;0,660549;121579;4;7;2
"244";383;0,644923;127665;4;7;2
"245";384;0,411412;173112;1;2;1
"246";385;0,569394;112533;3;6;2
"247";386;0,778695;96220;5;9;3
"248";387;0,747627;38762;5;9;3
"249";388;0,863444;146683;5;10;3
"250";391;0,854184;282217;5;10;3
"251";392;0,916753;131316;5;10;3
"252";393;0,846135;154903;5;10;3
"253";394;0,985522;49264;5;10;3
"254";395;1;89144;5;10;3
"255";396;0,965783;71839;5;10;3
"256";402;0,332231;118642;1;2;1
"257";404;0,333624;217149;1;2;1
"258";405;0,332337;153449;1;2;1
"259";406;0,342176;205898;1;2;1
"260";407;0,366086;159930;1;2;1
"261";408;0,360476;125100;1;2;1
"262";410;0,712442;74862;4;8;2
"263";411;0,712698;133710;4;8;2
"264";412;0,712566;46852;4;8;2
"265";413;0,499054;147776;2;4;2
"266";414;0,406975;153441;1;2;1
"267";415;0,381232;179913;1;2;1
"268";417;0,599123;74422;3;6;2
"269";418;0,749249;127222;5;9;3
"270";421;0,688769;87702;4;8;2
"271";422;0,688325;84650;4;8;2
"272";423;0,687706;171932;4;8;2
"273";424;0,486069;59100;2;4;2
"274";425;0,399544;106570;1;2;1
"275";426;0,621362;141361;3;6;2
"276";427;0,407251;74421;1;2;1
"277";428;0,593782;109408;3;6;2
"278";429;0,376677;34391;1;2;1
"279";441;0,672331;104804;4;7;2
"280";442;0,67164;185757;4;7;2
"281";443;0,672512;289190;4;7;2
"282";445;0,694951;158379;4;8;2
"283";446;0,806921;154335;5;9;3
"284";447;0,567019;125017;3;5;2
"285";448;0,568804;238439;3;6;2
"286";451;0,586391;178945;3;6;2
"287";452;0,585852;228552;3;6;2
"288";453;0,587495;164551;3;6;2
"289";454;0,418222;167357;2;3;2
"290";455;0,451415;80261;2;3;2
"291";456;0,674177;144678;4;7;2
"292";457;0,658278;246658;4;7;2
"293";458;0,916551;256192;5;10;3
"294";459;0,716175;73644;4;8;2
"295";460;0,749397;57769;5;9;3
"296";461;0,749718;149527;5;9;3
"297";462;0,681186;192570;4;7;2
"298";463;0,619034;153162;3;6;2
"299";464;0,646542;168297;4;7;2
"300";465;0,581131;164868;3;6;2
"301";470;0,811144;75541;5;9;3
"302";471;0,810633;226166;5;9;3
"303";472;0,809655;182720;5;9;3
"304";474;0,596541;170674;3;6;2
"305";475;0,694963;161517;4;8;2
"306";476;0,676558;128371;4;7;2
"307";477;0,621228;8351;3;6;2
"308";478;0,605118;264879;3;6;2
"309";479;0,535219;78931;3;5;2
"310";481;0,275595;300587;1;1;1
"311";482;0,541255;174051;3;5;2
