"";"PLZ3";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";10;0,537925;120818;2;4;2
"2";11;0,538445;196518;2;4;2
"3";12;0,538749;83185;2;4;2
"4";13;0,538212;113332;2;4;2
"5";14;0,656079;108915;3;6;2
"6";15;0,73194;70307;4;8;2
"7";16;0,718915;123461;4;8;2
"8";17;0,775393;159717;5;9;3
"9";18;0,785864;117345;5;9;3
"10";19;0,804895;145593;5;9;3
"11";26;0,785207;97031;5;9;3
"12";27;0,850512;123863;5;10;3
"13";28;0,88034;74352;5;10;3
"14";29;0,816543;132592;5;10;3
"15";30;0,738568;122553;4;8;2
"16";31;0,791577;96794;5;9;3
"17";32;0,875378;76217;5;10;3
"18";41;0,793292;177423;5;9;3
"19";42;0,79319;200724;5;9;3
"20";43;0,793327;161579;5;9;3
"21";44;0,774951;96958;5;9;3
"22";45;0,840214;107338;5;10;3
"23";46;0,812635;179190;5;9;3
"24";47;0,836037;102565;5;10;3
"25";48;0,867364;140132;5;10;3
"26";49;0,869895;55650;5;10;3
"27";61;0,865835;300260;5;10;3
"28";62;0,859059;142166;5;10;3
"29";63;0,984202;111133;5;10;3
"30";64;0,94672;147436;5;10;3
"31";65;0,952653;113631;5;10;3
"32";66;0,922806;135266;5;10;3
"33";67;0,913224;141290;5;10;3
"34";68;0,848535;167151;5;10;3
"35";69;0,851008;40006;5;10;3
"36";73;0,754385;85143;5;9;3
"37";74;0,752015;51674;5;9;3
"38";75;0,836265;137992;5;10;3
"39";76;0,795292;56343;5;9;3
"40";77;0,450132;135152;1;2;1
"41";78;0,800986;16123;5;9;3
"42";79;0,766914;93088;5;9;3
"43";80;0,76462;88648;5;9;3
"44";81;0,732631;62233;4;8;2
"45";82;0,78569;128803;5;9;3
"46";83;0,787397;123307;5;9;3
"47";84;0,786754;92061;5;9;3
"48";85;0,787373;80419;5;9;3
"49";86;0,754728;28056;5;9;3
"50";91;0,733894;193956;4;8;2
"51";92;0,738483;118252;4;8;2
"52";93;0,757809;138240;5;9;3
"53";94;0,7851;120762;5;9;3
"54";95;0,756583;112515;5;9;3
"55";96;0,73251;102769;4;8;2
"56";101;0,685931;42212;4;7;2
"57";102;0,685931;40467;4;7;2
"58";103;0,685931;101892;4;7;2
"59";104;0,685931;40460;4;7;2
"60";105;0,685931;49142;4;7;2
"61";106;0,685931;11946;4;7;2
"62";107;0,685931;56991;4;7;2
"63";108;0,685931;18250;4;7;2
"64";109;0,685931;47187;4;7;2
"65";120;0,685931;66003;4;7;2
"66";121;0,685931;99062;4;7;2
"67";122;0,685921;118158;4;7;2
