"";"PLZ3";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";10;0,531037;120818;2;4;2
"2";11;0,531527;196518;3;5;2
"3";12;0,531766;83185;3;5;2
"4";13;0,531295;113332;3;5;2
"5";14;0,642507;108915;4;7;2
"6";15;0,745755;70307;4;8;2
"7";16;0,727252;123461;4;8;2
"8";17;0,73934;159717;4;8;2
"9";18;0,767387;117345;5;9;3
"10";19;0,829042;145593;5;10;3
"11";26;0,782988;97031;5;9;3
"12";27;0,836264;123863;5;10;3
"13";28;0,852257;74352;5;10;3
"14";29;0,822662;132592;5;9;3
"15";30;0,773754;122553;5;9;3
"16";31;0,849261;96794;5;10;3
"17";32;0,896696;76217;5;10;3
"18";41;0,779725;177423;5;9;3
"19";42;0,779651;200724;5;9;3
"20";43;0,779713;161579;5;9;3
"21";44;0,751584;96958;5;9;3
"22";45;0,841042;107338;5;10;3
"23";46;0,81201;179190;5;9;3
"24";47;0,779971;102565;5;9;3
"25";48;0,841917;140132;5;10;3
"26";49;0,880214;55650;5;10;3
"27";61;0,874732;300260;5;10;3
"28";62;0,873984;142166;5;10;3
"29";63;0,965505;111133;5;10;3
"30";64;0,959382;147436;5;10;3
"31";65;0,954669;113631;5;10;3
"32";66;0,94043;135266;5;10;3
"33";67;0,922242;141290;5;10;3
"34";68;0,85696;167151;5;10;3
"35";69;0,846586;40006;5;10;3
"36";73;0,756341;85143;5;9;3
"37";74;0,789038;51674;5;9;3
"38";75;0,832832;137992;5;10;3
"39";76;0,714514;56343;4;8;2
"40";77;0,404113;135152;1;2;1
"41";78;0,778139;16123;5;9;3
"42";79;0,757596;93088;5;9;3
"43";80;0,765104;88648;5;9;3
"44";81;0,71741;62233;4;8;2
"45";82;0,775408;128803;5;9;3
"46";83;0,771768;123307;5;9;3
"47";84;0,779944;92061;5;9;3
"48";85;0,755047;80419;5;9;3
"49";86;0,739702;28056;4;8;2
"50";91;0,69484;193956;4;7;2
"51";92;0,71434;118252;4;8;2
"52";93;0,746436;138240;4;8;2
"53";94;0,780156;120762;5;9;3
"54";95;0,763816;112515;5;9;3
"55";96;0,728264;102769;4;8;2
"56";101;0,701033;42212;4;8;2
"57";102;0,701033;40467;4;8;2
"58";103;0,701033;101892;4;8;2
"59";104;0,701033;40460;4;8;2
"60";105;0,701033;49142;4;8;2
"61";106;0,701033;11946;4;8;2
"62";107;0,701033;56991;4;8;2
"63";108;0,701033;18250;4;8;2
"64";109;0,701033;47187;4;8;2
"65";120;0,701033;66003;4;8;2
"66";121;0,701033;99062;4;8;2
"67";122;0,701025;118158;4;8;2
"68";123;0,701035;172351;4;8;2
"69";124;0,701033;133548;4;8;2
"70";125;0,700568;530173;4;7;2
"71";126;0,701076;238857;4;8;2
"72";130;0,701034;163485;4;8;2
"73";131;0,70104;295578;4;8;2
"74";133;0,701033;55234;4;8;2
"75";134;0,700986;188306;4;7;2
"76";135;0,701054;411591;4;8;2
"77";136;0,701033;42436;4;8;2
"78";140;0,70101;167264;4;7;2
"79";141;0,700916;383375;4;7;2
"80";144;0,570826;167141;3;5;2
"81";145;0,618716;139759;3;6;2
"82";146;0,825359;110986;5;9;3
"83";147;0,911559;148233;5;10;3
"84";148;0,689894;30436;4;7;2
"85";149;0,828387;97735;5;9;3
"86";152;0,864678;72717;5;10;3
"87";153;0,833172;152872;5;10;3
"88";155;0,83015;104130;5;10;3
"89";157;0,700849;100676;4;7;2
"90";158;0,818113;135490;5;9;3
"91";159;0,76388;51665;5;9;3
"92";162;0,91584;110813;5;10;3
"93";163;0,828419;149758;5;9;3
"94";165;0,752955;107291;5;9;3
"95";167;0,794168;98748;5;9;3
"96";168;0,961895;84070;5;10;3
"97";169;0,989013;42299;5;10;3
"98";170;0,900028;105331;5;10;3
"99";171;0,945229;111274;5;10;3
"100";172;0,962424;132440;5;10;3
"101";173;1;106197;5;10;3
"102";174;0,916852;118490;5;10;3
"103";175;0,903685;12560;5;10;3
"104";180;0,824782;55467;5;9;3
"105";181;0,829446;192231;5;10;3
"106";182;0,898622;131782;5;10;3
"107";183;0,975967;51444;5;10;3
"108";184;0,965953;81890;5;10;3
"109";185;0,958503;85266;5;10;3
"110";186;0,918254;4558;5;10;3
"111";190;0,858906;141273;5;10;3
"112";192;0,851783;114956;5;10;3
"113";193;0,954722;125178;5;10;3
"114";194;0,957296;17487;5;10;3
"115";200;0,434464;10145;2;3;2
"116";201;0,434464;10221;2;3;2
"117";202;0,434464;14401;2;3;2
"118";203;0,434464;11784;2;3;2
"119";204;0,434464;36094;2;3;2
"120";205;0,434464;39522;2;3;2
"121";210;0,437108;487076;2;3;2
"122";211;0,434472;287495;2;3;2
"123";212;0,485932;147736;2;4;2
"124";213;0,620751;162176;3;6;2
"125";214;0,547359;157101;3;5;2
"126";215;0,594648;76432;3;6;2
"127";216;0,578475;155682;3;5;2
"128";217;0,689553;107575;4;7;2
"129";220;0,43446;64593;2;3;2
"130";221;0,431775;206909;2;3;2
"131";222;0,434464;13812;2;3;2
"132";223;0,434502;240230;2;3;2
"133";224;0,434906;97936;2;3;2
"134";225;0,434751;155540;2;3;2
"135";226;0,434464;31409;2;3;2
"136";227;0,434464;28859;2;3;2
"137";228;0,52129;140240;2;4;2
"138";229;0,420858;109222;1;2;1
"139";235;0,847221;211867;5;10;3
"140";236;0,746261;94476;4;8;2
"141";237;0,784412;145079;5;9;3
"142";238;0,570238;136218;3;5;2
"143";239;0,873642;141394;5;10;3
"144";241;0,727605;265463;4;8;2
"145";242;0,684354;128844;4;7;2
"146";243;0,741582;97129;4;8;2
"147";244;0,783085;4748;5;9;3
"148";245;0,721785;182255;4;8;2
"149";246;0,647189;63374;4;7;2
"150";247;0,675462;72199;4;7;2
"151";248;0,742024;101849;4;8;2
"152";249;0,816666;169135;5;9;3
"153";253;0,601225;110595;3;6;2
"154";254;0,512699;181362;2;4;2
"155";255;0,733065;114884;4;8;2
"156";256;0,813902;4482;5;9;3
"157";257;0,833317;115266;5;10;3
"158";258;0,772833;108960;5;9;3
"159";259;0,721166;54939;4;8;2
"160";261;0,657247;267173;4;7;2
"161";262;0,70489;53531;4;8;2
"162";263;0,882276;124257;5;10;3
"163";264;0,826853;104388;5;9;3
"164";265;0,920064;75864;5;10;3
"165";266;0,858674;169125;5;10;3
"166";267;0,863635;107640;5;10;3
"167";268;0,854396;174105;5;10;3
"168";269;0,706396;85927;4;8;2
"169";272;0,632945;111034;3;6;2
"170";273;0,680453;144458;4;7;2
"171";274;0,720743;152754;4;8;2
"172";275;0,928721;119651;5;10;3
"173";276;0,750765;103807;5;9;3
"174";277;0,756966;205814;5;9;3
"175";278;0,669864;20237;4;7;2
"176";281;0,576139;70960;3;5;2
"177";282;0,576163;153904;3;5;2
"178";283;0,575967;189920;3;5;2
"179";287;0,586297;142557;3;6;2
"180";288;0,583767;172764;3;6;2
"181";292;0,78947;68993;5;9;3
"182";293;0,726348;145998;4;8;2
"183";294;0,936924;78833;5;10;3
"184";295;0,811205;89090;5;9;3
"185";296;0,776287;130919;5;9;3
"186";301;0,598056;101289;3;6;2
"187";304;0,597952;143523;3;6;2
"188";305;0,597752;132723;3;6;2
"189";306;0,597678;142249;3;6;2
"190";308;0,547453;186544;3;5;2
"191";309;0,514824;192291;2;4;2
"192";310;0,685147;74144;4;7;2
"193";311;0,681463;217804;4;7;2
"194";312;0,642944;135088;4;7;2
"195";313;0,547561;72826;3;5;2
"196";315;0,637969;171975;3;6;2
"197";316;0,730586;116105;4;8;2
"198";317;0,747898;104451;5;9;3
"199";318;0,703516;118839;4;8;2
"200";320;0,618215;65338;3;6;2
