"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",3101,"Braunschweig, Stadt",248502,0.429673,1,1,1
"2",3102,"Salzgitter, Stadt",98966,0.640289,2,4,2
"3",3103,"Wolfsburg, Stadt",123027,0.270044,1,1,1
"4",3151,"Gifhorn",172541,0.58962,1,2,1
"5",3152,"Göttingen",250220,0.591198,2,3,2
"6",3153,"Goslar",137256,0.758261,4,8,2
"7",3154,"Helmstedt",90908,0.672232,3,5,2
"8",3155,"Northeim",133905,0.732281,4,7,2
"9",3156,"Osterode am Harz",73793,0.731491,3,6,2
"10",3157,"Peine",130601,0.65905,3,5,2
"11",3158,"Wolfenbüttel",120035,0.599923,2,3,2
"12",3241,"Region Hannover",1128037,0.555564,1,2,1
"13",3251,"Diepholz",211093,0.62567,2,4,2
"14",3252,"Hameln-Pyrmont",147813,0.739794,4,7,2
"15",3254,"Hildesheim",274554,0.622613,2,3,2
"16",3255,"Holzminden",71438,0.758374,4,8,2
"17",3256,"Nienburg (Weser)",119631,0.792878,5,9,3
"18",3257,"Schaumburg",155847,0.675552,3,6,2
"19",3351,"Celle",176157,0.746377,4,8,2
"20",3352,"Cuxhaven",196787,0.764049,4,8,2
"21",3353,"Harburg",245199,0.45886,1,1,1
"22",3354,"Lüchow-Dannenberg",48728,0.832015,5,9,3
"23",3355,"Lüneburg",178122,0.619183,2,3,2
"24",3356,"Osterholz",111484,0.592131,2,3,2
"25",3357,"Rotenburg (Wümme)",161842,0.696083,3,6,2
"26",3358,"Heidekreis",136200,0.71833,3,6,2
"27",3359,"Stade",197448,0.551424,1,1,1
"28",3360,"Uelzen",92533,0.77102,4,8,2
"29",3361,"Verden",133215,0.555437,1,2,1
"30",3401,"Delmenhorst, Stadt",74804,0.858875,5,10,3
"31",3402,"Emden, Stadt",50016,0.737489,4,7,2
"32",3403,"Oldenburg (Oldenburg), Stadt",160907,0.58271,1,2,1
"33",3404,"Osnabrück, Stadt",156897,0.555645,1,2,1
"34",3405,"Wilhelmshaven, Stadt",75534,0.846666,5,10,3
"35",3451,"Ammerland",119917,0.650059,2,4,2
"36",3452,"Aurich",187998,0.847047,5,10,3
"37",3453,"Cloppenburg",162350,0.777425,5,9,3
"38",3454,"Emsland",315757,0.675848,3,6,2
"39",3455,"Friesland",96937,0.774387,5,9,3
"40",3456,"Grafschaft Bentheim",134329,0.734861,4,7,2
"41",3457,"Leer",165809,0.842278,5,10,3
"42",3458,"Oldenburg",126798,0.653194,3,5,2
"43",3459,"Osnabrück",351316,0.63693,2,4,2
"44",3460,"Vechta",136184,0.671233,3,5,2
"45",3461,"Wesermarsch",88765,0.674268,3,5,2
"46",3462,"Wittmund",56539,0.893139,5,10,3
