"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",3101,"Braunschweig, Stadt",248502,0.489993,1,1,1
"2",3102,"Salzgitter, Stadt",98966,0.747242,3,5,2
"3",3103,"Wolfsburg, Stadt",123027,0.379455,1,1,1
"4",3151,"Gifhorn",172541,0.645602,1,2,1
"5",3152,"Göttingen",250220,0.629034,1,2,1
"6",3153,"Goslar",137256,0.819462,4,8,2
"7",3154,"Helmstedt",90908,0.729997,2,4,2
"8",3155,"Northeim",133905,0.784331,3,6,2
"9",3156,"Osterode am Harz",73793,0.839535,4,8,2
"10",3157,"Peine",130601,0.709845,2,4,2
"11",3158,"Wolfenbüttel",120035,0.687483,2,3,2
"12",3241,"Region Hannover",1128037,0.639881,1,2,1
"13",3251,"Diepholz",211093,0.683078,2,3,2
"14",3252,"Hameln-Pyrmont",147813,0.790204,3,6,2
"15",3254,"Hildesheim",274554,0.705824,2,3,2
"16",3255,"Holzminden",71438,0.838618,4,8,2
"17",3256,"Nienburg (Weser)",119631,0.806976,4,8,2
"18",3257,"Schaumburg",155847,0.784601,3,6,2
"19",3351,"Celle",176157,0.779606,3,6,2
"20",3352,"Cuxhaven",196787,0.80199,4,7,2
"21",3353,"Harburg",245199,0.57147,1,1,1
"22",3354,"Lüchow-Dannenberg",48728,0.917874,5,9,3
"23",3355,"Lüneburg",178122,0.716208,2,4,2
"24",3356,"Osterholz",111484,0.712299,2,4,2
"25",3357,"Rotenburg (Wümme)",161842,0.802859,4,7,2
"26",3358,"Heidekreis",136200,0.812125,4,8,2
"27",3359,"Stade",197448,0.652292,1,2,1
"28",3360,"Uelzen",92533,0.841588,5,9,3
"29",3361,"Verden",133215,0.627913,1,1,1
"30",3401,"Delmenhorst, Stadt",74804,0.924893,5,10,3
"31",3402,"Emden, Stadt",50016,0.84416,5,9,3
"32",3403,"Oldenburg (Oldenburg), Stadt",160907,0.691295,2,3,2
"33",3404,"Osnabrück, Stadt",156897,0.656342,1,2,1
"34",3405,"Wilhelmshaven, Stadt",75534,0.922431,5,10,3
"35",3451,"Ammerland",119917,0.767541,3,6,2
"36",3452,"Aurich",187998,0.948931,5,10,3
"37",3453,"Cloppenburg",162350,0.863297,5,9,3
"38",3454,"Emsland",315757,0.744691,3,5,2
"39",3455,"Friesland",96937,0.792089,4,7,2
"40",3456,"Grafschaft Bentheim",134329,0.793801,4,7,2
"41",3457,"Leer",165809,0.949813,5,10,3
"42",3458,"Oldenburg",126798,0.736633,3,5,2
"43",3459,"Osnabrück",351316,0.706576,2,3,2
"44",3460,"Vechta",136184,0.737926,3,5,2
"45",3461,"Wesermarsch",88765,0.755024,3,5,2
"46",3462,"Wittmund",56539,0.956533,5,10,3
