"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",3101,"Braunschweig, Stadt",248502,0.447053,1,1,1
"2",3102,"Salzgitter, Stadt",98966,0.658045,2,4,2
"3",3103,"Wolfsburg, Stadt",123027,0.34815,1,1,1
"4",3151,"Gifhorn",172541,0.607724,1,2,1
"5",3152,"Göttingen",250220,0.560222,1,1,1
"6",3153,"Goslar",137256,0.769078,4,8,2
"7",3154,"Helmstedt",90908,0.686429,3,5,2
"8",3155,"Northeim",133905,0.724717,3,6,2
"9",3156,"Osterode am Harz",73793,0.772002,5,9,3
"10",3157,"Peine",130601,0.656452,2,3,2
"11",3158,"Wolfenbüttel",120035,0.63273,2,3,2
"12",3241,"Region Hannover",1128037,0.571301,1,2,1
"13",3251,"Diepholz",211093,0.657807,2,4,2
"14",3252,"Hameln-Pyrmont",147813,0.739209,4,7,2
"15",3254,"Hildesheim",274554,0.690315,3,5,2
"16",3255,"Holzminden",71438,0.767622,4,8,2
"17",3256,"Nienburg (Weser)",119631,0.737127,4,7,2
"18",3257,"Schaumburg",155847,0.713914,3,6,2
"19",3351,"Celle",176157,0.737678,4,7,2
"20",3352,"Cuxhaven",196787,0.76744,4,8,2
"21",3353,"Harburg",245199,0.523946,1,1,1
"22",3354,"Lüchow-Dannenberg",48728,0.852339,5,9,3
"23",3355,"Lüneburg",178122,0.63397,2,3,2
"24",3356,"Osterholz",111484,0.643322,2,3,2
"25",3357,"Rotenburg (Wümme)",161842,0.719142,3,6,2
"26",3358,"Heidekreis",136200,0.768931,4,8,2
"27",3359,"Stade",197448,0.61935,2,3,2
"28",3360,"Uelzen",92533,0.78094,5,9,3
"29",3361,"Verden",133215,0.594167,1,2,1
"30",3401,"Delmenhorst, Stadt",74804,0.893643,5,10,3
"31",3402,"Emden, Stadt",50016,0.754632,4,7,2
"32",3403,"Oldenburg (Oldenburg), Stadt",160907,0.607109,1,2,1
"33",3404,"Osnabrück, Stadt",156897,0.612778,1,2,1
"34",3405,"Wilhelmshaven, Stadt",75534,0.85852,5,10,3
"35",3451,"Ammerland",119917,0.657174,2,4,2
"36",3452,"Aurich",187998,0.866428,5,10,3
"37",3453,"Cloppenburg",162350,0.80976,5,9,3
"38",3454,"Emsland",315757,0.691092,3,5,2
"39",3455,"Friesland",96937,0.73638,3,6,2
"40",3456,"Grafschaft Bentheim",134329,0.768391,4,8,2
"41",3457,"Leer",165809,0.88302,5,10,3
"42",3458,"Oldenburg",126798,0.684051,3,5,2
"43",3459,"Osnabrück",351316,0.662242,2,4,2
"44",3460,"Vechta",136184,0.673143,3,5,2
"45",3461,"Wesermarsch",88765,0.709757,3,6,2
"46",3462,"Wittmund",56539,0.860193,5,10,3
