"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",3101,"Braunschweig, Stadt",248502,0.415969,1,1,1
"2",3102,"Salzgitter, Stadt",98966,0.62706,3,5,2
"3",3103,"Wolfsburg, Stadt",123027,0.27769,1,1,1
"4",3151,"Gifhorn",172541,0.566061,1,2,1
"5",3152,"Göttingen",250220,0.557675,1,2,1
"6",3153,"Goslar",137256,0.708742,4,7,2
"7",3154,"Helmstedt",90908,0.61683,3,5,2
"8",3155,"Northeim",133905,0.691577,3,6,2
"9",3156,"Osterode am Harz",73793,0.709535,4,7,2
"10",3157,"Peine",130601,0.606702,2,3,2
"11",3158,"Wolfenbüttel",120035,0.587873,2,3,2
"12",3241,"Region Hannover",1128037,0.527183,1,2,1
"13",3251,"Diepholz",211093,0.616644,2,4,2
"14",3252,"Hameln-Pyrmont",147813,0.711455,4,8,2
"15",3254,"Hildesheim",274554,0.588945,2,3,2
"16",3255,"Holzminden",71438,0.732982,4,8,2
"17",3256,"Nienburg (Weser)",119631,0.697099,3,6,2
"18",3257,"Schaumburg",155847,0.679531,3,6,2
"19",3351,"Celle",176157,0.731511,4,8,2
"20",3352,"Cuxhaven",196787,0.754289,5,9,3
"21",3353,"Harburg",245199,0.465789,1,1,1
"22",3354,"Lüchow-Dannenberg",48728,0.807504,5,9,3
"23",3355,"Lüneburg",178122,0.608811,2,4,2
"24",3356,"Osterholz",111484,0.58284,2,3,2
"25",3357,"Rotenburg (Wümme)",161842,0.682881,3,6,2
"26",3358,"Heidekreis",136200,0.709414,4,7,2
"27",3359,"Stade",197448,0.582266,2,3,2
"28",3360,"Uelzen",92533,0.719796,4,8,2
"29",3361,"Verden",133215,0.506511,1,1,1
"30",3401,"Delmenhorst, Stadt",74804,0.848323,5,10,3
"31",3402,"Emden, Stadt",50016,0.703987,4,7,2
"32",3403,"Oldenburg (Oldenburg), Stadt",160907,0.566975,1,2,1
"33",3404,"Osnabrück, Stadt",156897,0.548175,1,2,1
"34",3405,"Wilhelmshaven, Stadt",75534,0.817654,5,10,3
"35",3451,"Ammerland",119917,0.654742,3,5,2
"36",3452,"Aurich",187998,0.844143,5,10,3
"37",3453,"Cloppenburg",162350,0.769538,5,9,3
"38",3454,"Emsland",315757,0.653294,3,5,2
"39",3455,"Friesland",96937,0.768418,5,9,3
"40",3456,"Grafschaft Bentheim",134329,0.715548,4,8,2
"41",3457,"Leer",165809,0.84303,5,10,3
"42",3458,"Oldenburg",126798,0.61084,2,4,2
"43",3459,"Osnabrück",351316,0.614576,2,4,2
"44",3460,"Vechta",136184,0.642219,3,5,2
"45",3461,"Wesermarsch",88765,0.654809,3,6,2
"46",3462,"Wittmund",56539,0.862871,5,10,3
