"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",3101,"Braunschweig, Stadt",248502,0.439202,1,1,1
"2",3102,"Salzgitter, Stadt",98966,0.664424,3,5,2
"3",3103,"Wolfsburg, Stadt",123027,0.298555,1,1,1
"4",3151,"Gifhorn",172541,0.583516,1,2,1
"5",3152,"Göttingen",250220,0.540214,1,1,1
"6",3153,"Goslar",137256,0.745497,4,8,2
"7",3154,"Helmstedt",90908,0.687682,3,5,2
"8",3155,"Northeim",133905,0.703629,3,6,2
"9",3156,"Osterode am Harz",73793,0.734124,4,7,2
"10",3157,"Peine",130601,0.65104,2,4,2
"11",3158,"Wolfenbüttel",120035,0.591715,1,2,1
"12",3241,"Region Hannover",1128037,0.56193,1,2,1
"13",3251,"Diepholz",211093,0.635701,2,3,2
"14",3252,"Hameln-Pyrmont",147813,0.72099,4,7,2
"15",3254,"Hildesheim",274554,0.676026,3,5,2
"16",3255,"Holzminden",71438,0.776024,4,8,2
"17",3256,"Nienburg (Weser)",119631,0.738044,4,7,2
"18",3257,"Schaumburg",155847,0.684606,3,5,2
"19",3351,"Celle",176157,0.716533,4,7,2
"20",3352,"Cuxhaven",196787,0.774642,4,8,2
"21",3353,"Harburg",245199,0.4973,1,1,1
"22",3354,"Lüchow-Dannenberg",48728,0.840652,5,10,3
"23",3355,"Lüneburg",178122,0.624173,2,3,2
"24",3356,"Osterholz",111484,0.640431,2,4,2
"25",3357,"Rotenburg (Wümme)",161842,0.695865,3,6,2
"26",3358,"Heidekreis",136200,0.775298,4,8,2
"27",3359,"Stade",197448,0.615079,2,3,2
"28",3360,"Uelzen",92533,0.749964,4,8,2
"29",3361,"Verden",133215,0.588447,1,2,1
"30",3401,"Delmenhorst, Stadt",74804,0.890564,5,10,3
"31",3402,"Emden, Stadt",50016,0.794101,5,9,3
"32",3403,"Oldenburg (Oldenburg), Stadt",160907,0.603593,1,2,1
"33",3404,"Osnabrück, Stadt",156897,0.604263,2,3,2
"34",3405,"Wilhelmshaven, Stadt",75534,0.863099,5,10,3
"35",3451,"Ammerland",119917,0.625495,2,3,2
"36",3452,"Aurich",187998,0.862186,5,10,3
"37",3453,"Cloppenburg",162350,0.800482,5,9,3
"38",3454,"Emsland",315757,0.700759,3,6,2
"39",3455,"Friesland",96937,0.707319,3,6,2
"40",3456,"Grafschaft Bentheim",134329,0.778975,5,9,3
"41",3457,"Leer",165809,0.858427,5,10,3
"42",3458,"Oldenburg",126798,0.653543,2,4,2
"43",3459,"Osnabrück",351316,0.655494,2,4,2
"44",3460,"Vechta",136184,0.662956,3,5,2
"45",3461,"Wesermarsch",88765,0.705783,3,6,2
"46",3462,"Wittmund",56539,0.824388,5,9,3
