"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",3101,"Braunschweig, Stadt",248502,0.456096,1,1,1
"2",3102,"Salzgitter, Stadt",98966,0.697637,2,4,2
"3",3103,"Wolfsburg, Stadt",123027,0.352184,1,1,1
"4",3151,"Gifhorn",172541,0.60805,1,2,1
"5",3152,"Göttingen",250220,0.581058,1,1,1
"6",3153,"Goslar",137256,0.757734,4,7,2
"7",3154,"Helmstedt",90908,0.698324,3,5,2
"8",3155,"Northeim",133905,0.754529,4,7,2
"9",3156,"Osterode am Harz",73793,0.787413,4,8,2
"10",3157,"Peine",130601,0.685115,2,4,2
"11",3158,"Wolfenbüttel",120035,0.629742,1,2,1
"12",3241,"Region Hannover",1128037,0.596125,1,2,1
"13",3251,"Diepholz",211093,0.672869,2,3,2
"14",3252,"Hameln-Pyrmont",147813,0.747327,3,6,2
"15",3254,"Hildesheim",274554,0.700048,3,5,2
"16",3255,"Holzminden",71438,0.749906,4,7,2
"17",3256,"Nienburg (Weser)",119631,0.749856,4,7,2
"18",3257,"Schaumburg",155847,0.714408,3,6,2
"19",3351,"Celle",176157,0.770542,4,8,2
"20",3352,"Cuxhaven",196787,0.784385,4,8,2
"21",3353,"Harburg",245199,0.549261,1,1,1
"22",3354,"Lüchow-Dannenberg",48728,0.901634,5,10,3
"23",3355,"Lüneburg",178122,0.656636,2,3,2
"24",3356,"Osterholz",111484,0.664045,2,3,2
"25",3357,"Rotenburg (Wümme)",161842,0.715918,3,6,2
"26",3358,"Heidekreis",136200,0.806613,4,8,2
"27",3359,"Stade",197448,0.620677,1,2,1
"28",3360,"Uelzen",92533,0.781754,4,8,2
"29",3361,"Verden",133215,0.604347,1,2,1
"30",3401,"Delmenhorst, Stadt",74804,0.893047,5,10,3
"31",3402,"Emden, Stadt",50016,0.810828,5,9,3
"32",3403,"Oldenburg (Oldenburg), Stadt",160907,0.641406,2,3,2
"33",3404,"Osnabrück, Stadt",156897,0.642061,2,3,2
"34",3405,"Wilhelmshaven, Stadt",75534,0.900754,5,10,3
"35",3451,"Ammerland",119917,0.687384,2,4,2
"36",3452,"Aurich",187998,0.89685,5,10,3
"37",3453,"Cloppenburg",162350,0.809409,5,9,3
"38",3454,"Emsland",315757,0.709617,3,5,2
"39",3455,"Friesland",96937,0.748409,3,6,2
"40",3456,"Grafschaft Bentheim",134329,0.824694,5,9,3
"41",3457,"Leer",165809,0.894289,5,10,3
"42",3458,"Oldenburg",126798,0.71352,3,5,2
"43",3459,"Osnabrück",351316,0.693208,2,4,2
"44",3460,"Vechta",136184,0.714966,3,6,2
"45",3461,"Wesermarsch",88765,0.702871,3,5,2
"46",3462,"Wittmund",56539,0.851212,5,9,3
