"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",3101,"Braunschweig, Stadt",248502,0.450613,1,1,1
"2",3102,"Salzgitter, Stadt",98966,0.698262,3,5,2
"3",3103,"Wolfsburg, Stadt",123027,0.331362,1,1,1
"4",3151,"Gifhorn",172541,0.587022,1,1,1
"5",3152,"Göttingen",250220,0.587661,1,2,1
"6",3153,"Goslar",137256,0.74869,3,6,2
"7",3154,"Helmstedt",90908,0.677647,2,4,2
"8",3155,"Northeim",133905,0.757876,4,7,2
"9",3156,"Osterode am Harz",73793,0.747906,3,6,2
"10",3157,"Peine",130601,0.715226,3,5,2
"11",3158,"Wolfenbüttel",120035,0.621292,1,2,1
"12",3241,"Region Hannover",1128037,0.589409,1,2,1
"13",3251,"Diepholz",211093,0.646277,2,3,2
"14",3252,"Hameln-Pyrmont",147813,0.763579,4,7,2
"15",3254,"Hildesheim",274554,0.660955,2,4,2
"16",3255,"Holzminden",71438,0.784597,4,8,2
"17",3256,"Nienburg (Weser)",119631,0.787166,4,8,2
"18",3257,"Schaumburg",155847,0.720685,3,6,2
"19",3351,"Celle",176157,0.758724,4,7,2
"20",3352,"Cuxhaven",196787,0.797729,5,9,3
"21",3353,"Harburg",245199,0.515915,1,1,1
"22",3354,"Lüchow-Dannenberg",48728,0.913909,5,10,3
"23",3355,"Lüneburg",178122,0.659167,2,3,2
"24",3356,"Osterholz",111484,0.657284,2,3,2
"25",3357,"Rotenburg (Wümme)",161842,0.746103,3,6,2
"26",3358,"Heidekreis",136200,0.795394,5,9,3
"27",3359,"Stade",197448,0.637237,2,3,2
"28",3360,"Uelzen",92533,0.792758,4,8,2
"29",3361,"Verden",133215,0.613868,1,2,1
"30",3401,"Delmenhorst, Stadt",74804,0.903909,5,10,3
"31",3402,"Emden, Stadt",50016,0.766158,4,8,2
"32",3403,"Oldenburg (Oldenburg), Stadt",160907,0.632386,2,3,2
"33",3404,"Osnabrück, Stadt",156897,0.605647,1,2,1
"34",3405,"Wilhelmshaven, Stadt",75534,0.884751,5,9,3
"35",3451,"Ammerland",119917,0.682031,2,4,2
"36",3452,"Aurich",187998,0.891597,5,10,3
"37",3453,"Cloppenburg",162350,0.825194,5,9,3
"38",3454,"Emsland",315757,0.72887,3,6,2
"39",3455,"Friesland",96937,0.791048,4,8,2
"40",3456,"Grafschaft Bentheim",134329,0.759344,4,7,2
"41",3457,"Leer",165809,0.887402,5,10,3
"42",3458,"Oldenburg",126798,0.687041,3,5,2
"43",3459,"Osnabrück",351316,0.662734,2,4,2
"44",3460,"Vechta",136184,0.702289,3,5,2
"45",3461,"Wesermarsch",88765,0.705029,3,5,2
"46",3462,"Wittmund",56539,0.901987,5,10,3
