"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",3101,"Braunschweig, Stadt",248502,0.413455,1,1,1
"2",3102,"Salzgitter, Stadt",98966,0.672209,3,5,2
"3",3103,"Wolfsburg, Stadt",123027,0.275773,1,1,1
"4",3151,"Gifhorn",172541,0.539907,1,2,1
"5",3152,"Göttingen",250220,0.534573,1,1,1
"6",3153,"Goslar",137256,0.772324,5,9,3
"7",3154,"Helmstedt",90908,0.667761,3,5,2
"8",3155,"Northeim",133905,0.72166,4,7,2
"9",3156,"Osterode am Harz",73793,0.764729,4,8,2
"10",3157,"Peine",130601,0.626269,2,4,2
"11",3158,"Wolfenbüttel",120035,0.583468,2,3,2
"12",3241,"Region Hannover",1128037,0.551246,1,2,1
"13",3251,"Diepholz",211093,0.611509,2,3,2
"14",3252,"Hameln-Pyrmont",147813,0.705639,4,7,2
"15",3254,"Hildesheim",274554,0.673337,3,6,2
"16",3255,"Holzminden",71438,0.773097,5,9,3
"17",3256,"Nienburg (Weser)",119631,0.771231,4,8,2
"18",3257,"Schaumburg",155847,0.661585,3,5,2
"19",3351,"Celle",176157,0.696811,3,6,2
"20",3352,"Cuxhaven",196787,0.760784,4,8,2
"21",3353,"Harburg",245199,0.488026,1,1,1
"22",3354,"Lüchow-Dannenberg",48728,0.849335,5,10,3
"23",3355,"Lüneburg",178122,0.594227,2,3,2
"24",3356,"Osterholz",111484,0.620635,2,4,2
"25",3357,"Rotenburg (Wümme)",161842,0.673823,3,6,2
"26",3358,"Heidekreis",136200,0.73433,4,7,2
"27",3359,"Stade",197448,0.573206,1,2,1
"28",3360,"Uelzen",92533,0.750586,4,8,2
"29",3361,"Verden",133215,0.562619,1,2,1
"30",3401,"Delmenhorst, Stadt",74804,0.874699,5,10,3
"31",3402,"Emden, Stadt",50016,0.789367,5,9,3
"32",3403,"Oldenburg (Oldenburg), Stadt",160907,0.564476,1,2,1
"33",3404,"Osnabrück, Stadt",156897,0.593555,2,3,2
"34",3405,"Wilhelmshaven, Stadt",75534,0.850741,5,10,3
"35",3451,"Ammerland",119917,0.609461,2,3,2
"36",3452,"Aurich",187998,0.824567,5,10,3
"37",3453,"Cloppenburg",162350,0.737571,4,8,2
"38",3454,"Emsland",315757,0.668709,3,5,2
"39",3455,"Friesland",96937,0.703673,3,6,2
"40",3456,"Grafschaft Bentheim",134329,0.726896,4,7,2
"41",3457,"Leer",165809,0.809108,5,10,3
"42",3458,"Oldenburg",126798,0.629969,2,4,2
"43",3459,"Osnabrück",351316,0.644069,3,5,2
"44",3460,"Vechta",136184,0.631687,2,4,2
"45",3461,"Wesermarsch",88765,0.694358,3,6,2
"46",3462,"Wittmund",56539,0.794575,5,9,3
