"";"PLZ2";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1;0,656675;1239191;4;7;2
"2";2;0,850846;427838;5;10;3
"3";3;0,795792;295564;5;9;3
"4";4;0,826049;1221559;5;10;3
"5";6;0,95152;1298339;5;10;3
"6";7;0,703973;575515;4;8;2
"7";8;0,794999;603527;5;9;3
"8";9;0,758546;786494;5;9;3
"9";10;0,693461;408547;4;8;2
"10";12;0,692915;1358152;4;8;2
"11";13;0,693443;1156630;4;8;2
"12";14;0,684046;1244929;4;7;2
"13";15;0,769105;617550;5;9;3
"14";16;0,821088;592979;5;10;3
"15";17;1;586292;5;10;3
"16";18;0,909864;602638;5;10;3
"17";19;0,947118;398894;5;10;3
"18";20;0,335308;122167;1;2;1
"19";21;0,459407;1581273;2;3;2
"20";22;0,359871;1088750;1;2;1
"21";23;0,771829;729034;5;9;3
"22";24;0,736588;1084996;4;8;2
"23";25;0,679038;690488;4;7;2
"24";26;0,802466;1162010;5;9;3
"25";27;0,75142;857755;5;9;3
"26";28;0,574337;730105;3;5;2
"27";29;0,809249;513833;5;9;3
"28";30;0,559703;898619;3;5;2
"29";31;0,671853;1011232;4;7;2
"30";32;0,628356;874570;3;6;2
"31";33;0,567634;1066042;3;5;2
"32";34;0,612242;795391;3;6;2
"33";35;0,542737;902128;3;5;2
"34";36;0,590128;528999;3;6;2
"35";37;0,690007;734744;4;7;2
"36";38;0,585217;1159086;3;5;2
"37";39;0,915086;778683;5;10;3
"38";40;0,338041;980168;1;2;1
"39";41;0,608931;938198;3;6;2
"40";42;0,652444;869535;4;7;2
"41";44;0,722527;1255921;4;8;2
"42";45;0,702847;1540838;4;8;2
"43";46;0,713866;886193;4;8;2
"44";47;0,753;1297150;5;9;3
"45";48;0,539455;1170596;3;5;2
"46";49;0,68868;1206560;4;7;2
"47";50;0,478073;1069065;2;4;2
"48";51;0,46995;1066245;2;4;2
"49";52;0,638666;929599;3;6;2
"50";53;0,472669;1245805;2;4;2
"51";54;0,712279;505845;4;8;2
"52";55;0,446735;796458;2;3;2
"53";56;0,666036;843335;4;7;2
"54";57;0,592922;590649;3;6;2
"55";58;0,64966;922121;3;6;2
"56";59;0,678006;1129497;4;7;2
"57";60;0,234931;606395;1;1;1
"58";61;0,195682;446049;1;1;1
"59";63;0,477107;1252115;2;4;2
"60";64;0,377995;789690;1;2;1
"61";65;0,334252;1068844;1;2;1
"62";66;0,692913;1241353;4;7;2
"63";67;0,590295;1025389;3;6;2
"64";68;0,425095;591626;2;3;2
"65";69;0,272755;502347;1;1;1
"66";70;0,151567;807610;1;1;1
"67";71;0,246343;984370;1;1;1
"68";72;0,405818;1040150;1;2;1
"69";73;0,36025;993278;1;2;1
"70";74;0,418412;1042919;2;3;2
"71";75;0,484474;476412;2;4;2
"72";76;0,386998;1123023;1;2;1
"73";77;0,514909;473777;2;4;2
"74";78;0,514413;730211;2;4;2
"75";79;0,516365;1023546;3;5;2
"76";80;0,000151;617257;1;1;1
"77";81;0;803226;1;1;1
"78";82;0,132041;724394;1;1;1
"79";83;0,444607;751251;2;3;2
"80";84;0,470199;674737;2;4;2
"81";85;0,145532;1095575;1;1;1
"82";86;0,451752;1148457;2;3;2
"83";87;0,494379;515997;2;4;2
"84";88;0,414015;834675;2;3;2
"85";89;0,396232;753047;1;2;1
"86";90;0,44609;879487;2;3;2
"87";91;0,37474;988633;1;2;1
"88";92;0,572833;513234;3;5;2
"89";93;0,432316;582733;2;3;2
"90";94;0,625142;699723;3;6;2
"91";95;0,602881;497382;3;6;2
"92";96;0,545048;559044;3;5;2
"93";97;0,488299;1054618;2;4;2
"94";98;0,772701;304500;5;9;3
"95";99;0,814079;936234;5;10;3
