"";"PLZ2";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1;0,655613;1239191;3;6;2
"2";2;0,864524;427838;5;10;3
"3";3;0,813453;295564;5;10;3
"4";4;0,808499;1221559;5;9;3
"5";6;0,939021;1298339;5;10;3
"6";7;0,71657;575515;4;8;2
"7";8;0,805951;603527;5;9;3
"8";9;0,761197;786494;5;9;3
"9";10;0,704094;408547;4;8;2
"10";12;0,703539;1358152;4;7;2
"11";13;0,704081;1156630;4;8;2
"12";14;0,693863;1244929;4;7;2
"13";15;0,784058;617550;5;9;3
"14";16;0,840473;592979;5;10;3
"15";17;1;586292;5;10;3
"16";18;0,909502;602638;5;10;3
"17";19;0,919139;398894;5;10;3
"18";20;0,349689;122167;1;2;1
"19";21;0,466533;1581273;2;3;2
"20";22;0,370672;1088750;1;2;1
"21";23;0,782669;729034;5;9;3
"22";24;0,7384;1084996;4;8;2
"23";25;0,678526;690488;4;7;2
"24";26;0,820178;1162010;5;10;3
"25";27;0,779926;857755;5;9;3
"26";28;0,579001;730105;3;5;2
"27";29;0,812572;513833;5;9;3
"28";30;0,557268;898619;3;5;2
"29";31;0,680327;1011232;4;7;2
"30";32;0,653711;874570;3;6;2
"31";33;0,583275;1066042;3;5;2
"32";34;0,636651;795391;3;6;2
"33";35;0,554034;902128;3;5;2
"34";36;0,614996;528999;3;6;2
"35";37;0,698599;734744;4;7;2
"36";38;0,599373;1159086;3;5;2
"37";39;0,905516;778683;5;10;3
"38";40;0,35367;980168;1;2;1
"39";41;0,615365;938198;3;6;2
"40";42;0,669803;869535;4;7;2
"41";44;0,741999;1255921;4;8;2
"42";45;0,704587;1540838;4;8;2
"43";46;0,726326;886193;4;8;2
"44";47;0,757933;1297150;5;9;3
"45";48;0,555133;1170596;3;5;2
"46";49;0,689978;1206560;4;7;2
"47";50;0,475894;1069065;2;4;2
"48";51;0,470051;1066245;2;4;2
"49";52;0,633082;929599;3;6;2
"50";53;0,492125;1245805;2;4;2
"51";54;0,724562;505845;4;8;2
"52";55;0,466292;796458;2;3;2
"53";56;0,671057;843335;4;7;2
"54";57;0,600853;590649;3;6;2
"55";58;0,674971;922121;4;7;2
"56";59;0,683183;1129497;4;7;2
"57";60;0,237995;606395;1;1;1
"58";61;0,197111;446049;1;1;1
"59";63;0,48673;1252115;2;4;2
"60";64;0,377368;789690;1;2;1
"61";65;0,344189;1068844;1;2;1
"62";66;0,704192;1241353;4;8;2
"63";67;0,599538;1025389;3;6;2
"64";68;0,447839;591626;2;3;2
"65";69;0,278005;502347;1;1;1
"66";70;0,161472;807610;1;1;1
"67";71;0,25301;984370;1;1;1
"68";72;0,424897;1040150;2;3;2
"69";73;0,375048;993278;1;2;1
"70";74;0,444024;1042919;2;3;2
"71";75;0,483365;476412;2;4;2
"72";76;0,397558;1123023;1;2;1
"73";77;0,534962;473777;2;4;2
"74";78;0,535488;730211;2;4;2
"75";79;0,539895;1023546;3;5;2
"76";80;0,000145;617257;1;1;1
"77";81;0;803226;1;1;1
"78";82;0,134335;724394;1;1;1
"79";83;0,44378;751251;2;3;2
"80";84;0,482291;674737;2;4;2
"81";85;0,153517;1095575;1;1;1
"82";86;0,457944;1148457;2;3;2
"83";87;0,50477;515997;2;4;2
"84";88;0,420152;834675;1;2;1
"85";89;0,413751;753047;1;2;1
"86";90;0,44832;879487;2;3;2
"87";91;0,389015;988633;1;2;1
"88";92;0,592878;513234;3;5;2
"89";93;0,445242;582733;2;3;2
"90";94;0,631408;699723;3;6;2
"91";95;0,613125;497382;3;6;2
"92";96;0,561558;559044;3;5;2
"93";97;0,499933;1054618;2;4;2
"94";98;0,777145;304500;5;9;3
"95";99;0,797248;936234;5;9;3
