"";"PLZ2";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1;0,693825;1239191;4;8;2
"2";2;0,910705;427838;5;10;3
"3";3;0,804724;295564;5;9;3
"4";4;0,85114;1221559;5;10;3
"5";6;1;1298339;5;10;3
"6";7;0,759224;575515;5;9;3
"7";8;0,822305;603527;5;9;3
"8";9;0,802083;786494;5;9;3
"9";10;0,726467;408547;4;8;2
"10";12;0,725156;1358152;4;8;2
"11";13;0,726441;1156630;4;8;2
"12";14;0,709943;1244929;4;8;2
"13";15;0,775298;617550;5;9;3
"14";16;0,857728;592979;5;10;3
"15";17;0,965;586292;5;10;3
"16";18;0,872924;602638;5;10;3
"17";19;0,895882;398894;5;10;3
"18";20;0,417275;122167;2;3;2
"19";21;0,499502;1581273;2;4;2
"20";22;0,415699;1088750;2;3;2
"21";23;0,779316;729034;5;9;3
"22";24;0,712661;1084996;4;8;2
"23";25;0,667268;690488;4;7;2
"24";26;0,810354;1162010;5;9;3
"25";27;0,761426;857755;5;9;3
"26";28;0,607632;730105;3;6;2
"27";29;0,821425;513833;5;9;3
"28";30;0,546405;898619;3;5;2
"29";31;0,66399;1011232;4;7;2
"30";32;0,552076;874570;3;6;2
"31";33;0,518313;1066042;3;5;2
"32";34;0,665832;795391;4;7;2
"33";35;0,528836;902128;3;5;2
"34";36;0,616126;528999;3;6;2
"35";37;0,691784;734744;4;8;2
"36";38;0,621181;1159086;3;6;2
"37";39;0,971611;778683;5;10;3
"38";40;0,308575;980168;1;1;1
"39";41;0,534923;938198;3;5;2
"40";42;0,584931;869535;3;6;2
"41";44;0,662919;1255921;4;7;2
"42";45;0,636082;1540838;4;7;2
"43";46;0,641148;886193;4;7;2
"44";47;0,691153;1297150;4;8;2
"45";48;0,482317;1170596;2;4;2
"46";49;0,653833;1206560;4;7;2
"47";50;0,417727;1069065;2;3;2
"48";51;0,409447;1066245;2;3;2
"49";52;0,566216;929599;3;6;2
"50";53;0,419685;1245805;2;3;2
"51";54;0,668881;505845;4;7;2
"52";55;0,484555;796458;2;4;2
"53";56;0,647526;843335;4;7;2
"54";57;0,551354;590649;3;5;2
"55";58;0,596383;922121;3;6;2
"56";59;0,606917;1129497;3;6;2
"57";60;0,310594;606395;1;2;1
"58";61;0,196883;446049;1;1;1
"59";63;0,50473;1252115;3;5;2
"60";64;0,38526;789690;1;2;1
"61";65;0,359917;1068844;1;2;1
"62";66;0,737263;1241353;4;8;2
"63";67;0,621243;1025389;4;7;2
"64";68;0,467656;591626;2;4;2
"65";69;0,257295;502347;1;1;1
"66";70;0,162256;807610;1;1;1
"67";71;0,204517;984370;1;1;1
"68";72;0,379226;1040150;1;2;1
"69";73;0,328015;993278;1;2;1
"70";74;0,427832;1042919;2;3;2
"71";75;0,42275;476412;2;3;2
"72";76;0,378599;1123023;1;2;1
"73";77;0,473255;473777;2;4;2
"74";78;0,504548;730211;3;5;2
"75";79;0,487392;1023546;2;4;2
"76";80;0;617257;1;1;1
"77";81;2e-06;803226;1;1;1
"78";82;0,140212;724394;1;1;1
"79";83;0,393236;751251;1;2;1
"80";84;0,464069;674737;2;4;2
"81";85;0,17551;1095575;1;1;1
"82";86;0,441905;1148457;2;3;2
"83";87;0,486453;515997;2;4;2
"84";88;0,397662;834675;1;2;1
"85";89;0,394034;753047;1;2;1
"86";90;0,471357;879487;2;4;2
"87";91;0,371908;988633;1;2;1
"88";92;0,548327;513234;3;5;2
"89";93;0,44148;582733;2;3;2
"90";94;0,592264;699723;3;6;2
"91";95;0,607068;497382;3;6;2
"92";96;0,549859;559044;3;5;2
"93";97;0,46393;1054618;2;4;2
"94";98;0,847125;304500;5;9;3
"95";99;0,887324;936234;5;10;3
