"";"PLZ2";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1;0,650742;1239191;4;7;2
"2";2;0,870771;427838;5;10;3
"3";3;0,831107;295564;5;10;3
"4";4;0,824913;1221559;5;9;3
"5";6;1;1298339;5;10;3
"6";7;0,716572;575515;4;8;2
"7";8;0,782163;603527;5;9;3
"8";9;0,763106;786494;5;9;3
"9";10;0,696294;408547;4;8;2
"10";12;0,695918;1358152;4;8;2
"11";13;0,696316;1156630;4;8;2
"12";14;0,720642;1244929;5;9;3
"13";15;0,822889;617550;5;9;3
"14";16;0,8847;592979;5;10;3
"15";17;0,979946;586292;5;10;3
"16";18;0,906781;602638;5;10;3
"17";19;0,886863;398894;5;10;3
"18";20;0,359547;122167;1;2;1
"19";21;0,454181;1581273;2;4;2
"20";22;0,370985;1088750;1;2;1
"21";23;0,753;729034;5;9;3
"22";24;0,716983;1084996;4;8;2
"23";25;0,674996;690488;4;8;2
"24";26;0,777387;1162010;5;9;3
"25";27;0,724258;857755;5;9;3
"26";28;0,575921;730105;3;6;2
"27";29;0,795405;513833;5;9;3
"28";30;0,498678;898619;3;5;2
"29";31;0,630689;1011232;4;7;2
"30";32;0,54806;874570;3;5;2
"31";33;0,500678;1066042;3;5;2
"32";34;0,603545;795391;4;7;2
"33";35;0,50349;902128;3;5;2
"34";36;0,567711;528999;3;6;2
"35";37;0,659153;734744;4;7;2
"36";38;0,561478;1159086;3;6;2
"37";39;0,982521;778683;5;10;3
"38";40;0,263131;980168;1;2;1
"39";41;0,53636;938198;3;5;2
"40";42;0,552345;869535;3;6;2
"41";44;0,656097;1255921;4;7;2
"42";45;0,622059;1540838;4;7;2
"43";46;0,663776;886193;4;8;2
"44";47;0,678441;1297150;4;8;2
"45";48;0,495218;1170596;3;5;2
"46";49;0,61985;1206560;4;7;2
"47";50;0,413121;1069065;2;3;2
"48";51;0,397406;1066245;2;3;2
"49";52;0,562478;929599;3;6;2
"50";53;0,419559;1245805;2;3;2
"51";54;0,661725;505845;4;7;2
"52";55;0,435769;796458;2;4;2
"53";56;0,632118;843335;4;7;2
"54";57;0,538967;590649;3;5;2
"55";58;0,584213;922121;3;6;2
"56";59;0,627692;1129497;4;7;2
"57";60;0,252936;606395;1;1;1
"58";61;0,154081;446049;1;1;1
"59";63;0,471262;1252115;2;4;2
"60";64;0,339838;789690;1;2;1
"61";65;0,31429;1068844;1;2;1
"62";66;0,678691;1241353;4;8;2
"63";67;0,5814;1025389;3;6;2
"64";68;0,411419;591626;2;3;2
"65";69;0,239167;502347;1;1;1
"66";70;0,104637;807610;1;1;1
"67";71;0,179274;984370;1;1;1
"68";72;0,362751;1040150;1;2;1
"69";73;0,298665;993278;1;2;1
"70";74;0,412363;1042919;2;3;2
"71";75;0,415475;476412;2;3;2
"72";76;0,354122;1123023;1;2;1
"73";77;0,44874;473777;2;4;2
"74";78;0,485166;730211;2;4;2
"75";79;0,487312;1023546;3;5;2
"76";80;0;617257;1;1;1
"77";81;3,6e-05;803226;1;1;1
"78";82;0,154434;724394;1;1;1
"79";83;0,419343;751251;2;3;2
"80";84;0,479733;674737;2;4;2
"81";85;0,192068;1095575;1;1;1
"82";86;0,443754;1148457;2;4;2
"83";87;0,483108;515997;2;4;2
"84";88;0,383179;834675;1;2;1
"85";89;0,385387;753047;2;3;2
"86";90;0,477521;879487;2;4;2
"87";91;0,382971;988633;1;2;1
"88";92;0,549738;513234;3;6;2
"89";93;0,434538;582733;2;3;2
"90";94;0,591872;699723;3;6;2
"91";95;0,590424;497382;3;6;2
"92";96;0,53806;559044;3;5;2
"93";97;0,471869;1054618;2;4;2
"94";98;0,782002;304500;5;9;3
"95";99;0,847696;936234;5;10;3
