"";"PLZ2";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1;0,654695;1239191;4;7;2
"2";2;0,852244;427838;5;10;3
"3";3;0,799005;295564;5;9;3
"4";4;0,8138;1221559;5;10;3
"5";6;1;1298339;5;10;3
"6";7;0,71952;575515;5;9;3
"7";8;0,802494;603527;5;9;3
"8";9;0,76532;786494;5;9;3
"9";10;0,690399;408547;4;8;2
"10";12;0,689775;1358152;4;8;2
"11";13;0,690403;1156630;4;8;2
"12";14;0,697324;1244929;4;8;2
"13";15;0,78712;617550;5;9;3
"14";16;0,84819;592979;5;10;3
"15";17;0,944758;586292;5;10;3
"16";18;0,891275;602638;5;10;3
"17";19;0,868401;398894;5;10;3
"18";20;0,36954;122167;1;2;1
"19";21;0,461547;1581273;2;4;2
"20";22;0,375515;1088750;1;2;1
"21";23;0,745045;729034;5;9;3
"22";24;0,700504;1084996;4;8;2
"23";25;0,644814;690488;4;7;2
"24";26;0,795981;1162010;5;9;3
"25";27;0,750977;857755;5;9;3
"26";28;0,564679;730105;3;6;2
"27";29;0,801799;513833;5;9;3
"28";30;0,563603;898619;3;6;2
"29";31;0,673065;1011232;4;8;2
"30";32;0,555073;874570;3;5;2
"31";33;0,508069;1066042;3;5;2
"32";34;0,611256;795391;4;7;2
"33";35;0,507557;902128;3;5;2
"34";36;0,553464;528999;3;5;2
"35";37;0,695332;734744;4;8;2
"36";38;0,601411;1159086;3;6;2
"37";39;0,970409;778683;5;10;3
"38";40;0,283279;980168;1;2;1
"39";41;0,533739;938198;3;5;2
"40";42;0,560604;869535;3;6;2
"41";44;0,645197;1255921;4;7;2
"42";45;0,603012;1540838;3;6;2
"43";46;0,642947;886193;4;7;2
"44";47;0,676615;1297150;4;8;2
"45";48;0,490856;1170596;3;5;2
"46";49;0,662231;1206560;4;7;2
"47";50;0,412359;1069065;2;3;2
"48";51;0,404504;1066245;2;3;2
"49";52;0,555177;929599;3;6;2
"50";53;0,421347;1245805;2;3;2
"51";54;0,639828;505845;4;7;2
"52";55;0,449601;796458;2;4;2
"53";56;0,634482;843335;4;7;2
"54";57;0,545442;590649;3;5;2
"55";58;0,585234;922121;3;6;2
"56";59;0,614334;1129497;4;7;2
"57";60;0,25638;606395;1;1;1
"58";61;0,165025;446049;1;1;1
"59";63;0,453777;1252115;2;4;2
"60";64;0,332286;789690;1;2;1
"61";65;0,310558;1068844;1;2;1
"62";66;0,675719;1241353;4;8;2
"63";67;0,591061;1025389;3;6;2
"64";68;0,403934;591626;2;3;2
"65";69;0,236034;502347;1;1;1
"66";70;0,120689;807610;1;1;1
"67";71;0,190459;984370;1;1;1
"68";72;0,358652;1040150;1;2;1
"69";73;0,304474;993278;1;2;1
"70";74;0,407743;1042919;2;3;2
"71";75;0,420127;476412;2;3;2
"72";76;0,357148;1123023;1;2;1
"73";77;0,45534;473777;2;4;2
"74";78;0,48048;730211;2;4;2
"75";79;0,471101;1023546;2;4;2
"76";80;3,7e-05;617257;1;1;1
"77";81;0;803226;1;1;1
"78";82;0,136632;724394;1;1;1
"79";83;0,410787;751251;2;3;2
"80";84;0,465145;674737;2;4;2
"81";85;0,170589;1095575;1;1;1
"82";86;0,43581;1148457;2;4;2
"83";87;0,489267;515997;3;5;2
"84";88;0,372992;834675;1;2;1
"85";89;0,366951;753047;1;2;1
"86";90;0,45716;879487;2;4;2
"87";91;0,382795;988633;2;3;2
"88";92;0,562307;513234;3;6;2
"89";93;0,432133;582733;2;3;2
"90";94;0,592123;699723;3;6;2
"91";95;0,604925;497382;4;7;2
"92";96;0,540643;559044;3;5;2
"93";97;0,485613;1054618;2;4;2
"94";98;0,772106;304500;5;9;3
"95";99;0,81939;936234;5;10;3
