"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",9161,"Ingolstadt",131002,0.278872,1,1,1
"2",9162,"München, Landeshauptstadt",1429584,0.147414,1,1,1
"3",9163,"Rosenheim",60889,0.506766,3,6,2
"4",9171,"Altötting",107465,0.475739,3,5,2
"5",9172,"Berchtesgadener Land",102976,0.551088,4,7,2
"6",9173,"Bad Tölz-Wolfratshausen",123340,0.345323,1,2,1
"7",9174,"Dachau",146279,0.328793,1,2,1
"8",9175,"Ebersberg",134873,0.18655,1,1,1
"9",9176,"Eichstätt",127189,0.335561,1,2,1
"10",9177,"Erding",131839,0.373894,1,2,1
"11",9178,"Freising",170357,0.300496,1,1,1
"12",9179,"Fürstenfeldbruck",210278,0.250721,1,1,1
"13",9180,"Garmisch-Partenkirchen",85931,0.452078,2,4,2
"14",9181,"Landsberg am Lech",116118,0.331805,1,2,1
"15",9182,"Miesbach",96773,0.33393,1,2,1
"16",9183,"Mühldorf a.Inn",110296,0.594522,5,9,3
"17",9184,"München",332800,0,1,1,1
"18",9185,"Neuburg-Schrobenhausen",93505,0.476831,3,5,2
"19",9186,"Pfaffenhofen a.d.Ilm",121594,0.387459,1,2,1
"20",9187,"Rosenheim",251850,0.418062,2,3,2
"21",9188,"Starnberg",131873,0.066392,1,1,1
"22",9189,"Traunstein",171978,0.440078,2,4,2
"23",9190,"Weilheim-Schongau",131190,0.400661,2,3,2
"24",9261,"Landshut",67509,0.457561,3,5,2
"25",9262,"Passau",49952,0.504659,3,6,2
"26",9263,"Straubing",46027,0.60197,5,9,3
"27",9271,"Deggendorf",115699,0.560623,4,8,2
"28",9272,"Freyung-Grafenau",77927,0.654254,5,10,3
"29",9273,"Kelheim",116495,0.514939,3,6,2
"30",9274,"Landshut",151819,0.419613,2,3,2
"31",9275,"Passau",186284,0.634958,5,10,3
"32",9276,"Regen",76265,0.644214,5,10,3
"33",9277,"Rottal-Inn",118164,0.603028,5,9,3
"34",9278,"Straubing-Bogen",97967,0.515839,3,6,2
"35",9279,"Dingolfing-Landau",93450,0.434951,2,4,2
"36",9361,"Amberg",41535,0.64172,5,10,3
"37",9362,"Regensburg",142292,0.356286,1,2,1
"38",9363,"Weiden i.d.OPf.",41817,0.638085,5,10,3
"39",9371,"Amberg-Sulzbach",103045,0.561411,4,8,2
"40",9372,"Cham",125844,0.571446,4,8,2
"41",9373,"Neumarkt i.d.OPf.",128975,0.481371,3,5,2
"42",9374,"Neustadt a.d.Waldnaab",95184,0.578772,4,8,2
"43",9375,"Regensburg",187205,0.431573,2,4,2
"44",9376,"Schwandorf",143614,0.585397,5,9,3
"45",9377,"Tirschenreuth",73250,0.564214,4,8,2
"46",9461,"Bamberg",71952,0.486088,3,5,2
"47",9462,"Bayreuth",71601,0.537866,4,7,2
"48",9463,"Coburg",41062,0.492941,3,5,2
"49",9464,"Hof",44325,0.779082,5,10,3
"50",9471,"Bamberg",144695,0.525172,3,6,2
"51",9472,"Bayreuth",104615,0.513122,3,6,2
"52",9473,"Coburg",86715,0.615199,5,10,3
"53",9474,"Forchheim",113900,0.41216,2,3,2
"54",9475,"Hof",96608,0.568524,4,8,2
"55",9476,"Kronach",67998,0.58072,5,9,3
"56",9477,"Kulmbach",72541,0.631095,5,10,3
"57",9478,"Lichtenfels",66540,0.597169,5,9,3
"58",9479,"Wunsiedel i.Fichtelgebirge",73403,0.665835,5,10,3
"59",9561,"Ansbach",40010,0.503961,3,5,2
"60",9562,"Erlangen",106423,0.061328,1,1,1
"61",9563,"Fürth",121519,0.53537,4,7,2
"62",9564,"Nürnberg",501072,0.557257,4,8,2
"63",9565,"Schwabach",39941,0.427644,2,4,2
"64",9571,"Ansbach",179419,0.539709,4,7,2
"65",9572,"Erlangen-Höchstadt",132830,0.23102,1,1,1
"66",9573,"Fürth",113847,0.387449,1,2,1
"67",9574,"Nürnberger Land",165918,0.382275,1,2,1
"68",9575,"Neustadt a.d.Aisch-Bad Windsheim",97808,0.51952,3,6,2
"69",9576,"Roth",123890,0.476423,3,5,2
"70",9577,"Weißenburg-Gunzenhausen",92518,0.540392,4,7,2
"71",9661,"Aschaffenburg",68167,0.518578,3,6,2
"72",9662,"Schweinfurt",51610,0.559488,4,8,2
"73",9663,"Würzburg",124219,0.389935,2,3,2
"74",9671,"Aschaffenburg",172776,0.443185,2,4,2
"75",9672,"Bad Kissingen",102901,0.556535,4,7,2
"76",9673,"Rhön-Grabfeld",79676,0.543077,4,7,2
"77",9674,"Haßberge",84152,0.610203,5,9,3
"78",9675,"Kitzingen",88492,0.528998,3,6,2
"79",9676,"Miltenberg",127941,0.586403,5,9,3
"80",9677,"Main-Spessart",125915,0.3948,2,3,2
"81",9678,"Schweinfurt",113747,0.600423,5,9,3
"82",9679,"Würzburg",159253,0.395398,2,3,2
"83",9761,"Augsburg",281111,0.552164,4,7,2
"84",9762,"Kaufbeuren",42014,0.642706,5,10,3
"85",9763,"Kempten (Allgäu)",65624,0.577876,4,8,2
"86",9764,"Memmingen",42201,0.569489,4,8,2
"87",9771,"Aichach-Friedberg",129294,0.425171,2,3,2
"88",9772,"Augsburg",242697,0.445325,2,4,2
"89",9773,"Dillingen a.d.Donau",93478,0.530975,4,7,2
"90",9774,"Günzburg",121828,0.514041,3,6,2
"91",9775,"Neu-Ulm",167847,0.429363,2,4,2
"92",9776,"Lindau (Bodensee)",79387,0.422051,2,3,2
"93",9777,"Ostallgäu",135894,0.475666,3,5,2
"94",9778,"Unterallgäu",138712,0.426046,2,3,2
"95",9779,"Donau-Ries",130203,0.428063,2,4,2
"96",9780,"Oberallgäu",150981,0.497246,3,5,2
