"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",9161,"Ingolstadt",131002,0.289696,1,1,1
"2",9162,"München, Landeshauptstadt",1429584,0.090258,1,1,1
"3",9163,"Rosenheim",60889,0.483961,3,6,2
"4",9171,"Altötting",107465,0.45989,3,5,2
"5",9172,"Berchtesgadener Land",102976,0.519486,4,7,2
"6",9173,"Bad Tölz-Wolfratshausen",123340,0.307707,1,2,1
"7",9174,"Dachau",146279,0.27169,1,1,1
"8",9175,"Ebersberg",134873,0.130926,1,1,1
"9",9176,"Eichstätt",127189,0.322289,1,2,1
"10",9177,"Erding",131839,0.368664,1,2,1
"11",9178,"Freising",170357,0.301834,1,2,1
"12",9179,"Fürstenfeldbruck",210278,0.225622,1,1,1
"13",9180,"Garmisch-Partenkirchen",85931,0.438614,2,4,2
"14",9181,"Landsberg am Lech",116118,0.326255,1,2,1
"15",9182,"Miesbach",96773,0.291791,1,2,1
"16",9183,"Mühldorf a.Inn",110296,0.561057,5,9,3
"17",9184,"München",332800,0,1,1,1
"18",9185,"Neuburg-Schrobenhausen",93505,0.465528,3,5,2
"19",9186,"Pfaffenhofen a.d.Ilm",121594,0.401618,2,3,2
"20",9187,"Rosenheim",251850,0.390726,2,3,2
"21",9188,"Starnberg",131873,0.016937,1,1,1
"22",9189,"Traunstein",171978,0.436627,2,4,2
"23",9190,"Weilheim-Schongau",131190,0.405443,2,3,2
"24",9261,"Landshut",67509,0.401756,2,3,2
"25",9262,"Passau",49952,0.491933,3,6,2
"26",9263,"Straubing",46027,0.587426,5,10,3
"27",9271,"Deggendorf",115699,0.56657,5,9,3
"28",9272,"Freyung-Grafenau",77927,0.639751,5,10,3
"29",9273,"Kelheim",116495,0.533927,4,7,2
"30",9274,"Landshut",151819,0.415403,2,4,2
"31",9275,"Passau",186284,0.612598,5,10,3
"32",9276,"Regen",76265,0.603275,5,10,3
"33",9277,"Rottal-Inn",118164,0.553267,4,8,2
"34",9278,"Straubing-Bogen",97967,0.512841,3,6,2
"35",9279,"Dingolfing-Landau",93450,0.451967,3,5,2
"36",9361,"Amberg",41535,0.612418,5,10,3
"37",9362,"Regensburg",142292,0.328088,1,2,1
"38",9363,"Weiden i.d.OPf.",41817,0.578232,5,9,3
"39",9371,"Amberg-Sulzbach",103045,0.56367,5,9,3
"40",9372,"Cham",125844,0.566594,5,9,3
"41",9373,"Neumarkt i.d.OPf.",128975,0.467773,3,5,2
"42",9374,"Neustadt a.d.Waldnaab",95184,0.545887,4,8,2
"43",9375,"Regensburg",187205,0.411212,2,4,2
"44",9376,"Schwandorf",143614,0.54787,4,8,2
"45",9377,"Tirschenreuth",73250,0.587155,5,9,3
"46",9461,"Bamberg",71952,0.42642,2,4,2
"47",9462,"Bayreuth",71601,0.513057,3,6,2
"48",9463,"Coburg",41062,0.467032,3,5,2
"49",9464,"Hof",44325,0.762939,5,10,3
"50",9471,"Bamberg",144695,0.515371,3,6,2
"51",9472,"Bayreuth",104615,0.53244,4,7,2
"52",9473,"Coburg",86715,0.504944,3,6,2
"53",9474,"Forchheim",113900,0.367441,1,2,1
"54",9475,"Hof",96608,0.543901,4,8,2
"55",9476,"Kronach",67998,0.62055,5,10,3
"56",9477,"Kulmbach",72541,0.585619,5,9,3
"57",9478,"Lichtenfels",66540,0.575824,5,9,3
"58",9479,"Wunsiedel i.Fichtelgebirge",73403,0.655367,5,10,3
"59",9561,"Ansbach",40010,0.470364,3,5,2
"60",9562,"Erlangen",106423,0.022866,1,1,1
"61",9563,"Fürth",121519,0.536398,4,8,2
"62",9564,"Nürnberg",501072,0.515764,3,6,2
"63",9565,"Schwabach",39941,0.388024,2,3,2
"64",9571,"Ansbach",179419,0.560891,5,9,3
"65",9572,"Erlangen-Höchstadt",132830,0.227744,1,1,1
"66",9573,"Fürth",113847,0.3731,2,3,2
"67",9574,"Nürnberger Land",165918,0.370609,1,2,1
"68",9575,"Neustadt a.d.Aisch-Bad Windsheim",97808,0.512852,3,6,2
"69",9576,"Roth",123890,0.406136,2,3,2
"70",9577,"Weißenburg-Gunzenhausen",92518,0.524569,4,7,2
"71",9661,"Aschaffenburg",68167,0.533638,4,7,2
"72",9662,"Schweinfurt",51610,0.534018,4,7,2
"73",9663,"Würzburg",124219,0.35594,1,2,1
"74",9671,"Aschaffenburg",172776,0.464965,3,5,2
"75",9672,"Bad Kissingen",102901,0.520676,4,7,2
"76",9673,"Rhön-Grabfeld",79676,0.540291,4,8,2
"77",9674,"Haßberge",84152,0.597156,5,10,3
"78",9675,"Kitzingen",88492,0.48865,3,6,2
"79",9676,"Miltenberg",127941,0.54468,4,8,2
"80",9677,"Main-Spessart",125915,0.400626,2,3,2
"81",9678,"Schweinfurt",113747,0.560313,4,8,2
"82",9679,"Würzburg",159253,0.392643,2,3,2
"83",9761,"Augsburg",281111,0.531665,4,7,2
"84",9762,"Kaufbeuren",42014,0.602183,5,10,3
"85",9763,"Kempten (Allgäu)",65624,0.537013,4,8,2
"86",9764,"Memmingen",42201,0.495449,3,6,2
"87",9771,"Aichach-Friedberg",129294,0.400195,2,3,2
"88",9772,"Augsburg",242697,0.419392,2,4,2
"89",9773,"Dillingen a.d.Donau",93478,0.524438,4,7,2
"90",9774,"Günzburg",121828,0.547268,4,8,2
"91",9775,"Neu-Ulm",167847,0.436363,2,4,2
"92",9776,"Lindau (Bodensee)",79387,0.457812,3,5,2
"93",9777,"Ostallgäu",135894,0.456112,3,5,2
"94",9778,"Unterallgäu",138712,0.44866,2,4,2
"95",9779,"Donau-Ries",130203,0.439464,2,4,2
"96",9780,"Oberallgäu",150981,0.483799,3,5,2
