"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",9161,"Ingolstadt",131002,0.175875,1,1,1
"2",9162,"München, Landeshauptstadt",1429584,0.120479,1,1,1
"3",9163,"Rosenheim",60889,0.497561,3,5,2
"4",9171,"Altötting",107465,0.458432,2,4,2
"5",9172,"Berchtesgadener Land",102976,0.619374,5,10,3
"6",9173,"Bad Tölz-Wolfratshausen",123340,0.382335,1,2,1
"7",9174,"Dachau",146279,0.337642,1,2,1
"8",9175,"Ebersberg",134873,0.224255,1,1,1
"9",9176,"Eichstätt",127189,0.343346,1,2,1
"10",9177,"Erding",131839,0.383576,1,2,1
"11",9178,"Freising",170357,0.282599,1,1,1
"12",9179,"Fürstenfeldbruck",210278,0.288864,1,1,1
"13",9180,"Garmisch-Partenkirchen",85931,0.514583,3,6,2
"14",9181,"Landsberg am Lech",116118,0.372576,1,2,1
"15",9182,"Miesbach",96773,0.370276,1,2,1
"16",9183,"Mühldorf a.Inn",110296,0.552653,4,7,2
"17",9184,"München",332800,0.016333,1,1,1
"18",9185,"Neuburg-Schrobenhausen",93505,0.483369,3,5,2
"19",9186,"Pfaffenhofen a.d.Ilm",121594,0.341899,1,2,1
"20",9187,"Rosenheim",251850,0.433656,2,3,2
"21",9188,"Starnberg",131873,0.062299,1,1,1
"22",9189,"Traunstein",171978,0.475541,3,5,2
"23",9190,"Weilheim-Schongau",131190,0.427633,2,3,2
"24",9261,"Landshut",67509,0.437063,2,3,2
"25",9262,"Passau",49952,0.545702,4,7,2
"26",9263,"Straubing",46027,0.59377,5,9,3
"27",9271,"Deggendorf",115699,0.556159,4,8,2
"28",9272,"Freyung-Grafenau",77927,0.68936,5,10,3
"29",9273,"Kelheim",116495,0.498967,3,5,2
"30",9274,"Landshut",151819,0.462181,3,5,2
"31",9275,"Passau",186284,0.620994,5,10,3
"32",9276,"Regen",76265,0.634689,5,10,3
"33",9277,"Rottal-Inn",118164,0.613218,5,9,3
"34",9278,"Straubing-Bogen",97967,0.541028,4,7,2
"35",9279,"Dingolfing-Landau",93450,0.43198,2,3,2
"36",9361,"Amberg",41535,0.547472,4,7,2
"37",9362,"Regensburg",142292,0.298392,1,2,1
"38",9363,"Weiden i.d.OPf.",41817,0.65807,5,10,3
"39",9371,"Amberg-Sulzbach",103045,0.53936,4,7,2
"40",9372,"Cham",125844,0.597755,5,9,3
"41",9373,"Neumarkt i.d.OPf.",128975,0.500576,3,6,2
"42",9374,"Neustadt a.d.Waldnaab",95184,0.619561,5,10,3
"43",9375,"Regensburg",187205,0.417358,2,3,2
"44",9376,"Schwandorf",143614,0.576612,4,8,2
"45",9377,"Tirschenreuth",73250,0.601162,5,9,3
"46",9461,"Bamberg",71952,0.449919,2,4,2
"47",9462,"Bayreuth",71601,0.518523,3,6,2
"48",9463,"Coburg",41062,0.4375,2,4,2
"49",9464,"Hof",44325,0.736053,5,10,3
"50",9471,"Bamberg",144695,0.52954,3,6,2
