"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",9161,"Ingolstadt",131002,0.310444,1,1,1
"2",9162,"München, Landeshauptstadt",1429584,0.178319,1,1,1
"3",9163,"Rosenheim",60889,0.477218,3,5,2
"4",9171,"Altötting",107465,0.444217,2,4,2
"5",9172,"Berchtesgadener Land",102976,0.554805,4,8,2
"6",9173,"Bad Tölz-Wolfratshausen",123340,0.33658,1,2,1
"7",9174,"Dachau",146279,0.312674,1,2,1
"8",9175,"Ebersberg",134873,0.165921,1,1,1
"9",9176,"Eichstätt",127189,0.33693,1,2,1
"10",9177,"Erding",131839,0.358717,1,2,1
"11",9178,"Freising",170357,0.312291,1,1,1
"12",9179,"Fürstenfeldbruck",210278,0.25264,1,1,1
"13",9180,"Garmisch-Partenkirchen",85931,0.473385,3,5,2
"14",9181,"Landsberg am Lech",116118,0.350575,1,2,1
"15",9182,"Miesbach",96773,0.315463,1,2,1
"16",9183,"Mühldorf a.Inn",110296,0.583721,5,9,3
"17",9184,"München",332800,0,1,1,1
"18",9185,"Neuburg-Schrobenhausen",93505,0.502295,3,5,2
"19",9186,"Pfaffenhofen a.d.Ilm",121594,0.392476,2,3,2
"20",9187,"Rosenheim",251850,0.395155,2,3,2
"21",9188,"Starnberg",131873,0.059532,1,1,1
"22",9189,"Traunstein",171978,0.435868,2,4,2
"23",9190,"Weilheim-Schongau",131190,0.398457,2,3,2
"24",9261,"Landshut",67509,0.456175,2,4,2
"25",9262,"Passau",49952,0.519595,3,6,2
"26",9263,"Straubing",46027,0.6137,5,10,3
"27",9271,"Deggendorf",115699,0.538145,4,7,2
"28",9272,"Freyung-Grafenau",77927,0.656193,5,10,3
"29",9273,"Kelheim",116495,0.521768,3,6,2
"30",9274,"Landshut",151819,0.418565,2,3,2
"31",9275,"Passau",186284,0.605553,5,9,3
"32",9276,"Regen",76265,0.630347,5,10,3
"33",9277,"Rottal-Inn",118164,0.547787,4,8,2
"34",9278,"Straubing-Bogen",97967,0.517387,3,6,2
"35",9279,"Dingolfing-Landau",93450,0.425161,2,3,2
