"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",9161,"Ingolstadt",131002,0.299525,1,1,1
"2",9162,"München, Landeshauptstadt",1429584,0.159735,1,1,1
"3",9163,"Rosenheim",60889,0.525973,3,5,2
"4",9171,"Altötting",107465,0.465725,2,3,2
"5",9172,"Berchtesgadener Land",102976,0.642015,5,9,3
"6",9173,"Bad Tölz-Wolfratshausen",123340,0.390808,1,2,1
"7",9174,"Dachau",146279,0.36791,1,2,1
"8",9175,"Ebersberg",134873,0.215771,1,1,1
"9",9176,"Eichstätt",127189,0.392884,1,2,1
"10",9177,"Erding",131839,0.434122,1,2,1
"11",9178,"Freising",170357,0.3018,1,1,1
"12",9179,"Fürstenfeldbruck",210278,0.299304,1,1,1
"13",9180,"Garmisch-Partenkirchen",85931,0.526815,3,6,2
"14",9181,"Landsberg am Lech",116118,0.443626,1,2,1
"15",9182,"Miesbach",96773,0.409193,1,2,1
"16",9183,"Mühldorf a.Inn",110296,0.601815,4,8,2
"17",9184,"München",332800,0,1,1,1
"18",9185,"Neuburg-Schrobenhausen",93505,0.512008,3,5,2
"19",9186,"Pfaffenhofen a.d.Ilm",121594,0.468579,2,3,2
"20",9187,"Rosenheim",251850,0.474256,2,3,2
"21",9188,"Starnberg",131873,0.081838,1,1,1
"22",9189,"Traunstein",171978,0.526343,3,5,2
"23",9190,"Weilheim-Schongau",131190,0.454856,2,3,2
"24",9261,"Landshut",67509,0.437213,1,2,1
"25",9262,"Passau",49952,0.576689,4,7,2
"26",9263,"Straubing",46027,0.658338,5,9,3
"27",9271,"Deggendorf",115699,0.618982,4,8,2
"28",9272,"Freyung-Grafenau",77927,0.722518,5,10,3
"29",9273,"Kelheim",116495,0.568647,3,6,2
"30",9274,"Landshut",151819,0.516974,3,5,2
"31",9275,"Passau",186284,0.666529,5,10,3
"32",9276,"Regen",76265,0.718252,5,10,3
"33",9277,"Rottal-Inn",118164,0.661469,5,9,3
"34",9278,"Straubing-Bogen",97967,0.61263,4,8,2
"35",9279,"Dingolfing-Landau",93450,0.488773,2,4,2
"36",9361,"Amberg",41535,0.640202,5,9,3
"37",9362,"Regensburg",142292,0.347213,1,2,1
"38",9363,"Weiden i.d.OPf.",41817,0.694777,5,10,3
"39",9371,"Amberg-Sulzbach",103045,0.606682,4,8,2
"40",9372,"Cham",125844,0.659567,5,9,3
"41",9373,"Neumarkt i.d.OPf.",128975,0.540199,3,6,2
"42",9374,"Neustadt a.d.Waldnaab",95184,0.678471,5,10,3
