"";"JAHR";"PLZ3";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"3534";2003;287;0,509807;145110;4;8;2
"3535";2003;288;0,270938;174699;2;4;2
"3536";2003;292;0,50648;70027;4;8;2
"3537";2003;293;0,48278;146890;4;8;2
"3538";2003;294;0,707522;80491;5;9;3
"3539";2003;295;0,537588;89700;4;8;2
"3540";2003;296;0,399852;134960;4;7;2
"3541";2003;301;0,475837;102971;4;8;2
"3542";2003;304;0,475693;145898;4;8;2
"3543";2003;305;0,475384;134923;4;8;2
"3544";2003;306;0,475292;144652;4;8;2
"3545";2003;308;0,400669;189289;4;7;2
"3546";2003;309;0,365382;194728;3;6;2
"3547";2003;310;0,389027;74508;3;6;2
"3548";2003;311;0,423987;220142;4;7;2
"3549";2003;312;0,341252;136714;3;6;2
"3550";2003;313;0,400991;73831;4;7;2
"3551";2003;315;0,373047;173599;3;6;2
"3552";2003;316;0,388289;116657;3;6;2
"3553";2003;317;0,442285;104681;4;7;2
"3554";2003;318;0,417267;119404;4;7;2
"3555";2003;320;0,304483;66311;3;5;2
"3556";2003;321;0,293031;108528;3;5;2
"3557";2003;322;0,240906;71240;2;4;2
"3558";2003;323;0,340026;92094;3;6;2
"3559";2003;324;0,348136;158638;3;6;2
"3560";2003;325;0,283954;88798;2;4;2
"3561";2003;326;0,327948;126271;3;5;2
"3562";2003;327;0,354853;109744;3;6;2
"3563";2003;328;0,372665;63983;3;6;2
"3564";2003;330;0,397474;46296;4;7;2
"3565";2003;331;0,400999;308924;4;7;2
"3566";2003;333;0,216337;174651;2;3;2
"3567";2003;334;0,194747;75318;2;3;2
"3568";2003;336;0,422685;244397;4;7;2
"3569";2003;337;0,333029;157711;3;6;2
"3570";2003;338;0,243212;75272;2;4;2
"3571";2003;341;0,579556;197837;4;8;2
"3572";2003;342;0,259576;168213;2;4;2
"3573";2003;343;0,342636;137353;3;6;2
"3574";2003;344;0,291531;133702;3;5;2
"3575";2003;345;0,249909;116963;2;4;2
"3576";2003;346;0,288367;49464;3;5;2
"3577";2003;350;0,264086;160359;2;4;2
"3578";2003;351;0,165414;34334;1;2;1
"3579";2003;352;0,226746;100517;2;3;2
"3580";2003;353;0,382333;129339;3;6;2
"3581";2003;354;0,310478;155148;3;5;2
"3582";2003;355;0,239854;85739;2;4;2
"3583";2003;356;0,174374;117143;1;2;1
"3584";2003;357;0,226037;129968;2;3;2
"3585";2003;360;0,294917;99340;3;5;2
"3586";2003;361;0,262752;158052;2;4;2
"3587";2003;362;0,311219;100922;3;5;2
"3588";2003;363;0,240137;103240;2;4;2
"3589";2003;364;0,65082;73281;4;8;2
"3590";2003;370;0,554385;118221;4;8;2
"3591";2003;371;0,483687;176584;4;8;2
"3592";2003;372;0,393729;93415;4;7;2
"3593";2003;373;0,655348;101457;4;8;2
"3594";2003;374;0,479959;53062;4;8;2
"3595";2003;375;0,456384;89145;4;7;2
"3596";2003;376;0,400592;110604;4;7;2
"3597";2003;381;0,474216;346397;4;8;2
"3598";2003;382;0,418165;123887;4;7;2
"3599";2003;383;0,476204;128490;4;8;2
"3600";2003;384;0,345993;175167;3;6;2
"3601";2003;385;0,398621;113001;4;7;2
"3602";2003;386;0,508588;95725;4;8;2
"3603";2003;387;0,471663;40001;4;7;2
"3604";2003;388;0,780034;149160;5;9;3
"3605";2003;391;0,884736;285713;5;10;3
"3606";2003;392;0,803069;131546;5;10;3
"3607";2003;393;0,711317;155792;5;9;3
"3608";2003;394;0,870962;48975;5;10;3
"3609";2003;395;0,88426;89845;5;10;3
"3610";2003;396;0,783873;71538;5;9;3
"3611";2003;402;0,329504;120135;3;6;2
"3612";2003;404;0,329777;219891;3;6;2
"3613";2003;405;0,329142;155381;3;6;2
"3614";2003;406;0,256971;207875;2;4;2
"3615";2003;407;0,210727;161749;2;3;2
"3616";2003;408;0,19916;126961;2;3;2
"3617";2003;410;0,471526;75773;4;7;2
"3618";2003;411;0,471741;135356;4;7;2
"3619";2003;412;0,471648;47422;4;7;2
"3620";2003;413;0,28802;149827;2;4;2
"3621";2003;414;0,226176;156224;2;3;2
"3622";2003;415;0,193605;183472;2;3;2
"3623";2003;417;0,379577;75267;3;6;2
"3624";2003;418;0,497528;128941;4;8;2
"3625";2003;421;0,425491;88872;4;7;2
"3626";2003;422;0,425107;85778;4;7;2
"3627";2003;423;0,424506;174222;4;7;2
"3628";2003;424;0,285157;59851;2;4;2
"3629";2003;425;0,250501;107683;2;4;2
"3630";2003;426;0,248797;143123;2;4;2
"3631";2003;427;0,226812;74989;2;3;2
"3632";2003;428;0,337809;109961;3;6;2
"3633";2003;429;0,293067;34409;3;5;2
"3634";2003;441;0,584451;105833;4;8;2
"3635";2003;442;0,582975;187576;4;8;2
"3636";2003;443;0,583726;292035;4;8;2
"3637";2003;445;0,487114;160163;4;8;2
"3638";2003;446;0,567333;155563;4;8;2
"3639";2003;447;0,474005;126000;4;8;2
"3640";2003;448;0,474787;240324;4;8;2
"3641";2003;451;0,484694;181691;4;8;2
"3642";2003;452;0,484019;232047;4;8;2
"3643";2003;453;0,48488;167071;4;8;2
"3644";2003;454;0,319841;169531;3;5;2
"3645";2003;455;0,276647;80881;2;4;2
"3646";2003;456;0,490663;145096;4;8;2
"3647";2003;457;0,474957;248910;4;8;2
"3648";2003;458;0,659149;258909;4;8;2
"3649";2003;459;0,533088;75018;4;8;2
"3650";2003;460;0,498301;58228;4;8;2
"3651";2003;461;0,498475;150713;4;8;2
"3652";2003;462;0,39823;193706;4;7;2
"3653";2003;463;0,337685;155202;3;6;2
"3654";2003;464;0,395544;170267;4;7;2
"3655";2003;465;0,364585;166464;3;6;2
"3656";2003;470;0,531986;76443;4;8;2
"3657";2003;471;0,531603;228854;4;8;2
"3658";2003;472;0,531185;184903;4;8;2
"3659";2003;474;0,399388;173132;4;7;2
"3660";2003;475;0,406969;164149;4;7;2
"3661";2003;476;0,382545;130785;3;6;2
"3662";2003;477;0,42842;8454;4;7;2
"3663";2003;478;0,404245;267434;4;7;2
"3664";2003;479;0,288915;79559;3;5;2
"3665";2003;481;0,375551;308398;3;6;2
"3666";2003;482;0,344139;176769;3;6;2
"3667";2003;483;0,334738;156730;3;6;2
"3668";2003;484;0,397532;185989;4;7;2
"3669";2003;485;0,444831;133744;4;7;2
"3670";2003;486;0,368119;146412;3;6;2
"3671";2003;487;0,349447;81893;3;6;2
"3672";2003;490;0,49714;160531;4;8;2
"3673";2003;491;0,268106;165084;2;4;2
"3674";2003;492;0,274471;34638;2;4;2
"3675";2003;493;0,283779;120510;2;4;2
"3676";2003;494;0,304758;187678;3;5;2
"3677";2003;495;0,324508;157200;3;5;2
"3678";2003;496;0,362648;138487;3;6;2
"3679";2003;497;0,462828;139850;4;7;2
"3680";2003;498;0,417034;124151;4;7;2
"3681";2003;501;0,32144;170304;3;5;2
"3682";2003;502;0,261383;108750;2;4;2
"3683";2003;503;0,288685;191859;3;5;2
"3684";2003;506;0,399709;43119;4;7;2
"3685";2003;507;0,39952;256668;4;7;2
"3686";2003;508;0,399339;115698;4;7;2
"3687";2003;509;0,399405;197779;4;7;2
"3688";2003;510;0,39932;134998;4;7;2
"3689";2003;511;0,399539;304261;4;7;2
"3690";2003;513;0,315191;180760;3;5;2
"3691";2003;514;0,283364;138747;2;4;2
"3692";2003;515;0,349162;150688;3;6;2
"3693";2003;516;0,329612;96765;3;6;2
"3694";2003;517;0,32584;73570;3;5;2
"3695";2003;520;0,529456;241230;4;8;2
"3696";2003;521;0,457278;125804;4;7;2
"3697";2003;522;0,511769;112032;4;8;2
"3698";2003;523;0,440601;188465;4;7;2
"3699";2003;524;0,473658;149132;4;8;2
"3700";2003;525;0,517708;124468;4;8;2
"3701";2003;531;0,430215;242288;4;7;2
"3702";2003;532;0,429992;74105;4;7;2
"3703";2003;533;0,299515;145136;3;5;2
"3704";2003;534;0,284925;73754;2;4;2
"3705";2003;535;0,277099;99080;2;4;2
"3706";2003;536;0,311629;71413;3;5;2
"3707";2003;537;0,327288;192823;3;5;2
"3708";2003;538;0,347602;241369;3;6;2
"3709";2003;539;0,366673;125500;3;6;2
"3710";2003;542;0,521754;122481;4;8;2
"3711";2003;543;0,314141;92086;3;5;2
"3712";2003;544;0,291978;95369;3;5;2
"3713";2003;545;0,311635;129905;3;5;2
"3714";2003;546;0,362684;76802;3;6;2
"3715";2003;551;0,285907;209227;2;4;2
"3716";2003;552;0,236256;232271;2;3;2
"3717";2003;554;0,262316;132002;2;4;2
"3718";2003;555;0,315604;130837;3;5;2
"3719";2003;556;0,353798;25872;3;6;2
"3720";2003;557;0,336009;75371;3;6;2
"3721";2003;560;0,368611;111375;3;6;2
"3722";2003;561;0,292992;79846;3;5;2
"3723";2003;562;0,295952;137772;3;5;2
"3724";2003;563;0,281627;105042;2;4;2
"3725";2003;564;0,28538;112387;2;4;2
"3726";2003;565;0,324654;105520;3;5;2
"3727";2003;566;0,297779;59768;3;5;2
"3728";2003;567;0,312399;85183;3;5;2
"3729";2003;568;0,28508;52304;2;4;2
"3730";2003;570;0,351235;101538;3;6;2
"3731";2003;572;0,28363;137710;2;4;2
"3732";2003;573;0,210471;104819;2;3;2
"3733";2003;574;0,104263;98567;1;1;1
"3734";2003;575;0,383164;94437;3;6;2
"3735";2003;576;0,373045;61509;3;6;2
"3736";2003;580;0,442209;137328;4;7;2
"3737";2003;581;0,441446;50673;4;7;2
"3738";2003;582;0,303805;108256;3;5;2
"3739";2003;583;0,263615;87442;2;4;2
"3740";2003;584;0,318656;96261;3;5;2
"3741";2003;585;0,146405;136732;1;2;1
"3742";2003;586;0,211813;127619;2;3;2
"3743";2003;587;0,250685;129312;2;4;2
"3744";2003;588;0,119324;56783;1;1;1
"3745";2003;590;0,554036;177889;4;8;2
"3746";2003;591;0,441174;110948;4;7;2
"3747";2003;592;0,400647;88741;4;7;2
"3748";2003;593;0,361091;180702;3;6;2
"3749";2003;594;0,419673;166653;4;7;2
"3750";2003;595;0,38439;177890;3;6;2
"3751";2003;596;0,345302;21717;3;6;2
"3752";2003;597;0,323221;37975;3;5;2
"3753";2003;598;0,303231;103213;3;5;2
"3754";2003;599;0,309336;79325;3;5;2
"3755";2003;603;0,344567;166674;3;6;2
"3756";2003;604;0,344319;220306;3;6;2
"3757";2003;605;0,343867;232177;3;6;2
"3758";2003;611;0,118208;149351;1;1;1
"3759";2003;612;0,174405;116316;1;2;1
"3760";2003;613;0,096375;86161;1;1;1
"3761";2003;614;0,0731;99188;1;1;1
"3762";2003;630;0,453903;121615;4;7;2
"3763";2003;631;0,160381;149775;1;2;1
"3764";2003;632;0,153473;73907;1;2;1
"3765";2003;633;0,134925;79723;1;1;1
"3766";2003;634;0,181639;151004;1;2;1
"3767";2003;635;0,143177;182154;1;2;1
"3768";2003;636;0,232165;149311;2;3;2
"3769";2003;637;0,177515;162918;1;2;1
"3770";2003;638;0,133678;143896;1;1;1
"3771";2003;639;0,132811;54259;1;1;1
"3772";2003;642;0,406084;152064;4;7;2
"3773";2003;643;0,127363;179415;1;1;1
"3774";2003;644;0,135232;20212;1;1;1
"3775";2003;645;0,16043;129801;1;2;1
"3776";2003;646;0,215958;137414;2;3;2
"3777";2003;647;0,149805;80508;1;2;1
"3778";2003;648;0,164506;103381;1;2;1
"3779";2003;651;0,371687;94845;3;6;2
"3780";2003;652;0,320676;201722;3;5;2
"3781";2003;653;0,170897;101090;1;2;1
"3782";2003;654;0,165854;157291;1;2;1
"3783";2003;655;0,237301;165606;2;3;2
"3784";2003;656;0,286232;52560;2;4;2
"3785";2003;657;0,123574;118088;1;1;1
"3786";2003;658;0,088412;80510;1;1;1
"3787";2003;659;0,343698;109940;3;6;2
"3788";2003;661;0,598277;176013;4;8;2
"3789";2003;662;0,499644;84386;4;8;2
"3790";2003;663;0,439464;121002;4;7;2
"3791";2003;664;0,347545;140713;3;6;2
"3792";2003;665;0,466545;143033;4;7;2
"3793";2003;666;0,305437;162891;3;5;2
"3794";2003;667;0,288287;157096;2;4;2
"3795";2003;668;0,319568;141266;3;5;2
"3796";2003;669;0,40871;122359;4;7;2
"3797";2003;670;0,360866;183755;3;6;2
"3798";2003;671;0,18176;119354;1;2;1
"3799";2003;672;0,276063;136547;2;4;2
"3800";2003;673;0,266576;126406;2;4;2
"3801";2003;674;0,256287;118303;2;4;2
"3802";2003;675;0,359429;130207;3;6;2
"3803";2003;676;0,513107;135128;4;8;2
"3804";2003;677;0,345682;56345;3;6;2
"3805";2003;678;0,363297;27422;3;6;2
"3806";2003;681;0,449517;95824;4;7;2
"3807";2003;682;0,448337;91692;4;7;2
"3808";2003;683;0,449213;117058;4;7;2
"3809";2003;685;0,239232;80104;2;4;2
"3810";2003;686;0,190091;61312;1;2;1
"3811";2003;687;0,235114;143228;2;3;2
"3812";2003;688;0,263276;12227;2;4;2
"3813";2003;691;0,389466;251291;3;6;2
"3814";2003;692;0,243108;115425;2;4;2
"3815";2003;694;0,247335;108234;2;4;2
"3816";2003;695;0,217093;34042;2;3;2
"3817";2003;701;0,27119;140875;2;4;2
"3818";2003;703;0,270177;142635;2;4;2
"3819";2003;704;0,270547;118758;2;4;2
"3820";2003;705;0,270228;190070;2;4;2
"3821";2003;706;0,237154;27864;2;3;2
"3822";2003;707;0,028636;129658;1;1;1
"3823";2003;708;0,06752;71790;1;1;1
"3824";2003;710;0,035818;165581;1;1;1
"3825";2003;711;0,02926;112424;1;1;1
"3826";2003;712;0,033989;148585;1;1;1
"3827";2003;713;0,065513;129449;1;1;1
"3828";2003;714;0,058596;24528;1;1;1
"3829";2003;715;0,144902;110122;1;2;1
"3830";2003;716;0,105155;204454;1;1;1
"3831";2003;717;0,085035;105015;1;1;1
"3832";2003;720;0,36716;87085;3;6;2
"3833";2003;721;0,217229;197165;2;3;2
"3834";2003;722;0,13668;132507;1;2;1
"3835";2003;723;0,07986;90658;1;1;1
"3836";2003;724;0,131392;125464;1;1;1
"3837";2003;725;0,170937;118648;1;2;1
"3838";2003;726;0,062775;114472;1;1;1
"3839";2003;727;0,175313;131689;1;2;1
"3840";2003;728;0,157735;58572;1;2;1
"3841";2003;730;0,088928;157175;1;1;1
"3842";2003;731;0,078032;29886;1;1;1
"3843";2003;732;0,059689;151558;1;1;1
"3844";2003;733;0,109526;60201;1;1;1
"3845";2003;734;0,197144;180570;2;3;2
"3846";2003;735;0,211788;135066;2;3;2
"3847";2003;736;0,089186;119421;1;1;1
"3848";2003;737;0,051154;172515;1;1;1
"3849";2003;740;0,24578;121521;2;4;2
"3850";2003;741;0,15939;100684;1;2;1
"3851";2003;742;0,141492;101643;1;2;1
"3852";2003;743;0,111552;187156;1;1;1
"3853";2003;744;0,182184;35784;1;2;1
"3854";2003;745;0,202289;160872;2;3;2
"3855";2003;746;0,036138;100006;1;1;1
"3856";2003;747;0,2276;62086;2;3;2
"3857";2003;748;0,221752;116110;2;3;2
"3858";2003;749;0,237704;71670;2;4;2
"3859";2003;750;0,180508;88103;1;2;1
"3860";2003;751;0,234629;133215;2;3;2
"3861";2003;752;0,052769;82388;1;1;1
"3862";2003;753;0,123505;115830;1;1;1
"3863";2003;754;0,070377;64874;1;1;1
"3864";2003;761;0,315608;209227;3;5;2
"3865";2003;762;0,237503;180761;2;4;2
"3866";2003;763;0,133087;111244;1;1;1
"3867";2003;764;0,085417;103065;1;1;1
"3868";2003;765;0,104967;123509;1;1;1
"3869";2003;766;0,17168;125463;1;2;1
"3870";2003;767;0,138453;121958;1;2;1
"3871";2003;768;0,258979;164542;2;4;2
"3872";2003;776;0,210796;93024;2;3;2
"3873";2003;777;0,139678;153424;1;2;1
"3874";2003;778;0,096816;121460;1;1;1
"3875";2003;779;0,188683;111035;1;2;1
"3876";2003;780;0,172764;122110;1;2;1
"3877";2003;781;0,136998;110114;1;2;1
"3878";2003;782;0,307288;114673;3;5;2
"3879";2003;783;0,305509;72443;3;5;2
"3880";2003;784;0,346774;95184;3;6;2
"3881";2003;785;0;96321;1;1;1
"3882";2003;786;0,067108;89169;1;1;1
"3883";2003;787;0,052183;41474;1;1;1
"3884";2003;790;0,514698;1957;4;8;2
"3885";2003;791;0,441216;284204;4;7;2
"3886";2003;792;0,178626;166151;1;2;1
"3887";2003;793;0,196637;133199;2;3;2
"3888";2003;794;0,232655;42602;2;3;2
"3889";2003;795;0,247752;109961;2;4;2
"3890";2003;796;0,185459;109264;1;2;1
"3891";2003;797;0,207438;119652;2;3;2
"3892";2003;798;0,202464;73381;2;3;2
"3893";2003;803;0,193535;40934;2;3;2
"3894";2003;804;0,193535;5666;2;3;2
"3895";2003;805;0,193535;13272;2;3;2
"3896";2003;806;0,193535;100976;2;3;2
"3897";2003;807;0,193535;17659;2;3;2
"3898";2003;808;0,193535;85871;2;3;2
"3899";2003;809;0,1935;361860;1;2;1
"3900";2003;812;0,19334;228204;1;2;1
"3901";2003;813;0,193537;105567;2;3;2
"3902";2003;814;0,193573;61732;2;3;2
"3903";2003;815;0,193708;81578;2;3;2
"3904";2003;816;0,193535;67069;2;3;2
"3905";2003;817;0,194117;73701;2;3;2
"3906";2003;818;0,19357;101871;2;3;2
"3907";2003;819;0,193454;95201;1;2;1
"3908";2003;820;0,219462;109082;2;3;2
"3909";2003;821;0,133848;158275;1;1;1
"3910";2003;822;0,15945;165771;1;2;1
"3911";2003;823;0,128466;136207;1;1;1
"3912";2003;824;0,263789;106656;2;4;2
"3913";2003;825;0,097978;59562;1;1;1
"3914";2003;830;0,227698;174983;2;3;2
"3915";2003;831;0,198514;64897;2;3;2
"3916";2003;832;0,213159;73262;2;3;2
"3917";2003;833;0,183073;131358;1;2;1
"3918";2003;834;0,255587;85561;2;4;2
"3919";2003;835;0,156232;66893;1;2;1
"3920";2003;836;0,173516;107975;1;2;1
"3921";2003;837;0,241827;57234;2;4;2
"3922";2003;840;0,153783;198846;1;2;1
"3923";2003;841;0,054933;133538;1;1;1
"3924";2003;843;0,182598;97528;1;2;1
"3925";2003;844;0,160621;125276;1;2;1
"3926";2003;845;0,169633;129642;1;2;1
"3927";2003;850;0,206796;205722;2;3;2
"3928";2003;851;0,178819;73383;1;2;1
"3929";2003;852;0,124598;184389;1;1;1
"3930";2003;853;0,092294;142443;1;1;1
"3931";2003;854;0,102076;117124;1;1;1
"3932";2003;855;0,104395;142658;1;1;1
"3933";2003;856;0,122898;130847;1;1;1
"3934";2003;857;0,151622;118335;1;2;1
"3935";2003;861;0,364507;286311;3;6;2
"3936";2003;863;0,065568;143716;1;1;1
"3937";2003;864;0,085997;141841;1;1;1
"3938";2003;865;0,125441;109926;1;1;1
"3939";2003;866;0,124748;165421;1;1;1
"3940";2003;867;0,142288;62291;1;2;1
"3941";2003;868;0,150417;138807;1;2;1
"3942";2003;869;0,158412;115787;1;2;1
"3943";2003;874;0,20617;153724;2;3;2
"3944";2003;875;0,223556;79988;2;3;2
"3945";2003;876;0,209157;143143;2;3;2
"3946";2003;877;0,150172;146020;1;2;1
"3947";2003;880;0,223453;126417;2;3;2
"3948";2003;881;0,253834;82070;2;4;2
"3949";2003;882;0,228325;187137;2;3;2
"3950";2003;883;0,259888;104469;2;4;2
"3951";2003;884;0,179626;192640;1;2;1
"3952";2003;885;0,244503;34734;2;4;2
"3953";2003;886;0,264699;109215;2;4;2
"3954";2003;887;0,273186;9890;2;4;2
"3955";2003;890;0,306572;121063;3;5;2
"3956";2003;891;0,090485;129451;1;1;1
"3957";2003;892;0,09107;170493;1;1;1
"3958";2003;893;0,112928;86689;1;1;1
"3959";2003;894;0,045357;68580;1;1;1
"3960";2003;895;0,169124;162182;1;2;1
"3961";2003;896;0,117541;25303;1;1;1
"3962";2003;904;0,289456;506913;3;5;2
"3963";2003;905;0,075505;235295;1;1;1
"3964";2003;906;0,101562;26155;1;1;1
"3965";2003;907;0,174717;124430;1;2;1
"3966";2003;910;0,157453;195888;1;2;1
"3967";2003;911;0,105167;134820;1;1;1
"3968";2003;912;0,128746;129157;1;1;1
"3969";2003;913;0,144279;132898;1;2;1
"3970";2003;914;0,15664;82028;1;2;1
"3971";2003;915;0,137516;148457;1;2;1
"3972";2003;916;0,11144;50550;1;1;1
"3973";2003;917;0,166672;116229;1;2;1
"3974";2003;918;0,208684;9892;2;3;2
"3975";2003;922;0,232128;141467;2;3;2
"3976";2003;923;0,181095;130241;1;2;1
"3977";2003;924;0,1877;58350;1;2;1
"3978";2003;925;0,188302;47117;1;2;1
"3979";2003;926;0,249398;100975;2;4;2
"3980";2003;927;0,199267;38485;2;3;2
"3981";2003;930;0,263742;216436;2;4;2
"3982";2003;931;0,160096;177656;1;2;1
"3983";2003;933;0,188896;86928;1;2;1
"3984";2003;934;0,28531;109797;2;4;2
"3985";2003;940;0,303107;135861;3;5;2
"3986";2003;941;0,263907;103710;2;4;2
"3987";2003;942;0,272791;74895;2;4;2
"3988";2003;943;0,202357;131530;2;3;2
"3989";2003;944;0,155798;145330;1;2;1
"3990";2003;945;0,23998;114481;2;4;2
"3991";2003;950;0,4979;43978;4;8;2
"3992";2003;951;0,298985;103170;3;5;2
"3993";2003;952;0,291506;25902;3;5;2
"3994";2003;953;0,234225;61741;2;3;2
"3995";2003;954;0,333724;135757;3;6;2
"3996";2003;955;0,209841;28150;2;3;2
"3997";2003;956;0,292336;84918;3;5;2
"3998";2003;957;0,271975;13892;2;4;2
"3999";2003;960;0,377888;71735;3;6;2
"4000";2003;961;0,203475;185285;2;3;2
"4001";2003;962;0,200906;96454;2;3;2
"4002";2003;963;0,134467;64015;1;1;1
"4003";2003;964;0,209286;97946;2;3;2
"4004";2003;965;0,551411;46228;4;8;2
"4005";2003;970;0,370957;124097;3;6;2
"4006";2003;971;0,222771;11101;2;3;2
"4007";2003;972;0,223012;172347;2;3;2
"4008";2003;973;0,21845;86925;2;3;2
"4009";2003;974;0,209438;167454;2;3;2
"4010";2003;975;0,132203;71744;1;1;1
"4011";2003;976;0,279524;98285;2;4;2
"4012";2003;977;0,226038;123488;2;3;2
"4013";2003;978;0,145506;93083;1;2;1
"4014";2003;979;0,205728;112831;2;3;2
"4015";2003;985;0,711254;118755;5;9;3
"4016";2003;986;0,742514;131019;5;9;3
"4017";2003;987;0,764147;54618;5;9;3
"4018";2003;990;0,89348;208275;5;10;3
"4019";2003;991;0,690855;34358;5;9;3
"4020";2003;993;0,895107;56965;5;10;3
"4021";2003;994;0,892962;106183;5;10;3
"4022";2003;995;0,846944;37774;5;10;3
"4023";2003;996;0,772169;51014;5;9;3
"4024";2003;997;0,80571;127225;5;10;3
"4025";2003;998;0,671754;215639;5;9;3
"4026";2003;999;0,781474;108119;5;9;3
"4027";2004;10;0,823675;122511;5;10;3
"4028";2004;11;0,823366;199264;5;10;3
"4029";2004;12;0,823345;84357;5;10;3
"4030";2004;13;0,823558;114919;5;10;3
"4031";2004;14;0,693842;109553;5;9;3
"4032";2004;15;0,782646;70172;5;10;3
"4033";2004;16;0,749778;124905;5;9;3
"4034";2004;17;0,716429;160650;5;9;3
"4035";2004;18;0,747712;117941;5;9;3
"4036";2004;19;0,835893;145133;5;10;3
"4037";2004;26;0,788769;97022;5;10;3
"4038";2004;27;0,867148;122709;5;10;3
"4039";2004;28;0,868259;75371;5;10;3
"4040";2004;29;0,845891;132169;5;10;3
"4041";2004;30;0,855626;122620;5;10;3
"4042";2004;31;0,821946;96517;5;10;3
"4043";2004;32;0,87417;76443;5;10;3
"4044";2004;41;0,921924;182575;5;10;3
"4045";2004;42;0,921629;206623;5;10;3
"4046";2004;43;0,921719;166317;5;10;3
"4047";2004;44;0,699605;98103;5;9;3
"4048";2004;45;0,799106;107915;5;10;3
"4049";2004;46;0,780402;178721;5;10;3
"4050";2004;47;0,767346;102310;5;10;3
"4051";2004;48;0,782618;140075;5;10;3
"4052";2004;49;0,838451;55139;5;10;3
"4053";2004;61;0,894323;304136;5;10;3
"4054";2004;62;0,780346;142562;5;10;3
"4055";2004;63;0,849055;110761;5;10;3
"4056";2004;64;0,819479;147030;5;10;3
"4057";2004;65;0,842342;113411;5;10;3
"4058";2004;66;0,77713;135697;5;10;3
"4059";2004;67;0,806036;140875;5;10;3
"4060";2004;68;0,805857;166700;5;10;3
"4061";2004;69;0,736385;39691;5;9;3
"4062";2004;73;0,708966;84831;5;9;3
"4063";2004;74;0,775234;51757;5;10;3
"4064";2004;75;0,807065;139568;5;10;3
"4065";2004;76;0,701786;58680;5;9;3
"4066";2004;77;0,872095;136345;5;10;3
"4067";2004;78;0,723505;16167;5;9;3
"4068";2004;79;0,736813;92685;5;9;3
"4069";2004;80;0,754953;88635;5;9;3
"4070";2004;81;0,694897;62078;5;9;3
"4071";2004;82;0,757243;127154;5;9;3
"4072";2004;83;0,753251;122857;5;9;3
"4073";2004;84;0,782174;91802;5;10;3
"4074";2004;85;0,730961;81465;5;9;3
"4075";2004;86;0,693766;27912;5;9;3
"4076";2004;91;0,836074;198030;5;10;3
"4077";2004;92;0,766239;119119;5;9;3
"4078";2004;93;0,740577;137586;5;9;3
"4079";2004;94;0,754621;120222;5;9;3
"4080";2004;95;0,761284;113032;5;9;3
"4081";2004;96;0,745016;102586;5;9;3
"4082";2004;101;0,766837;42824;5;9;3
"4083";2004;102;0,766837;41054;5;9;3
"4084";2004;103;0,766837;103369;5;9;3
"4085";2004;104;0,766837;41047;5;9;3
"4086";2004;105;0,766837;49855;5;9;3
"4087";2004;106;0,766837;12120;5;9;3
"4088";2004;107;0,766837;57816;5;9;3
"4089";2004;108;0,766837;18513;5;9;3
"4090";2004;109;0,766837;47869;5;9;3
"4091";2004;120;0,766837;66959;5;9;3
"4092";2004;121;0,766837;100496;5;9;3
"4093";2004;122;0,766818;119870;5;9;3
"4094";2004;123;0,766819;174847;5;9;3
"4095";2004;124;0,766837;135482;5;9;3
"4096";2004;125;0,761898;537969;5;9;3
"4097";2004;126;0,766706;242319;5;9;3
"4098";2004;130;0,766832;165855;5;9;3
"4099";2004;131;0,766808;299862;5;9;3
"4100";2004;133;0,766837;56036;5;9;3
"4101";2004;134;0,766549;191033;5;9;3
"4102";2004;135;0,766817;417557;5;9;3
"4103";2004;136;0,766837;43051;5;9;3
"4104";2004;140;0,766841;169684;5;10;3
"4105";2004;141;0,766754;388940;5;9;3
"4106";2004;144;0,792506;170860;5;10;3
"4107";2004;145;0,596074;142666;4;8;2
"4108";2004;146;0,667449;113597;5;9;3
"4109";2004;147;0,842642;148951;5;10;3
"4110";2004;148;0,699456;31060;5;9;3
"4111";2004;149;0,717438;99079;5;9;3
"4112";2004;152;0,93449;73216;5;10;3
"4113";2004;153;0,761827;154882;5;9;3
"4114";2004;155;0,754024;105555;5;9;3
"4115";2004;157;0,646909;102851;5;9;3
"4116";2004;158;0,730312;139381;5;9;3
"4117";2004;159;0,733481;51753;5;9;3
"4118";2004;162;0,87205;111814;5;10;3
"4119";2004;163;0,742998;151478;5;9;3
"4120";2004;165;0,753233;108711;5;9;3
"4121";2004;167;0,797108;99872;5;10;3
"4122";2004;168;0,812681;84358;5;10;3
"4123";2004;169;0,814299;42183;5;10;3
"4124";2004;170;0,844772;105841;5;10;3
"4125";2004;171;0,911261;111345;5;10;3
"4126";2004;172;0,892219;132821;5;10;3
"4127";2004;173;1;106194;5;10;3
"4128";2004;174;0,858171;119049;5;10;3
"4129";2004;175;0,870464;12584;5;10;3
"4130";2004;180;0,885769;55991;5;10;3
"4131";2004;181;0,873488;193996;5;10;3
"4132";2004;182;0,857101;132830;5;10;3
"4133";2004;183;0,900107;51591;5;10;3
"4134";2004;184;0,896951;82642;5;10;3
"4135";2004;185;0,871187;85553;5;10;3
"4136";2004;186;0,768833;4721;5;10;3
"4137";2004;190;0,790167;145911;5;10;3
"4138";2004;192;0,677501;116913;5;9;3
"4139";2004;193;0,785265;125247;5;10;3
