"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",6411000,"Darmstadt, Wissenschaftsstadt",151879,0.246601,1,1,1
"2",6412000,"Frankfurt am Main, Stadt",717624,0.328458,1,1,1
"3",6413000,"Offenbach am Main, Stadt",120988,0.737252,5,10,3
"4",6414000,"Wiesbaden, Landeshauptstadt",275116,0.448621,2,4,2
"5",6431001,"Abtsteinach",2370,0.348782,1,1,1
"6",6431002,"Bensheim, Stadt",39551,0.4012,2,3,2
"7",6431003,"Biblis",8850,0.369227,1,1,1
"8",6431004,"Birkenau",9946,0.378891,1,2,1
"9",6431005,"Bürstadt, Stadt",15802,0.37596,1,2,1
"10",6431006,"Einhausen",6232,0.359252,1,1,1
"11",6431007,"Fürth",10401,0.413641,2,3,2
"12",6431008,"Gorxheimertal",4049,0.370239,1,2,1
"13",6431009,"Grasellenbach",3932,0.420774,2,3,2
"14",6431010,"Groß-Rohrheim",3773,0.385069,1,2,1
"15",6431011,"Heppenheim (Bergstraße), Kreisstadt",25001,0.38596,1,2,1
"16",6431012,"Hirschhorn (Neckar), Stadt",3452,0.408101,2,3,2
"17",6431013,"Lampertheim, Stadt",31851,0.376267,1,2,1
"18",6431014,"Lautertal (Odenwald)",7193,0.387318,1,2,1
"19",6431015,"Lindenfels, Stadt",5050,0.423727,2,3,2
"20",6431016,"Lorsch, Karolingerstadt",13413,0.392643,1,2,1
"21",6431017,"Mörlenbach",9885,0.391808,1,2,1
"22",6431018,"Neckarsteinach, Stadt",3870,0.386274,1,2,1
"23",6431019,"Rimbach",8478,0.403324,2,3,2
"24",6431020,"Viernheim, Stadt",33276,0.400356,2,3,2
"25",6431021,"Wald-Michelbach",10569,0.42014,2,3,2
"26",6431022,"Zwingenberg, Stadt",6878,0.374108,1,2,1
"27",6432001,"Alsbach-Hähnlein",9203,0.380971,1,2,1
"28",6432002,"Babenhausen, Stadt",15716,0.410893,2,3,2
"29",6432003,"Bickenbach",5650,0.376326,1,2,1
"30",6432004,"Dieburg, Stadt",15192,0.409722,2,3,2
"31",6432005,"Eppertshausen",6137,0.398801,1,2,1
"32",6432006,"Erzhausen",7735,0.369176,1,1,1
"33",6432007,"Fischbachtal",2590,0.427416,2,3,2
"34",6432008,"Griesheim, Stadt",26483,0.381584,1,2,1
"35",6432009,"Groß-Bieberau, Stadt",4665,0.415189,2,3,2
"36",6432010,"Groß-Umstadt, Stadt",20613,0.4093,2,3,2
"37",6432011,"Groß-Zimmern",13892,0.425326,2,3,2
"38",6432012,"Messel",3843,0.375384,1,2,1
"39",6432013,"Modautal",5034,0.405135,2,3,2
"40",6432014,"Mühltal",13433,0.387995,1,2,1
"41",6432015,"Münster",14069,0.410417,2,3,2
"42",6432016,"Ober-Ramstadt, Stadt",14848,0.402975,2,3,2
"43",6432017,"Otzberg",6342,0.406465,2,3,2
"44",6432018,"Pfungstadt, Stadt",24281,0.395981,1,2,1
"45",6432019,"Reinheim, Stadt",16246,0.400077,2,3,2
"46",6432020,"Roßdorf",12152,0.382539,1,2,1
"47",6432021,"Schaafheim",9119,0.417046,2,3,2
"48",6432022,"Seeheim-Jugenheim",15961,0.377233,1,2,1
"49",6432023,"Weiterstadt, Stadt",24762,0.368877,1,1,1
"50",6433001,"Biebesheim am Rhein",6339,0.426915,2,3,2
"51",6433002,"Bischofsheim",12883,0.383775,1,2,1
"52",6433003,"Büttelborn",14199,0.367077,1,1,1
"53",6433004,"Gernsheim, Schöfferstadt",9923,0.420775,2,3,2
"54",6433005,"Ginsheim-Gustavsburg, Stadt",16026,0.403301,2,3,2
