"";"JAHR";"PLZ4";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"15907";2003;955;0,788967;10885;5;10;3
"15908";2003;956;0,756694;8212;5;9;3
"15909";2003;957;0,737818;22726;5;9;3
"15910";2003;959;0,792525;41275;5;10;3
"15911";2003;960;0,735135;11910;5;9;3
"15912";2003;961;0,738656;18302;5;9;3
"15913";2003;962;0,734078;13376;5;9;3
"15914";2003;963;0,721695;8440;5;9;3
"15915";2003;964;0,813584;18871;5;10;3
"15916";2003;966;0,786037;31687;5;10;3
"15917";2003;1011;0,73367;26785;5;9;3
"15918";2003;1017;0,73367;16039;5;9;3
"15919";2003;1024;0,73367;41054;5;9;3
"15920";2003;1031;0,73367;71409;5;9;3
"15921";2003;1036;0,73367;31960;5;9;3
"15922";2003;1040;0,73367;25274;5;9;3
"15923";2003;1043;0,73367;15773;5;9;3
"15924";2003;1055;0,73367;33810;5;9;3
"15925";2003;1058;0,73367;16045;5;9;3
"15926";2003;1062;0,73367;12120;5;9;3
"15927";2003;1070;0,73367;7080;5;9;3
"15928";2003;1071;0,73367;20810;5;9;3
"15929";2003;1077;0,73367;4979;5;9;3
"15930";2003;1078;0,73367;24947;5;9;3
"15931";2003;1082;0,73367;18513;5;9;3
"15932";2003;1096;0,73367;36075;5;9;3
"15933";2003;1099;0,73367;11794;5;9;3
"15934";2003;1204;0,73367;12271;5;9;3
"15935";2003;1205;0,73367;29814;5;9;3
"15936";2003;1209;0,73367;24874;5;9;3
"15937";2003;1210;0,73367;60490;5;9;3
"15938";2003;1215;0,73367;12156;5;9;3
"15939";2003;1216;0,73367;27850;5;9;3
"15940";2003;1220;0,733642;58075;5;9;3
"15941";2003;1224;0,73367;28823;5;9;3
"15942";2003;1227;0,73367;32972;5;9;3
"15943";2003;1230;0,733641;43966;5;9;3
"15944";2003;1234;0,733666;41254;5;9;3
"15945";2003;1235;0,733659;89627;5;9;3
"15946";2003;1243;0,73367;54626;5;9;3
"15947";2003;1245;0,73367;31776;5;9;3
"15948";2003;1248;0,73367;49080;5;9;3
"15949";2003;1252;0,722131;174147;5;9;3
"15950";2003;1255;0,733665;220303;5;9;3
"15951";2003;1258;0,733545;143519;5;9;3
"15952";2003;1261;0,73367;10268;5;9;3
"15953";2003;1262;0,733441;105789;5;9;3
"15954";2003;1267;0,73367;8659;5;9;3
"15955";2003;1268;0,733662;117603;5;9;3
"15956";2003;1305;0,733664;109853;5;9;3
"15957";2003;1308;0,73367;56002;5;9;3
"15958";2003;1312;0,733631;183754;5;9;3
"15959";2003;1315;0,733665;93090;5;9;3
"15960";2003;1318;0,73367;23018;5;9;3
"15961";2003;1334;0,73367;12490;5;9;3
"15962";2003;1335;0,73367;43546;5;9;3
"15963";2003;1340;0,73367;73072;5;9;3
"15964";2003;1343;0,73367;34168;5;9;3
"15965";2003;1346;0,733255;83793;5;9;3
"15966";2003;1350;0,733671;159708;5;9;3
"15967";2003;1358;0,733651;131501;5;9;3
"15968";2003;1359;0,733655;126348;5;9;3
"15969";2003;1362;0,73367;43051;5;9;3
"15970";2003;1405;0,73367;71406;5;9;3
"15971";2003;1408;0,73369;98278;5;9;3
"15972";2003;1410;0,733696;98747;5;9;3
"15973";2003;1412;0,733663;80991;5;9;3
"15974";2003;1416;0,73347;79671;5;9;3
"15975";2003;1419;0,73367;129531;5;9;3
"15976";2003;1446;0,800848;46338;5;10;3
"15977";2003;1447;0,798902;106822;5;10;3
"15978";2003;1448;0,793708;17700;5;10;3
"15979";2003;1451;0,611169;25207;4;8;2
"15980";2003;1453;0,592932;35941;4;8;2
"15981";2003;1454;0,629016;47851;4;8;2
"15982";2003;1455;0,57935;33667;4;8;2
"15983";2003;1461;0,654826;42604;5;9;3
"15984";2003;1462;0,655985;20855;5;9;3
"15985";2003;1464;0,720417;27908;5;9;3
"15986";2003;1465;0,650315;11482;5;9;3
"15987";2003;1466;0,725365;10748;5;9;3
"15988";2003;1471;0,842728;36499;5;10;3
"15989";2003;1472;0,862435;10714;5;10;3
"15990";2003;1477;0,881014;78962;5;10;3
"15991";2003;1478;0,697173;5277;5;9;3
"15992";2003;1479;0,694026;17499;5;9;3
"15993";2003;1480;0,705833;12069;5;9;3
"15994";2003;1482;0,691782;18991;5;9;3
"15995";2003;1491;0,791788;21575;5;10;3
"15996";2003;1492;0,680857;7396;5;9;3
"15997";2003;1494;0,773328;27105;5;9;3
"15998";2003;1495;0,684514;9378;5;9;3
"15999";2003;1497;0,645129;33625;4;8;2
"16000";2003;1523;0,93865;60213;5;10;3
"16001";2003;1529;0,737452;13003;5;9;3
"16002";2003;1530;0,853943;11508;5;10;3
"16003";2003;1532;0,860551;19208;5;10;3
"16004";2003;1534;0,751753;49622;5;9;3
"16005";2003;1536;0,662508;36052;5;9;3
"16006";2003;1537;0,736953;38492;5;9;3
"16007";2003;1551;0,783034;42744;5;10;3
"16008";2003;1552;0,695986;9641;5;9;3
"16009";2003;1553;0,694617;24271;5;9;3
"16010";2003;1556;0,708886;28899;5;9;3
"16011";2003;1571;0,671505;35920;5;9;3
"16012";2003;1573;0,626109;24825;4;8;2
"16013";2003;1574;0,652432;30017;5;9;3
"16014";2003;1575;0,673917;12089;5;9;3
"16015";2003;1580;0,66834;17903;5;9;3
"16016";2003;1582;0,610698;10817;4;8;2
"16017";2003;1583;0,642004;37020;4;8;2
"16018";2003;1584;0,749407;19676;5;9;3
"16019";2003;1585;0,760498;9025;5;9;3
"16020";2003;1586;0,709998;4008;5;9;3
"16021";2003;1589;0,795891;40932;5;10;3
"16022";2003;1590;0,742434;13786;5;9;3
"16023";2003;1591;0,702085;14137;5;9;3
"16024";2003;1592;0,720908;13214;5;9;3
"16025";2003;1593;0,736794;10616;5;9;3
"16026";2003;1622;0,854866;38892;5;10;3
"16027";2003;1623;0,796337;7252;5;10;3
"16028";2003;1624;0,779131;21164;5;10;3
"16029";2003;1625;0,856831;19462;5;10;3
"16030";2003;1626;0,88518;8521;5;10;3
"16031";2003;1627;0,8475;16523;5;10;3
"16032";2003;1630;0,833153;40279;5;10;3
"16033";2003;1632;0,723522;38926;5;9;3
"16034";2003;1634;0,669895;45095;5;9;3
"16035";2003;1635;0,692292;27178;5;9;3
"16036";2003;1651;0,78209;48199;5;10;3
"16037";2003;1654;0,700577;30452;5;9;3
"16038";2003;1655;0,736208;15335;5;9;3
"16039";2003;1656;0,695075;14725;5;9;3
"16040";2003;1672;0,738261;23363;5;9;3
"16041";2003;1676;0,73771;40081;5;9;3
"16042";2003;1677;0,85176;17216;5;10;3
"16043";2003;1679;0,872711;19212;5;10;3
"16044";2003;1681;0,82519;25802;5;10;3
"16045";2003;1682;0,835222;9077;5;10;3
"16046";2003;1683;0,798144;20836;5;10;3
"16047";2003;1684;0,850409;13835;5;10;3
"16048";2003;1686;0,871799;14808;5;10;3
"16049";2003;1690;0,848461;18832;5;10;3
"16050";2003;1692;0,815985;16271;5;10;3
"16051";2003;1694;0,827637;7080;5;10;3
"16052";2003;1703;0,830553;72040;5;10;3
"16053";2003;1708;0,910893;9936;5;10;3
"16054";2003;1709;0,897684;23865;5;10;3
"16055";2003;1710;0,956121;11140;5;10;3
"16056";2003;1711;0,965559;7331;5;10;3
"16057";2003;1712;1;13082;5;10;3
"16058";2003;1713;0,91768;10919;5;10;3
"16059";2003;1715;0,907995;15581;5;10;3
"16060";2003;1716;0,885961;16916;5;10;3
"16061";2003;1717;0,991928;5918;5;10;3
"16062";2003;1719;0,845645;30458;5;10;3
"16063";2003;1720;0,85393;12496;5;10;3
"16064";2003;1721;0,898146;16995;5;10;3
"16065";2003;1723;0,89333;28125;5;10;3
"16066";2003;1724;0,852752;2582;5;10;3
"16067";2003;1725;0,904891;13020;5;10;3
"16068";2003;1726;0,8706;23853;5;10;3
"16069";2003;1727;0,899725;3137;5;10;3
"16070";2003;1729;0,886897;32613;5;10;3
"16071";2003;1730;0,920963;17451;5;10;3
"16072";2003;1732;0,981637;12680;5;10;3
"16073";2003;1733;0,982143;8159;5;10;3
"16074";2003;1734;0,93177;7767;5;10;3
"16075";2003;1735;0,975351;9856;5;10;3
"16076";2003;1736;0,912035;4886;5;10;3
"16077";2003;1737;0,937756;19278;5;10;3
"16078";2003;1738;0,934141;12639;5;10;3
"16079";2003;1739;0,970315;13478;5;10;3
"16080";2003;1740;0,848103;2751;5;10;3
"16081";2003;1741;0,82373;4172;5;10;3
"16082";2003;1742;0,810047;8815;5;10;3
"16083";2003;1743;0,862641;12190;5;10;3
"16084";2003;1744;0,827343;10433;5;10;3
"16085";2003;1745;0,829458;8620;5;10;3
"16086";2003;1748;0,838768;21996;5;10;3
"16087";2003;1749;0,831853;50072;5;10;3
"16088";2003;1750;0,84176;12584;5;10;3
"16089";2003;1805;0,848362;39160;5;10;3
"16090";2003;1806;0,842629;16831;5;10;3
"16091";2003;1810;0,842961;24821;5;10;3
"16092";2003;1811;0,866015;13770;5;10;3
"16093";2003;1814;0,866114;95356;5;10;3
"16094";2003;1818;0,798328;35213;5;10;3
"16095";2003;1819;0,773878;24836;5;9;3
"16096";2003;1820;0,801194;16078;5;10;3
"16097";2003;1821;0,746435;7922;5;9;3
"16098";2003;1822;0,811299;7790;5;10;3
"16099";2003;1823;0,862074;20744;5;10;3
"16100";2003;1824;0,891095;16318;5;10;3
"16101";2003;1825;0,831095;7644;5;10;3
"16102";2003;1827;0,861866;41995;5;10;3
"16103";2003;1829;0,845487;14339;5;10;3
"16104";2003;1831;0,883972;18748;5;10;3
"16105";2003;1832;0,887975;3547;5;10;3
"16106";2003;1833;0,899255;9420;5;10;3
"16107";2003;1834;0,799983;3318;5;10;3
"16108";2003;1835;0,909929;10125;5;10;3
"16109";2003;1837;0,796059;6433;5;10;3
"16110";2003;1843;0,867964;56658;5;10;3
"16111";2003;1844;0,804038;16821;5;10;3
"16112";2003;1846;0,935701;9163;5;10;3
"16113";2003;1850;0,885447;9882;5;10;3
"16114";2003;1851;0,882541;15811;5;10;3
"16115";2003;1852;0,81788;17397;5;10;3
"16116";2003;1854;0,821051;9757;5;10;3
"16117";2003;1855;0,863723;7897;5;10;3
"16118";2003;1856;0,847029;4691;5;10;3
"16119";2003;1857;0,834805;8744;5;10;3
"16120";2003;1858;0,807531;11374;5;10;3
"16121";2003;1860;0,780175;4721;5;10;3
"16122";2003;1905;0,820581;47509;5;10;3
"16123";2003;1906;0,788556;63114;5;10;3
"16124";2003;1907;0,650895;23250;5;9;3
"16125";2003;1908;0,6744;12038;5;9;3
"16126";2003;1920;0,713096;14600;5;9;3
"16127";2003;1921;0,716822;9071;5;9;3
"16128";2003;1923;0,680918;20356;5;9;3
"16129";2003;1924;0,660646;21098;5;9;3
"16130";2003;1925;0,661189;17462;5;9;3
"16131";2003;1926;0,639177;3067;4;8;2
"16132";2003;1927;0,580518;8016;4;8;2
"16133";2003;1928;0,684622;16346;5;9;3
"16134";2003;1929;0,719839;6897;5;9;3
"16135";2003;1930;0,736401;23635;5;9;3
"16136";2003;1932;0,8372;20747;5;10;3
"16137";2003;1933;0,809278;6652;5;10;3
"16138";2003;1934;0,803322;13848;5;10;3
"16139";2003;1935;0,798557;6373;5;10;3
"16140";2003;1937;0,774892;29934;5;9;3
"16141";2003;1938;0,79415;9885;5;10;3
"16142";2003;1939;0,804787;14173;5;10;3
"16143";2003;1940;0,816701;7803;5;10;3
"16144";2003;1941;0,814527;9573;5;10;3
"16145";2003;2009;0,352071;10286;3;5;2
"16146";2003;2014;0,352071;10364;3;5;2
"16147";2003;2024;0,352071;2153;3;5;2
"16148";2003;2025;0,352071;12449;3;5;2
"16149";2003;2035;0,352071;11948;3;5;2
"16150";2003;2045;0,352071;36599;3;5;2
"16151";2003;2053;0,352071;40074;3;5;2
"16152";2003;2102;0,351858;15279;3;5;2
"16153";2003;2103;0,35142;339705;3;5;2
"16154";2003;2107;0,351991;138874;3;5;2
"16155";2003;2110;0,35207;83985;3;5;2
"16156";2003;2112;0,352068;127716;3;5;2
"16157";2003;2114;0,352031;79818;3;5;2
"16158";2003;2121;0,302117;25261;2;4;2
"16159";2003;2122;0,307282;33197;2;4;2
"16160";2003;2124;0,355117;38223;3;5;2
"16161";2003;2125;0,384353;25104;3;6;2
"16162";2003;2126;0,363473;9132;3;5;2
"16163";2003;2127;0,352621;18418;3;5;2
"16164";2003;2133;0,566393;73075;4;8;2
"16165";2003;2135;0,526352;19270;4;8;2
"16166";2003;2136;0,511587;18996;4;8;2
"16167";2003;2137;0,437178;15966;4;7;2
"16168";2003;2138;0,507382;13521;4;8;2
"16169";2003;2139;0,466582;23698;4;7;2
"16170";2003;2140;0,510066;15080;4;8;2
"16171";2003;2142;0,377257;38323;3;6;2
"16172";2003;2143;0,341904;18628;3;5;2
"16173";2003;2144;0,418497;10286;4;7;2
"16174";2003;2146;0,240511;39749;1;2;1
"16175";2003;2148;0,453754;16635;4;7;2
"16176";2003;2149;0,383698;20470;3;6;2
"16177";2003;2150;0,325484;49434;3;5;2
"16178";2003;2151;0,409783;12733;3;6;2
"16179";2003;2152;0,36353;15196;3;6;2
"16180";2003;2161;0,339759;40016;3;5;2
"16181";2003;2162;0,305545;21180;2;4;2
"16182";2003;2163;0,329784;10851;3;5;2
"16183";2003;2164;0,330924;22762;3;5;2
"16184";2003;2168;0,399838;47222;3;6;2
"16185";2003;2169;0,352235;15695;3;5;2
"16186";2003;2170;0,386912;23637;3;6;2
"16187";2003;2171;0,365701;12583;3;6;2
"16188";2003;2172;0,364907;17481;3;6;2
"16189";2003;2173;0,40036;7494;3;6;2
"16190";2003;2174;0,486459;8801;4;8;2
"16191";2003;2175;0,485683;5354;4;8;2
"16192";2003;2176;0,473769;15130;4;7;2
"16193";2003;2177;0,477435;6284;4;7;2
"16194";2003;2178;0,506926;11860;4;8;2
"16195";2003;2204;0,352053;46219;3;5;2
"16196";2003;2208;0,352071;19277;3;5;2
"16197";2003;2211;0,336297;100248;3;5;2
"16198";2003;2214;0,345603;65777;3;5;2
"16199";2003;2215;0,352071;19815;3;5;2
"16200";2003;2217;0,352071;23818;3;5;2
"16201";2003;2229;0,352071;14006;3;5;2
"16202";2003;2230;0,352071;25717;3;5;2
"16203";2003;2233;0,352014;48266;3;5;2
"16204";2003;2235;0,351823;29356;3;5;2
"16205";2003;2239;0,351896;140250;3;5;2
"16206";2003;2241;0,351515;40764;3;5;2
"16207";2003;2245;0,351977;58541;3;5;2
"16208";2003;2252;0,352044;58739;3;5;2
"16209";2003;2254;0,351554;25359;3;5;2
"16210";2003;2255;0,351723;34931;3;5;2
"16211";2003;2258;0,351915;38688;3;5;2
"16212";2003;2260;0,352071;31848;3;5;2
"16213";2003;2276;0,352071;29261;3;5;2
"16214";2003;2284;0,283239;53404;2;4;2
"16215";2003;2285;0,283356;22313;2;4;2
"16216";2003;2286;0,286487;18890;2;4;2
"16217";2003;2288;0,276986;47151;2;3;2
"16218";2003;2292;0,229029;44976;1;2;1
"16219";2003;2294;0,223646;44538;1;2;1
"16220";2003;2295;0,25224;9923;2;3;2
"16221";2003;2296;0,223319;11367;1;2;1
"16222";2003;2355;0,570169;37261;4;8;2
"16223";2003;2356;0,570697;141278;4;8;2
"16224";2003;2357;0,571501;35157;4;8;2
"16225";2003;2361;0,394927;42881;3;6;2
"16226";2003;2362;0,450289;27676;4;7;2
"16227";2003;2366;0,481707;9070;4;8;2
"16228";2003;2368;0,466567;15722;4;7;2
"16229";2003;2370;0,47834;21847;4;7;2
"16230";2003;2371;0,472786;16692;4;7;2
"16231";2003;2373;0,484163;28320;4;8;2
"16232";2003;2374;0,530361;12917;4;8;2
"16233";2003;2375;0,465731;14557;4;7;2
"16234";2003;2376;0,451208;12461;4;7;2
"16235";2003;2377;0,495181;12597;4;8;2
"16236";2003;2379;0,358647;26452;3;5;2
"16237";2003;2381;0,38684;16171;3;6;2
"16238";2003;2382;0,378648;11220;3;6;2
"16239";2003;2384;0,290474;47371;2;4;2
"16240";2003;2385;0,260904;12531;2;3;2
"16241";2003;2386;0,28282;12722;2;4;2
"16242";2003;2387;0,454875;18652;4;7;2
"16243";2003;2388;0,397314;9017;3;6;2
"16244";2003;2389;0,388733;9740;3;6;2
"16245";2003;2390;0,457451;15420;4;7;2
"16246";2003;2391;0,385971;8401;3;6;2
"16247";2003;2392;0,642266;13968;4;8;2
"16248";2003;2393;0,705247;16487;5;9;3
"16249";2003;2394;0,694627;12786;5;9;3
"16250";2003;2396;0,775962;25043;5;9;3
"16251";2003;2397;0,788191;35241;5;10;3
"16252";2003;2399;0,787944;15051;5;10;3
"16253";2003;2410;0,568549;61158;4;8;2
"16254";2003;2411;0,528059;62569;4;8;2
"16255";2003;2414;0,584089;96445;4;8;2
"16256";2003;2415;0,584453;36312;4;8;2
"16257";2003;2416;0,390118;12249;3;6;2
"16258";2003;2421;0,433112;46458;4;7;2
"16259";2003;2422;0,37963;38538;3;6;2
"16260";2003;2423;0,433816;19242;4;7;2
"16261";2003;2424;0,381582;12314;3;6;2
"16262";2003;2425;0,430322;13471;4;7;2
"16263";2003;2430;0,546022;11317;4;8;2
"16264";2003;2432;0,488548;20580;4;8;2
"16265";2003;2434;0,463194;24075;4;7;2
"16266";2003;2435;0,422817;10092;4;7;2
"16267";2003;2436;0,420636;9783;4;7;2
"16268";2003;2437;0,476427;8575;4;7;2
"16269";2003;2439;0,447805;13725;4;7;2
"16270";2003;2440;0,457797;4694;4;7;2
"16271";2003;2453;0,546659;78913;4;8;2
"16272";2003;2455;0,301626;28808;2;4;2
"16273";2003;2456;0,371522;23411;3;6;2
"16274";2003;2457;0,395162;17678;3;6;2
"16275";2003;2458;0,391876;21602;3;6;2
"16276";2003;2459;0,411312;14696;4;7;2
"16277";2003;2460;0,419441;5530;4;7;2
"16278";2003;2461;0,416126;17584;4;7;2
"16279";2003;2462;0,371177;15397;3;6;2
"16280";2003;2463;0,39128;11504;3;6;2
"16281";2003;2464;0,372083;13678;3;6;2
"16282";2003;2476;0,48328;27294;4;8;2
"16283";2003;2478;0,383555;27023;3;6;2
"16284";2003;2479;0,39233;18613;3;6;2
"16285";2003;2480;0,409071;16848;3;6;2
"16286";2003;2481;0,413909;10912;4;7;2
"16287";2003;2483;0,460829;20190;4;7;2
"16288";2003;2484;0,458182;7929;4;7;2
"16289";2003;2485;0,421778;14994;4;7;2
"16290";2003;2486;0,42579;8411;4;7;2
"16291";2003;2487;0,421828;6711;4;7;2
"16292";2003;2488;0,42316;8831;4;7;2
"16293";2003;2489;0,422992;7502;4;7;2
"16294";2003;2493;0,645564;18138;4;8;2
"16295";2003;2494;0,64365;67247;4;8;2
"16296";2003;2495;0,440585;11781;4;7;2
"16297";2003;2496;0,431346;22278;4;7;2
"16298";2003;2497;0,419383;14178;4;7;2
"16299";2003;2498;0,419409;23818;4;7;2
"16300";2003;2499;0,422829;13543;4;7;2
"16301";2003;2533;0,382518;58943;3;6;2
"16302";2003;2534;0,45317;12647;4;7;2
"16303";2003;2535;0,375953;20392;3;6;2
"16304";2003;2536;0,36896;12649;3;6;2
"16305";2003;2537;0,359593;7259;3;5;2
"16306";2003;2542;0,34609;41712;3;5;2
"16307";2003;2543;0,334599;39073;3;5;2
"16308";2003;2545;0,305064;20642;2;4;2
"16309";2003;2546;0,265565;31525;2;3;2
"16310";2003;2547;0,293086;18633;2;4;2
"16311";2003;2548;0,325385;17427;3;5;2
"16312";2003;2549;0,303018;13980;2;4;2
"16313";2003;2552;0,500092;36707;4;8;2
"16314";2003;2554;0,466545;18941;4;7;2
"16315";2003;2555;0,454342;20658;4;7;2
"16316";2003;2556;0,451109;15161;4;7;2
"16317";2003;2557;0,45046;6701;4;7;2
"16318";2003;2558;0,442764;9045;4;7;2
"16319";2003;2559;0,446883;8797;4;7;2
"16320";2003;2569;0,479114;4415;4;8;2
"16321";2003;2570;0,489895;20777;4;8;2
"16322";2003;2571;0,479004;13915;4;8;2
"16323";2003;2572;0,486372;5520;4;8;2
"16324";2003;2574;0,514613;25966;4;8;2
"16325";2003;2576;0,524152;18282;4;8;2
"16326";2003;2577;0,496124;12096;4;8;2
"16327";2003;2578;0,493528;10081;4;8;2
"16328";2003;2579;0,473959;8837;4;7;2
"16329";2003;2581;0,513081;24226;4;8;2
"16330";2003;2582;0,518174;14557;4;8;2
"16331";2003;2583;0,524009;9129;4;8;2
"16332";2003;2584;0,5241;11626;4;8;2
"16333";2003;2585;0,508507;9443;4;8;2
"16334";2003;2586;0,508428;7602;4;8;2
"16335";2003;2587;0,50339;11571;4;8;2
"16336";2003;2588;0,504871;9788;4;8;2
"16337";2003;2589;0,497049;12656;4;8;2
"16338";2003;2591;0,496979;11668;4;8;2
"16339";2003;2592;0,496693;15127;4;8;2
"16340";2003;2593;0,456192;8261;4;7;2
"16341";2003;2594;0,456192;2278;4;7;2
"16342";2003;2598;0,409869;13393;3;6;2
"16343";2003;2599;0,499248;4340;4;8;2
"16344";2003;2612;0,599701;87210;4;8;2
"16345";2003;2613;0,599679;74547;4;8;2
"16346";2003;2616;0,431106;49906;4;7;2
"16347";2003;2618;0,423114;44887;4;7;2
"16348";2003;2619;0,460973;15250;4;7;2
"16349";2003;2620;0,438629;30464;4;7;2
"16350";2003;2621;0,414815;23746;4;7;2
"16351";2003;2631;0,496087;23786;4;8;2
"16352";2003;2634;0,496241;26201;4;8;2
"16353";2003;2638;0,648938;75274;5;9;3
"16354";2003;2640;0,552776;20680;4;8;2
"16355";2003;2641;0,485519;20272;4;8;2
"16356";2003;2642;0,570922;14220;4;8;2
"16357";2003;2643;0,545247;9445;4;8;2
"16358";2003;2644;0,505778;24283;4;8;2
"16359";2003;2645;0,458116;8910;4;7;2
"16360";2003;2646;0,460741;1788;4;7;2
"16361";2003;2647;0,398364;766;3;6;2
"16362";2003;2648;0,484305;5054;4;8;2
"16363";2003;2650;0,609105;24983;4;8;2
"16364";2003;2652;0,581786;24446;4;8;2
"16365";2003;2653;0,593663;8499;4;8;2
"16366";2003;2654;0,379969;5908;3;6;2
"16367";2003;2655;0,597666;10349;4;8;2
"16368";2003;2657;0,423734;2203;4;7;2
"16369";2003;2660;0,575506;41493;4;8;2
"16370";2003;2662;0,591201;32526;4;8;2
"16371";2003;2663;0,553327;25380;4;8;2
"16372";2003;2665;0,428503;22209;4;7;2
"16373";2003;2667;0,504644;24372;4;8;2
"16374";2003;2668;0,459286;24656;4;7;2
"16375";2003;2672;0,56516;50174;4;8;2
"16376";2003;2673;0,531875;12176;4;8;2
"16377";2003;2675;0,476959;12511;4;7;2
"16378";2003;2678;0,611157;33768;4;8;2
"16379";2003;2680;0,572579;23129;4;8;2
"16380";2003;2681;0,595796;38414;4;8;2
"16381";2003;2682;0,580384;15379;4;8;2
"16382";2003;2683;0,589977;18414;4;8;2
"16383";2003;2684;0,592807;21183;4;8;2
"16384";2003;2687;0,515669;36604;4;8;2
"16385";2003;2689;0,503337;23131;4;8;2
"16386";2003;2690;0,512005;16566;4;8;2
"16387";2003;2691;0,477133;15017;4;7;2
"16388";2003;2693;0,462074;22378;4;7;2
"16389";2003;2695;0,462978;26002;4;7;2
"16390";2003;2696;0,487002;6381;4;8;2
"16391";2003;2721;0,394483;15789;3;6;2
"16392";2003;2723;0,403053;24821;3;6;2
"16393";2003;2724;0,40707;19993;3;6;2
"16394";2003;2725;0,406677;10088;3;6;2
"16395";2003;2728;0,334304;26871;3;5;2
"16396";2003;2729;0,287167;14491;2;4;2
"16397";2003;2730;0,35143;19011;3;5;2
"16398";2003;2731;0,348681;15882;3;5;2
"16399";2003;2732;0,340694;20402;3;5;2
"16400";2003;2733;0,361359;15823;3;5;2
"16401";2003;2735;0,442707;21320;4;7;2
"16402";2003;2736;0,387097;14475;3;6;2
"16403";2003;2737;0,464013;10246;4;7;2
"16404";2003;2738;0,413242;28661;4;7;2
"16405";2003;2740;0,38439;25774;3;6;2
"16406";2003;2741;0,375186;21810;3;6;2
"16407";2003;2743;0,421677;25113;4;7;2
"16408";2003;2744;0,39412;20498;3;6;2
"16409";2003;2747;0,479982;48190;4;8;2
"16410";2003;2749;0,334747;12147;3;5;2
"16411";2003;2756;0,596887;16882;4;8;2
"16412";2003;2757;0,684766;88343;5;9;3
"16413";2003;2758;0,679964;18361;5;9;3
"16414";2003;2760;0,450615;11025;4;7;2
"16415";2003;2761;0,445709;45364;4;7;2
"16416";2003;2762;0,442884;31451;4;7;2
"16417";2003;2763;0,478518;17011;4;7;2
"16418";2003;2771;0,398192;30279;3;6;2
"16419";2003;2772;0,383714;35857;3;6;2
"16420";2003;2774;0,58114;4277;4;8;2
"16421";2003;2775;0,580739;71777;4;8;2
"16422";2003;2777;0,412868;31156;4;7;2
"16423";2003;2779;0,422729;35363;4;7;2
"16424";2003;2780;0,429794;20423;4;7;2
"16425";2003;2819;0,553164;71693;4;8;2
"16426";2003;2820;0,553271;25091;4;8;2
"16427";2003;2821;0,553271;38458;4;8;2
"16428";2003;2823;0,553271;41947;4;8;2
"16429";2003;2825;0,552324;23200;4;8;2
"16430";2003;2827;0,55265;26808;4;8;2
"16431";2003;2830;0,552943;52781;4;8;2
"16432";2003;2832;0,552565;23494;4;8;2
"16433";2003;2835;0,553166;115601;4;8;2
"16434";2003;2871;0,552941;60606;4;8;2
"16435";2003;2875;0,553082;24603;4;8;2
"16436";2003;2877;0,553162;38277;4;8;2
"16437";2003;2879;0,401051;21624;3;6;2
"16438";2003;2881;0,333129;33016;3;5;2
"16439";2003;2883;0,280068;31246;2;3;2
"16440";2003;2884;0,318536;30340;2;4;2
"16441";2003;2885;0,368456;24088;3;6;2
"16442";2003;2886;0,375557;20083;3;6;2
"16443";2003;2887;0,310971;35926;2;4;2
"16444";2003;2922;0,527546;70027;4;8;2
"16445";2003;2930;0,507415;26929;4;8;2
"16446";2003;2931;0,506923;10200;4;8;2
"16447";2003;2932;0,547148;20888;4;8;2
"16448";2003;2933;0,496558;18849;4;8;2
"16449";2003;2934;0,529918;13622;4;8;2
"16450";2003;2935;0,503039;13062;4;8;2
"16451";2003;2936;0,499349;8762;4;8;2
"16452";2003;2937;0,446783;11452;4;7;2
"16453";2003;2938;0,518289;10261;4;8;2
"16454";2003;2939;0,489261;12865;4;8;2
"16455";2003;2941;0,726417;30230;5;9;3
"16456";2003;2943;0,680126;9477;5;9;3
"16457";2003;2945;0,680638;15996;5;9;3
"16458";2003;2946;0,680413;5780;5;9;3
"16459";2003;2947;0,695947;5977;5;9;3
"16460";2003;2948;0,680904;5701;5;9;3
"16461";2003;2949;0,685122;7330;5;9;3
"16462";2003;2952;0,5601;33567;4;8;2
"16463";2003;2954;0,543389;8959;4;8;2
"16464";2003;2955;0,552143;17792;4;8;2
"16465";2003;2956;0,550049;6480;4;8;2
"16466";2003;2957;0,550666;11345;4;8;2
"16467";2003;2958;0,551296;6904;4;8;2
"16468";2003;2959;0,557587;4653;4;8;2
"16469";2003;2961;0,444836;21413;4;7;2
"16470";2003;2963;0,511131;13501;4;8;2
"16471";2003;2964;0,445438;34942;4;7;2
"16472";2003;2966;0,431423;24142;4;7;2
"16473";2003;2968;0,420484;12990;4;7;2
"16474";2003;2969;0,394468;27972;3;6;2
"16475";2003;3015;0,50142;5286;4;8;2
"16476";2003;3016;0,50142;43234;4;8;2
"16477";2003;3017;0,501314;54451;4;8;2
"16478";2003;3041;0,501308;61519;4;8;2
"16479";2003;3044;0,50142;5767;4;8;2
"16480";2003;3045;0,501177;78612;4;8;2
"16481";2003;3051;0,50128;31571;4;8;2
"16482";2003;3052;0,499465;3935;4;8;2
"16483";2003;3053;0,500492;48912;4;8;2
"16484";2003;3055;0,501375;50505;4;8;2
"16485";2003;3062;0,501391;69824;4;8;2
"16486";2003;3065;0,501221;74058;4;8;2
"16487";2003;3066;0,425232;770;4;7;2
